,tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magap,sigmapsf,sigmagap,ra,dec,rb,rbversion,magapbig,sigmagapbig,has_stamp,corrected,dubious,step_id_corr,phase,parent_candid,drb,rfid,magpsf_corr,sigmapsf_corr,sigmapsf_corr_ext
0,ztf,58709.200127299875,955200121015015003,2,955200121015,19.9135,1,955,1.54733,19.88,20.0233,0.251707,0.4781,277.4376272,51.8665895,0.832857,t17_f5_c3,20.1394,0.6786,False,False,False,bulk_1.0.0,0.0,971263981015015009,,,,,
1,ztf,58709.22862270009,955228621015015004,1,955228621015,19.846642,1,955,1.696907,19.87275,19.6518,0.21187675,0.3553,277.4377632,51.8666184,0.8042857,t17_f5_c3,19.5074,0.3982,False,False,False,bulk_1.0.0,0.0,971263981015015009,0.99963534,798120110.0,,,
2,ztf,58710.18094909983,956180941015015004,2,956180941015,19.9172,1,956,1.73789,19.8199,19.8765,0.235776,0.4275,277.4377158,51.8665973,0.534286,t17_f5_c3,19.4367,0.3642,False,False,False,bulk_1.0.0,0.0,971263981015015009,,,,,
3,ztf,58710.206423600204,956206421015015003,1,956206421015,19.5597,1,956,1.83444,19.9283,19.8418,0.261985,0.4804,277.4378415,51.8664534,0.695714,t17_f5_c3,20.0751,0.7626,False,False,False,bulk_1.0.0,0.0,971263981015015009,,,,,
4,ztf,58711.1807407001,957180741015015004,2,957180741015,19.86729,1,957,1.7734698,19.812113,19.7914,0.20862699,0.3864,277.4377299,51.8665849,0.7442857,t17_f5_c3,19.7457,0.4729,False,False,False,bulk_1.0.0,0.0,971263981015015009,0.9999969,798120210.0,,,
5,ztf,58711.20581019996,957205811015015002,1,957205811015,19.8986,1,957,1.70852,19.862,19.4232,0.219472,0.2763,277.4377877,51.8665285,0.634286,t17_f5_c3,19.5195,0.3863,False,False,False,bulk_1.0.0,0.0,971263981015015009,,,,,
6,ztf,58714.18089119997,960180891015015007,2,960180891015,20.353102,1,960,1.74896,19.383884,19.3569,0.13998799,0.1704,277.4377209,51.8665808,0.84,t17_f5_c3,19.3456,0.2124,False,False,False,bulk_1.0.0,0.0,971263981015015009,0.9999982,798120210.0,,,
7,ztf,58714.20638890006,960206381015015008,1,960206381015,20.170504,1,960,1.489866,19.55193,19.4832,0.1372962,0.1832,277.4376698,51.8666085,0.95857143,t17_f5_c3,19.5506,0.2476,False,False,False,bulk_1.0.0,0.0,971263981015015009,0.9998626,798120110.0,,,
8,ztf,58715.26508100005,961265081015015006,2,961265081015,20.271057,1,961,1.7342577,19.414104,19.3476,0.13872118,0.191,277.4377164,51.8665949,0.91714287,t17_f5_c3,19.2705,0.2251,False,False,False,bulk_1.0.0,0.0,971263981015015009,0.99834794,798120210.0,,,
9,ztf,58715.291631899774,961291631015015006,1,961291631015,20.13866,1,961,1.5612822,19.58136,19.7487,0.15489589,0.2781,277.437703,51.8665965,0.9,t17_f5_c3,19.5314,0.2906,False,False,False,bulk_1.0.0,0.0,971263981015015009,0.9999859,798120110.0,,,
10,ztf,58716.28620370012,962286201015015006,2,962286201015,20.267977,1,962,1.7463124,19.320595,19.1783,0.11451558,0.1652,277.4377236,51.8666002,0.9628571,t17_f5_c3,19.1511,0.2039,False,False,False,bulk_1.0.0,0.0,971263981015015009,0.99986124,798120210.0,,,
11,ztf,58716.31203699997,962312031015015007,1,962312031015,20.209633,1,962,1.5867457,19.561548,19.274,0.14235334,0.1728,277.4377146,51.8666079,0.9128571,t17_f5_c3,19.4161,0.2503,False,False,False,bulk_1.0.0,0.0,971263981015015009,0.9999336,798120110.0,,,
12,ztf,58717.26501160022,963265011015015001,2,963265011015,20.259682,1,963,1.7589738,19.314726,19.517,0.13688822,0.2087,277.4377285,51.8666062,0.9442857,t17_f5_c3,19.654,0.2986,False,False,False,bulk_1.0.0,0.0,971263981015015009,0.9999999,798120210.0,,,
