,tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magpsf_corr,magap,sigmapsf,sigmapsf_corr,sigmapsf_corr_ext,sigmagap,ra,dec,rb,rbversion,drb,magapbig,sigmagapbig,rfid,has_stamp,corrected,dubious,step_id_corr,phase,parent_candid
0,ztf,59114.35407410003,1360354070515015009,1,1360354070515,20.471306,1,1360,0.8483155,20.090456,19.714931,19.953,0.17981195,0.12142487,0.12723553,0.2369,33.802399,-12.4628534,0.85142857,t17_f5_c3,0.999987,19.9111,0.2905,349120105.0,False,True,False,bulk_1.0.0,0.0,1362310630515015003
1,ztf,59114.40098380018,1360400980515015014,2,1360400980515,20.378477,1,1360,2.6952307,20.26891,,20.471,0.19043379,,,0.4532,33.8023879,-12.4628116,0.86142856,t17_f5_c3,0.9993826,20.9416,0.888,349120205.0,False,False,False,bulk_1.0.0,0.0,1362310630515015003
2,ztf,59115.39689810015,1361396890515015008,2,1361396890515,20.279467,1,1361,2.6967096,20.046782,,20.4452,0.18852001,,,0.4631,33.8023918,-12.4628422,0.9042857,t17_f5_c3,0.99999547,20.6021,0.6826,349120205.0,False,False,False,bulk_1.0.0,0.0,1362310630515015003
3,ztf,59116.310636600014,1362310630515015003,1,1362310630515,20.383165,1,1362,1.0146544,19.821724,19.518137,19.6213,0.14995958,0.108856186,0.11338079,0.1917,33.8023577,-12.4628297,0.8042857,t17_f5_c3,0.9999953,19.4844,0.2155,349120105.0,False,True,False,bulk_1.0.0,0.0,1363421000515015007
4,ztf,59116.406979199965,1362406970515015010,2,1362406970515,20.444122,1,1362,2.5198011,20.072655,,20.0836,0.16578166,,,0.3089,33.8024363,-12.4627651,0.81142855,t17_f5_c3,0.9988774,20.175,0.4272,349120205.0,False,False,False,bulk_1.0.0,0.0,1363421000515015007
5,ztf,59116.41075230017,1362410750515015009,2,1362410750515,20.42559,1,1362,2.6894531,20.03559,,19.7497,0.14012903,,,0.2287,33.8023887,-12.4628076,0.8814286,t17_f5_c3,0.9994243,19.7743,0.2975,349120205.0,False,False,False,bulk_1.0.0,0.0,1363421000515015007
6,ztf,59117.38340280019,1363383400515015016,2,1363383400515,20.650192,1,1363,2.6984935,20.001549,,19.7806,0.14807738,,,0.2032,33.8023871,-12.4628134,0.70857143,t17_f5_c3,0.98774105,19.5279,0.2041,349120205.0,False,False,False,bulk_1.0.0,0.0,1363421000515015007
7,ztf,59117.42100689979,1363421000515015007,1,1363421000515,20.656649,1,1363,0.8811868,19.934732,19.602476,19.8977,0.15412766,0.1081973,0.11349536,0.1963,33.802415,-12.4628138,0.8585714,t17_f5_c3,0.99998856,19.9331,0.2577,349120105.0,False,True,False,bulk_1.0.0,0.0,1364452840515015012
8,ztf,59118.31287040003,1364312870515015006,2,1364312870515,19.9688,1,1364,2.84615,19.9451,,19.6349,0.241461,,,0.2768,33.8023542,-12.4628918,0.735714,t17_f5_c3,,19.5033,0.3136,,False,False,False,bulk_1.0.0,0.0,1364452840515015012
9,ztf,59118.45284719998,1364452840515015012,1,1364452840515,20.600296,1,1364,0.86972296,19.698877,19.424,19.5608,0.13866879,0.10365224,0.107653305,0.1376,33.8023956,-12.4628474,0.8742857,t17_f5_c3,0.9999993,19.6252,0.185,349120105.0,False,True,False,bulk_1.0.0,0.0,1366360060515015008
