,tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magap,sigmapsf,sigmagap,ra,dec,rb,rbversion,drb,magapbig,sigmagapbig,rfid,has_stamp,corrected,dubious,step_id_corr,phase,parent_candid,magpsf_corr,sigmapsf_corr,sigmapsf_corr_ext
0,ztf,58850.55378470011,1096553782415015005,1,1096553782415,20.08873,1,1096,2.0303028,18.7156,18.7203,0.10419049,0.0774,264.8714958,68.7924377,0.8142857,t17_f5_c3,0.9999956,18.7161,0.098,848120124.0,False,False,False,bulk_1.0.0,0.0,1121487412415015010,,,
1,ztf,58851.55472220015,1097554722415015011,1,1097554722415,20.038307,1,1097,1.8749062,18.699152,18.8729,0.12782946,0.0959,264.8713843,68.7924627,0.8485714,t17_f5_c3,0.99999607,18.8864,0.1236,848120124.0,False,False,False,bulk_1.0.0,0.0,1121487412415015010,,,
2,ztf,58852.559930600226,1098559932415015013,2,1098559932415,20.44903,1,1098,1.7651283,18.055458,18.0787,0.058065467,0.0485,264.8716217,68.7924419,0.93857145,t17_f5_c3,0.9999963,18.0672,0.0608,848120224.0,False,False,False,bulk_1.0.0,0.0,1121487412415015010,,,
3,ztf,58854.55151619995,1100551512415015013,1,1100551512415,19.4351,1,1100,2.01999,18.8981,18.9757,0.170011,0.1025,264.8714633,68.7923944,0.297143,t17_f5_c3,,18.8313,0.1145,,False,False,False,bulk_1.0.0,0.0,1121487412415015010,,,
4,ztf,58854.57515050005,1100575152415015008,2,1100575152415,19.1616,1,1100,1.81231,18.1037,18.1226,0.096849,0.0737,264.8715484,68.7924211,0.391429,t17_f5_c3,,18.0894,0.0914,,False,False,False,bulk_1.0.0,0.0,1121487412415015010,,,
5,ztf,58866.53490740014,1112534902415015012,2,1112534902415,20.143242,1,1112,1.8143717,18.215591,18.1921,0.06923141,0.0637,264.8716084,68.7924262,0.94714284,t17_f5_c3,0.9999998,18.2146,0.0827,848120224.0,False,False,False,bulk_1.0.0,0.0,1121487412415015010,,,
6,ztf,58866.57629630016,1112576292415015005,1,1112576292415,19.694973,1,1112,2.1972814,19.00432,19.0061,0.13412125,0.1867,264.8716152,68.7924001,0.88714284,t17_f5_c3,0.9999999,18.9683,0.2312,848120124.0,False,False,False,bulk_1.0.0,0.0,1121487412415015010,,,
7,ztf,58873.5323032001,1119532302415015016,2,1119532302415,20.456402,1,1119,1.7796673,18.215597,18.2342,0.056004908,0.0542,264.8715547,68.7924321,0.95428574,t17_f5_c3,0.999998,18.185,0.0658,848120224.0,False,False,False,bulk_1.0.0,0.0,1145481352415015019,,,
8,ztf,58875.487418999895,1121487412415015010,1,1121487412415,20.3013,1,1121,2.0085127,19.120378,19.1478,0.10764198,0.1034,264.8714774,68.7924363,0.7814286,t17_f5_c3,0.9999988,19.145,0.1313,848120124.0,False,False,False,bulk_1.0.0,0.0,1145481352415015019,,,
9,ztf,58875.54569440009,1121545692415015010,2,1121545692415,20.28521,1,1121,1.7722255,18.290516,18.3092,0.07428225,0.056,264.8715373,68.7924317,0.93857145,t17_f5_c3,1.0,18.2371,0.0664,848120224.0,False,False,False,bulk_1.0.0,0.0,1145481352415015019,,,
10,ztf,58876.51653939998,1122516532415025013,1,1122516532415,20.3722,1,1122,2.17099,19.2445,19.3246,0.122615,0.13,264.8716068,68.79244,0.914286,t17_f5_c3,,19.169,0.1441,,False,False,False,bulk_1.0.0,0.0,1145481352415015019,,,
11,ztf,58876.51653939998,1122516532415015012,1,1122516532415,20.304031,1,1122,2.1636562,19.20422,19.3567,0.123320706,0.142,264.8716021,68.7924426,0.88714284,t17_f5_c3,0.9999999,19.2482,0.1644,848120124.0,False,False,False,bulk_1.0.0,0.0,1122556452415015011,,,
12,ztf,58876.55645829998,1122556452415015011,2,1122556452415,20.537514,1,1122,1.8044703,18.314081,18.4645,0.07187645,0.0638,264.871595,68.7924277,0.93,t17_f5_c3,1.0,18.4006,0.0764,848120224.0,False,False,False,bulk_1.0.0,0.0,1145481352415015019,,,
13,ztf,58877.51680559991,1123516802415015011,2,1123516802415,20.32327,1,1123,1.7737737,18.340054,18.3169,0.064375415,0.0597,264.8714793,68.7924305,0.94142854,t17_f5_c3,0.9999998,18.3473,0.0777,848120224.0,False,False,False,bulk_1.0.0,0.0,1145481352415015019,,,
14,ztf,58878.53533559991,1124535332415015011,1,1124535332415,20.104973,1,1124,1.9874126,19.251184,19.2142,0.15555249,0.1188,264.8714696,68.7924352,0.68857145,t17_f5_c3,0.99997455,19.2057,0.1503,848120124.0,False,False,False,bulk_1.0.0,0.0,1145481352415015019,,,
15,ztf,58878.57234949991,1124572342415015014,2,1124572342415,19.744873,1,1124,1.7360061,18.327282,18.4094,0.089995824,0.0901,264.8714931,68.7924393,0.9114286,t17_f5_c3,0.99999905,18.3766,0.1117,848120224.0,False,False,False,bulk_1.0.0,0.0,1145481352415015019,,,
16,ztf,58879.511979199946,1125511972415015009,1,1125511972415,20.023878,1,1125,2.1171286,19.263096,19.3564,0.15474468,0.1427,264.8715616,68.7924199,0.6314286,t17_f5_c3,0.99930686,19.3981,0.1893,848120124.0,False,False,False,bulk_1.0.0,0.0,1145481352415015019,,,
17,ztf,58880.484768500086,1126484762415015007,1,1126484762415,20.231937,1,1126,2.0832386,19.224638,19.3641,0.14534879,0.1458,264.8715469,68.7924644,0.8742857,t17_f5_c3,0.9999997,19.3775,0.1885,848120124.0,False,False,False,bulk_1.0.0,0.0,1145481352415015019,,,
18,ztf,58880.53689809982,1126536892415015011,2,1126536892415,20.248951,1,1126,1.7745006,18.296095,18.2998,0.063066415,0.0609,264.8715674,68.7924342,0.94714284,t17_f5_c3,0.9999999,18.2593,0.0745,848120224.0,False,False,False,bulk_1.0.0,0.0,1145481352415015019,,,
19,ztf,58881.5165856001,1127516582415015013,1,1127516582415,20.554686,1,1127,2.087516,19.263693,19.4154,0.10790735,0.1362,264.8715364,68.7924406,0.93714285,t17_f5_c3,1.0,19.5377,0.1944,848120124.0,False,False,False,bulk_1.0.0,0.0,1145481352415015019,,,
20,ztf,58881.55126160011,1127551262415015007,2,1127551262415,20.449526,1,1127,1.7611285,18.320898,18.2544,0.07798081,0.0552,264.8715835,68.7924371,0.9342857,t17_f5_c3,0.99999523,18.2528,0.0698,848120224.0,False,False,False,bulk_1.0.0,0.0,1145481352415015019,,,
21,ztf,58885.4704167,1131470412415015004,1,1131470412415,19.20691,1,1131,2.3670938,19.232454,19.4432,0.18588659,0.299,264.8717447,68.7924034,0.5114286,t17_f5_c3,0.9993843,19.6966,0.4846,848120124.0,False,False,False,bulk_1.0.0,0.0,1145481352415015019,,,
22,ztf,58885.545844899956,1131545842415015013,2,1131545842415,20.323927,1,1131,1.7620641,18.383842,18.2782,0.07396568,0.0601,264.8715324,68.7924363,0.94,t17_f5_c3,0.99999917,18.2629,0.0752,848120224.0,False,False,False,bulk_1.0.0,0.0,1145481352415015019,,,
23,ztf,58886.555682899896,1132555682415015007,2,1132555682415,20.18245,1,1132,1.7676373,18.37498,18.4142,0.06665057,0.084,264.8715865,68.7924382,0.94857144,t17_f5_c3,0.99999917,18.4713,0.1129,848120224.0,False,False,False,bulk_1.0.0,0.0,1145481352415015019,,,
24,ztf,58887.45693290001,1133456932415015004,1,1133456932415,19.2405,1,1133,2.23869,19.6119,19.4153,0.300883,0.4531,264.871658,68.7924344,0.348571,t17_f5_c3,,19.3633,0.555,,False,False,False,bulk_1.0.0,0.0,1145481352415015019,,,
25,ztf,58887.547627300024,1133547622415015002,2,1133547622415,19.865116,1,1133,1.7669423,18.41557,18.4125,0.06440669,0.1094,264.8715384,68.7924332,0.9442857,t17_f5_c3,0.9999981,18.3925,0.1375,848120224.0,False,False,False,bulk_1.0.0,0.0,1145481352415015019,,,
26,ztf,58888.51508100005,1134515082415015007,2,1134515082415,18.90686,1,1134,1.3826919,18.372257,18.2332,0.13948578,0.1358,264.8717166,68.7925653,0.3042857,t17_f5_c3,0.9870516,17.9541,0.1349,848120224.0,False,True,True,bulk_1.0.0,0.0,1145481352415015019,18.243597,0.12334168,0.12389853
27,ztf,58890.48952550022,1136489522415015008,2,1136489522415,18.8263,1,1136,1.77006,18.6392,18.6993,0.197771,0.1642,264.8718449,68.7924655,0.294286,t17_f5_c3,,18.7342,0.2175,,False,False,False,bulk_1.0.0,0.0,1145481352415015019,,,
28,ztf,58890.553321800195,1136553322415015003,1,1136553322415,18.7774,1,1136,2.45444,19.1514,19.3055,0.36694,0.3087,264.8718271,68.7924349,0.257143,t17_f5_c3,,19.1786,0.3527,,False,False,False,bulk_1.0.0,0.0,1145481352415015019,,,
29,ztf,58891.46965279989,1137469652415015006,1,1137469652415,19.528446,1,1137,2.0850973,19.280172,19.4309,0.17222528,0.3083,264.8715139,68.7923917,0.80285716,t17_f5_c3,0.9999937,19.272,0.3422,848120124.0,False,False,False,bulk_1.0.0,0.0,1145481352415015019,,,
30,ztf,58892.531932900194,1138531932415015005,2,1138531932415,20.082254,1,1138,1.6825502,18.440165,18.4436,0.07447586,0.0907,264.8715827,68.7924608,0.95,t17_f5_c3,0.99999976,18.3724,0.1086,848120224.0,False,False,False,bulk_1.0.0,0.0,1145481352415015019,,,
31,ztf,58892.5548843001,1138554882415015006,1,1138554882415,19.854506,1,1138,2.336156,19.289433,19.2281,0.16128474,0.1987,264.8717367,68.7924416,0.85571426,t17_f5_c3,0.9999914,19.0636,0.2192,848120124.0,False,False,False,bulk_1.0.0,0.0,1145481352415015019,,,
32,ztf,58893.48672450008,1139486722415015009,1,1139486722415,20.015224,1,1139,2.3415606,19.36716,19.255,0.13804772,0.1869,264.8717198,68.7923972,0.9014286,t17_f5_c3,0.9999972,19.2383,0.236,848120124.0,False,False,False,bulk_1.0.0,0.0,1145481352415015019,,,
33,ztf,58893.5459143999,1139545912415015006,2,1139545912415,20.319042,1,1139,1.8085656,18.423819,18.4716,0.06844387,0.0795,264.8715529,68.792424,0.95,t17_f5_c3,0.9999906,18.5363,0.1075,848120224.0,False,False,False,bulk_1.0.0,0.0,1145481352415015019,,,
34,ztf,58894.538113399874,1140538112415015008,2,1140538112415,20.352407,1,1140,1.7041584,18.41908,18.5249,0.06712902,0.0795,264.8715893,68.7924549,0.95285714,t17_f5_c3,0.99999595,18.5765,0.1062,848120224.0,False,False,False,bulk_1.0.0,0.0,1145481352415015019,,,
35,ztf,58895.48831020016,1141488312415015015,2,1141488312415,20.381699,1,1141,1.8061502,18.448374,18.4472,0.076574765,0.0699,264.8715523,68.7924229,0.93857145,t17_f5_c3,0.999999,18.5407,0.0968,848120224.0,False,False,False,bulk_1.0.0,0.0,1145481352415015019,,,
36,ztf,58895.52962959977,1141529622415015014,1,1141529622415,20.343351,1,1141,2.2210422,19.459965,19.7109,0.1408035,0.2058,264.8716507,68.7924461,0.9028571,t17_f5_c3,0.9999999,19.6116,0.2405,848120124.0,False,False,False,bulk_1.0.0,0.0,1145481352415015019,,,
37,ztf,58898.53064810019,1144530642415015010,2,1144530642415,20.672094,1,1144,1.7942505,18.477407,18.5747,0.06572012,0.0645,264.8715498,68.7924275,0.94285715,t17_f5_c3,0.9999813,18.6355,0.0864,848120224.0,False,False,False,bulk_1.0.0,0.0,1145481352415015019,,,
38,ztf,58898.55237270007,1144552372415015015,1,1144552372415,20.763567,1,1144,2.1327221,19.458374,19.4693,0.12025656,0.1235,264.8715763,68.7924326,0.86142856,t17_f5_c3,0.99999607,19.5112,0.1633,848120124.0,False,False,False,bulk_1.0.0,0.0,1145481352415015019,,,
39,ztf,58899.481354199816,1145481352415015019,2,1145481352415,20.192274,1,1145,1.7247342,18.513847,18.5255,0.06885815,0.0767,264.8715934,68.7924493,0.9457143,t17_f5_c3,0.9999989,18.5485,0.0999,848120224.0,False,False,False,bulk_1.0.0,0.0,1159519712415015027,,,
40,ztf,58899.53850689996,1145538502415015010,1,1145538502415,20.479101,1,1145,1.9346648,19.56159,19.4313,0.13380063,0.1343,264.8714194,68.7924359,0.87857145,t17_f5_c3,0.9999996,19.5009,0.1827,848120124.0,False,False,False,bulk_1.0.0,0.0,1159519712415015027,,,
