,tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magpsf_corr,magap,sigmapsf,sigmapsf_corr,sigmapsf_corr_ext,sigmagap,ra,dec,rb,rbversion,magapbig,sigmagapbig,has_stamp,corrected,dubious,step_id_corr,phase,parent_candid,drb,rfid
0,ztf,59041.2676736,1287267675815015016,2,1287267675815,20.5767,1,1287,0.136681,20.5471,19.802942,20.4497,0.224493,0.10827752,0.11312002,0.3841,278.4607558,71.486343,0.63,t17_f5_c3,20.4287,0.4825,False,True,False,bulk_1.0.0,0.0,1291279445815015006,,
1,ztf,59042.242858800106,1288242855815015009,2,1288242855815,20.5054,1,1288,0.128355,20.5451,19.801933,20.4643,0.277079,0.13586248,0.13974528,0.4084,278.4607159,71.4863511,0.577143,t17_f5_c3,20.4397,0.5119,False,True,False,bulk_1.0.0,0.0,1291279445815015006,,
2,ztf,59042.32152780006,1288321525815015016,1,1288321525815,20.5536,1,1288,0.079964,20.5471,20.168451,20.5104,0.269864,0.18871708,0.1904082,0.393,278.4608266,71.4863727,0.59,t17_f5_c3,20.5093,0.5031,False,True,False,bulk_1.0.0,0.0,1291279445815015006,,
3,ztf,59043.22851849999,1289228515815015018,1,1289228515815,20.692886,1,1289,0.06393754,20.247864,19.94909,20.0108,0.18409838,0.13827127,0.13981047,0.2134,278.460772,71.4863558,0.76428574,t17_f5_c3,20.1411,0.3076,False,True,False,bulk_1.0.0,0.0,1291279445815015006,0.99998856,849120158.0
4,ztf,59044.3468865999,1290346885815015013,1,1290346885815,20.753038,1,1290,0.081985734,19.96199,19.725426,19.9721,0.15852508,0.12637217,0.1274889,0.1794,278.4608071,71.4863582,0.8957143,t17_f5_c3,19.971,0.2289,False,True,False,bulk_1.0.0,0.0,1291279445815015006,0.9999924,849120158.0
5,ztf,59044.388703700155,1290388705815015014,2,1290388705815,20.482952,1,1290,0.21135898,20.028511,19.510996,20.0282,0.14402871,0.085849226,0.08942176,0.2524,278.4607794,71.4863236,0.87,t17_f5_c3,19.7849,0.2584,False,True,False,bulk_1.0.0,0.0,1291279445815015006,0.99839103,849120258.0
6,ztf,59045.27944440022,1291279445815015006,1,1291279445815,20.680223,1,1291,0.33407772,19.835972,19.622955,19.6612,0.16614713,0.13568605,0.13654828,0.1385,278.4609863,71.4863132,0.7,t17_f5_c3,19.585,0.1648,False,True,False,bulk_1.0.0,0.0,1308302765815015015,0.9999914,849120158.0
7,ztf,59045.34820599994,1291348205815015015,2,1291348205815,20.582289,1,1291,0.12563042,19.868568,19.408957,20.0728,0.17289941,0.110911705,0.11322663,0.2385,278.4608323,71.486351,0.85714287,t17_f5_c3,19.8634,0.2516,False,True,False,bulk_1.0.0,0.0,1308302765815015015,0.99994326,849120258.0
8,ztf,59046.34608800011,1292346085815015010,1,1292346085815,20.6996,1,1292,0.1528792,19.576506,19.405403,19.6921,0.16600758,0.14124802,0.14180347,0.147,278.4608592,71.486347,0.86142856,t17_f5_c3,19.6051,0.1732,False,True,False,bulk_1.0.0,0.0,1308302765815015015,0.99997514,849120158.0
9,ztf,59046.40710650012,1292407105815015011,2,1292407105815,20.536343,1,1292,0.10986489,19.829138,19.382973,20.0978,0.14609179,0.09427571,0.09686343,0.2646,278.4608028,71.4863516,0.8842857,t17_f5_c3,19.9481,0.2952,False,True,False,bulk_1.0.0,0.0,1308302765815015015,0.9999583,849120258.0
