,tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magpsf_corr,magap,sigmapsf,sigmapsf_corr,sigmapsf_corr_ext,sigmagap,ra,dec,rb,rbversion,drb,magapbig,sigmagapbig,rfid,has_stamp,corrected,dubious,step_id_corr,phase
0,ztf,59305.31510420004,1551315106115015012,1,1551315106115,19.498219,1,1551,0.53343433,18.777714,17.759,18.6201,0.13558988,0.045800973,0.05305692,0.1389,178.5248301,-6.6015969,0.8428571,t17_f5_c3,0.99999356,18.81,0.2109,370120161.0,True,True,False,correction_0.0.1,0.0
1,ztf,59307.23141200002,1553231416115015032,2,1553231416115,20.25638,1,1553,0.5965229,18.369905,17.198112,18.5104,0.09395662,100.0,0.03193083,0.0836,178.524897,-6.6015767,0.9514286,t17_f5_c3,0.99999976,18.4522,0.0991,370120261.0,True,True,False,correction_0.0.1,0.0
2,ztf,59307.2962962999,1553296296115015019,1,1553296296115,20.311739,1,1553,0.5707606,18.462835,17.624718,18.6335,0.09060635,0.034540538,0.041870832,0.0739,178.5248434,-6.6015876,0.9185714,t17_f5_c3,0.9999998,18.5931,0.0891,370120161.0,True,True,False,correction_0.0.1,0.0
3,ztf,59309.27543980023,1555275436115015031,2,1555275436115,20.255718,1,1555,0.5487366,18.188972,17.133183,18.1924,0.06509454,100.0,0.02461665,0.0619,178.5248777,-6.6015853,0.9714286,t17_f5_c3,0.9999999,18.145,0.0738,370120261.0,True,True,False,correction_0.0.1,0.0
4,ztf,59311.230682900175,1557230686115015011,1,1557230686115,19.74937,1,1557,0.61764205,18.100292,17.442078,18.1166,0.0957071,0.04821397,0.05219852,0.0777,178.5248655,-6.6015784,0.86,t17_f5_c3,0.9999975,18.1129,0.0976,370120161.0,True,True,False,correction_0.0.1,0.0
5,ztf,59313.25376159977,1559253766115015026,1,1559253766115,20.227682,1,1559,0.6650829,18.05942,17.419596,18.0831,0.06780084,0.032103848,0.037610162,0.0513,178.5248759,-6.6015679,0.92,t17_f5_c3,0.99999976,18.0804,0.0639,370120161.0,True,True,False,correction_0.0.1,0.0
6,ztf,59313.2946295999,1559294626115015020,2,1559294626115,19.722305,1,1559,0.5616574,17.991566,17.054253,17.9387,0.08469565,0.008508838,0.035722025,0.071,178.524898,-6.6015898,0.9514286,t17_f5_c3,1.0,17.9381,0.0895,370120261.0,True,True,False,correction_0.0.1,0.0
7,ztf,59315.27398149995,1561273986115015057,1,1561273986115,18.1831,1,1561,0.568917,17.9836,17.376884,17.916,0.226053,0.12789811,0.1292778,0.2584,178.5249089,-6.6016117,0.635714,t17_f5_c3,,17.9198,0.3315,,False,True,False,correction_0.0.1,0.0
8,ztf,59317.2514698999,1563251466115025025,1,1563251466115,20.5613,1,1563,0.555902,18.0261,17.400986,18.1023,0.068562,0.033395547,0.03855119,0.0399,178.5248708,-6.6015959,0.915714,t17_f5_c3,,18.08,0.0479,,False,True,False,correction_0.0.1,0.0
9,ztf,59317.2514698999,1563251466115015025,1,1563251466115,20.561296,1,1563,0.5559019,18.026085,17.400978,18.1023,0.0685616,0.033395648,0.0385512,0.0399,178.5248708,-6.6015959,0.91571426,t17_f5_c3,0.9999685,18.08,0.0479,370120161.0,True,True,False,correction_0.0.1,0.0
10,ztf,59321.24644679995,1567246446115015024,1,1567246446115,20.340607,1,1567,0.6870611,18.216211,17.503761,18.2652,0.074270606,0.0321959,0.038533352,0.0549,178.5248711,-6.6015617,0.92285717,t17_f5_c3,0.99999994,18.2688,0.0686,370120161.0,True,True,False,correction_0.0.1,0.0
11,ztf,59321.2738541998,1567273856115015028,2,1567273856115,20.35705,1,1567,0.5475371,17.986593,17.052153,18.0068,0.065343246,100.0,0.027632784,0.0502,178.5248866,-6.6015889,0.9242857,t17_f5_c3,0.99999666,18.0344,0.0636,370120261.0,True,True,False,correction_0.0.1,0.0
12,ztf,59323.27743060002,1569277436115015010,1,1569277436115,19.905401,1,1569,0.5810255,18.355778,17.573929,18.4536,0.10129684,0.043823592,0.049301114,0.0836,178.5248599,-6.6015873,0.8971428,t17_f5_c3,0.9999999,18.4817,0.1084,370120161.0,True,True,False,correction_0.0.1,0.0
13,ztf,59323.31510420004,1569315106115015019,2,1569315106115,19.829338,1,1569,0.5743657,18.158712,17.121641,18.3463,0.07526302,100.0,0.02895696,0.09,178.5248813,-6.60158,0.94857144,t17_f5_c3,0.9999998,18.3512,0.1139,370120261.0,True,True,False,correction_0.0.1,0.0
14,ztf,59325.3270717999,1571327076115015011,1,1571327076115,19.606186,1,1571,0.5587234,18.596552,17.684471,18.6465,0.13410075,0.05221007,0.0578894,0.1281,178.5248701,-6.601601,0.86285716,t17_f5_c3,0.9999857,18.6527,0.164,370120161.0,True,True,False,correction_0.0.1,0.0
15,ztf,59334.190567099955,1580190566115015027,1,1580190566115,20.245659,1,1580,0.5141683,19.46716,17.979694,19.3989,0.14054413,0.014082238,0.03571302,0.1593,178.5248989,-6.601622,0.9042857,t17_f5_c3,0.99996847,19.315,0.1861,370120161.0,True,True,False,correction_0.0.1,0.0
16,ztf,59334.33153939992,1580331536115015031,2,1580331536115,19.4867,1,1580,0.670688,18.6082,17.273375,18.7214,0.127885,100.0,0.037401523,0.1674,178.524865,-6.6015466,0.924286,t17_f5_c3,,18.7134,0.2117,,False,True,False,correction_0.0.1,0.0
17,ztf,59336.29471059982,1582294716115025020,2,1582294716115,20.0022,1,1582,0.477171,18.687,17.295835,18.7792,0.113403,100.0,0.03148896,0.1036,178.5248963,-6.6016143,0.871429,t17_f5_c3,,18.7426,0.1252,,False,True,False,correction_0.0.1,0.0
18,ztf,59336.29471059982,1582294716115015020,2,1582294716115,20.002176,1,1582,0.47717124,18.687033,17.295843,18.7792,0.11340329,100.0,0.03148836,0.1036,178.5248963,-6.6016143,0.87142855,t17_f5_c3,0.9999975,18.7426,0.1252,370120261.0,True,True,False,correction_0.0.1,0.0
19,ztf,59336.29471059982,1582294716115035020,2,1582294716115,20.0022,1,1582,0.477171,18.687,17.295835,18.7792,0.113403,100.0,0.03148896,0.1036,178.5248963,-6.6016143,0.871429,t17_f5_c3,,18.7426,0.1252,,False,True,False,correction_0.0.1,0.0
20,ztf,59338.23201389983,1584232016115015029,2,1584232016115,20.10976,1,1584,0.51665014,18.669764,17.291021,18.6765,0.091414586,100.0,0.025675474,0.1033,178.5248423,-6.6015901,0.94,t17_f5_c3,0.9999999,18.615,0.1227,370120261.0,True,True,False,correction_0.0.1,0.0
21,ztf,59340.21120369993,1586211206115015020,1,1586211206115,20.2858,1,1586,0.556931,20.1695,18.119766,20.2804,0.218541,100.0,0.03308563,0.3448,178.5249213,-6.6016259,0.901429,t17_f5_c3,,20.1737,0.3952,,False,True,False,correction_0.0.1,0.0
22,ztf,59340.25151620014,1586251516115015016,2,1586251516115,20.24596,1,1586,0.543976,18.731247,17.307941,18.8638,0.09705146,100.0,0.026162528,0.1136,178.5248964,-6.6015936,0.9514286,t17_f5_c3,0.9999993,18.8807,0.1444,370120261.0,True,True,False,correction_0.0.1,0.0
23,ztf,59342.25230319984,1588252306115015019,2,1588252306115,20.25337,1,1588,0.7201846,18.91413,17.354288,18.9402,0.107824855,100.0,0.025631998,0.118,178.5249023,-6.6015397,0.94714284,t17_f5_c3,0.9999876,18.8662,0.1378,370120261.0,True,True,False,correction_0.0.1,0.0
24,ztf,59344.2535184999,1590253516115015023,1,1590253516115,20.3924,1,1590,0.667001,20.0809,18.10588,20.45,0.221324,100.0,0.035893876,0.3675,178.5248834,-6.6015682,0.898571,t17_f5_c3,,20.8238,0.6527,,False,True,False,correction_0.0.1,0.0
25,ztf,59346.278182900045,1592278186115015019,2,1592278186115,20.055836,1,1592,0.5813438,18.927065,17.35735,18.9534,0.1343447,100.0,0.031647127,0.139,178.5248885,-6.6015787,0.9357143,t17_f5_c3,0.9999988,18.9378,0.1724,370120261.0,True,True,False,correction_0.0.1,0.0
26,ztf,59348.189652800094,1594189656115015028,2,1594189656115,20.297155,1,1594,0.5178382,19.20565,17.416832,19.5034,0.12511605,100.0,0.024087157,0.2041,178.5248971,-6.601601,0.8957143,t17_f5_c3,0.9999932,19.7419,0.3187,370120261.0,True,True,False,correction_0.0.1,0.0
27,ztf,59350.2321295999,1596232126115015024,2,1596232126115,19.811403,1,1596,0.5821565,19.597652,17.4821,19.8693,0.20251381,100.0,0.028855845,0.3063,178.5249801,-6.6016575,0.8042857,t17_f5_c3,0.99995804,20.028,0.4465,370120261.0,True,True,False,correction_0.0.1,0.0
28,ztf,59353.17618060019,1599176186115015019,2,1599176186115,19.75349,1,1599,0.29685667,19.494766,17.466831,19.3988,0.19342642,100.0,0.029877326,0.2474,178.5248784,-6.6016613,0.93142855,t17_f5_c3,0.999918,19.3265,0.2937,370120261.0,True,True,False,correction_0.0.1,0.0
29,ztf,59368.21353009995,1614213536115015014,2,1614213536115,20.031563,1,1614,0.42943433,19.653933,17.489944,19.8328,0.21126284,100.0,0.02878906,0.2984,178.5249134,-6.6016429,0.9014286,t17_f5_c3,0.9999996,19.6547,0.3196,370120261.0,True,True,False,correction_0.0.1,0.0
