,tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magap,sigmapsf,sigmagap,ra,dec,rb,rbversion,magapbig,sigmagapbig,has_stamp,corrected,dubious,step_id_corr,phase,parent_candid,magpsf_corr,sigmapsf_corr,sigmapsf_corr_ext,drb,rfid
0,ztf,59517.2666782001,1763266671215015030,1,1763266671215,20.8374,1,1763,3.31512,20.7597,20.3325,0.22922,0.2502,41.6382224,9.1261398,0.434286,t17_f5_c3,20.415,0.3461,False,False,False,correction_1.0.6,0.0,1.767282871215015e+18,,,,,
1,ztf,59517.33861109987,1763338611215015051,2,1763338611215,20.7708,1,1763,0.956688,20.9938,21.2075,0.225401,0.6628,41.6382061,9.1262048,0.532857,t17_f5_c3,20.9951,0.7003,False,True,False,correction_1.0.6,0.0,1.767282871215015e+18,20.72382,0.17145416,0.17577791,,
2,ztf,59521.28287040023,1767282871215015032,2,1767282871215,20.666018,1,1767,1.200989,20.348656,20.3336,0.16052538,0.3154,41.6382766,9.1261326,0.67714286,t17_f5_c3,20.2084,0.3609,True,True,False,correction_1.0.6,0.0,,20.191418,0.1368406,0.13888274,0.53157496,505120212.0
3,ztf,59521.30381939979,1767303811215015028,1,1767303811215,20.843266,1,1767,3.2920954,20.2647,19.9665,0.18051943,0.1695,41.6382216,9.1261606,0.6157143,t17_f5_c3,19.7274,0.1741,True,False,False,correction_1.0.6,0.0,,,,,0.9993626,505120112.0
4,ztf,59523.27460649982,1769274601215015040,2,1769274601215,20.615135,1,1769,1.2520376,20.121895,20.0089,0.14304197,0.24,41.6382966,9.126171,0.74142855,t17_f5_c3,19.6389,0.2192,True,True,False,correction_1.0.6,0.0,,19.992603,0.12543686,0.12698348,0.02822698,505120212.0
5,ztf,59523.318113400135,1769318111215015034,1,1769318111215,20.74889,1,1769,3.7081242,20.238777,20.1754,0.14168452,0.2083,41.638341,9.126161,0.81285715,t17_f5_c3,20.2271,0.2796,True,False,False,correction_1.0.6,0.0,,,,,0.99591345,505120112.0
6,ztf,59525.3195369998,1771319531215015021,1,1771319531215,20.633081,1,1771,3.5179589,20.243624,20.3492,0.15832508,0.236,41.6382831,9.1261837,0.7871429,t17_f5_c3,20.3145,0.2925,True,False,False,correction_1.0.6,0.0,,,,,0.98786575,505120112.0
7,ztf,59527.28849539999,1773288491215015020,2,1773288491215,19.8072,1,1773,0.993226,20.1735,19.663,0.317717,0.3787,41.6381985,9.1260995,0.22,t17_f5_c3,19.1244,0.2966,False,True,False,correction_1.0.6,0.0,1.776340851215015e+18,20.038292,0.2797578,0.28051576,,
8,ztf,59527.2995023001,1773299501215015020,1,1773299501215,20.427,1,1773,3.36252,20.1119,19.965,0.239215,0.2426,41.6382444,9.1261398,0.708571,t17_f5_c3,19.9194,0.2978,False,False,False,correction_1.0.6,0.0,1.776340851215015e+18,,,,,
9,ztf,59530.29631939996,1776296311215015018,1,1776296311215,20.1998,1,1776,3.4337,20.1205,19.8871,0.217417,0.2274,41.6382495,9.1262137,0.577143,t17_f5_c3,20.1215,0.3615,False,False,False,correction_1.0.6,0.0,1.776340851215015e+18,,,,,
10,ztf,59530.34085649997,1776340851215015022,2,1776340851215,20.407904,1,1776,1.4347638,19.998007,20.4176,0.13211721,0.3747,41.6383443,9.126133,0.82714283,t17_f5_c3,20.1589,0.3791,True,False,True,correction_1.0.6,0.0,,,,,0.98566455,505120212.0
