,tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magap,sigmapsf,sigmagap,ra,dec,rb,rbversion,drb,magapbig,sigmagapbig,rfid,has_stamp,corrected,dubious,step_id_corr,phase,parent_candid,magpsf_corr,sigmapsf_corr,sigmapsf_corr_ext
0,ztf,59671.320196799934,1917320193315015029,2,1917320193315,20.824583,1,1917,1.794494,18.96607,18.9617,0.07728262,0.0741,168.8420698,20.1108259,0.9057143,t17_f5_c3,0.9999457,19.0561,0.1025,573120233.0,True,False,False,correction_1.0.6,0.0,,,,
1,ztf,59671.320196799934,1917320193315025029,2,1917320193315,20.8305,1,1917,1.79561,18.974,18.9653,0.078861,0.0739,168.8420701,20.110826,0.904286,t17_f5_c3,,19.0585,0.1021,,False,False,False,correction_1.0.6,0.0,1.935259023315015e+18,,,
2,ztf,59671.40135420021,1917401353315025020,1,1917401353315,20.8519,1,1917,1.79614,19.1037,19.0707,0.106446,0.0742,168.8421085,20.1108275,0.86,t17_f5_c3,,19.046,0.092,,False,False,False,correction_1.0.6,0.0,1.935259023315015e+18,,,
3,ztf,59671.40135420021,1917401353315015017,1,1917401353315,20.846125,1,1917,1.7963166,19.089607,19.0406,0.10433677,0.0725,168.8421083,20.1108248,0.86,t17_f5_c3,0.99999326,19.0089,0.0892,573120133.0,True,False,False,correction_1.0.6,0.0,,,,
4,ztf,59674.30489580007,1920304893315015026,2,1920304893315,20.7121,1,1920,1.6883624,19.168293,18.9575,0.10240195,0.0805,168.8420383,20.1108161,0.8042857,t17_f5_c3,0.99986804,18.9495,0.1016,573120233.0,True,False,False,correction_1.0.6,0.0,,,,
5,ztf,59676.353425899986,1922353423315015020,2,1922353423315,19.951508,1,1922,1.8297185,19.268574,19.1868,0.14010476,0.1429,168.8420812,20.1107873,0.68142855,t17_f5_c3,0.9994558,19.2373,0.1916,573120233.0,True,False,False,correction_1.0.6,0.0,,,,
6,ztf,59678.23462959984,1924234623315015010,2,1924234623315,20.44298,1,1924,1.7267557,19.317247,19.3782,0.11666173,0.1568,168.8420491,20.110826,0.8385714,t17_f5_c3,0.9997262,19.4031,0.2053,573120233.0,True,False,False,correction_1.0.6,0.0,,,,
7,ztf,59678.31223380007,1924312233315015011,1,1924312233315,20.51766,1,1924,1.690468,19.609518,19.8635,0.1906875,0.2121,168.8420749,20.1108048,0.5928571,t17_f5_c3,0.99967605,19.7368,0.2418,573120133.0,True,False,False,correction_1.0.6,0.0,,,,
8,ztf,59680.24732640013,1926247323315015013,2,1926247323315,19.6322,1,1926,1.92313,19.5668,19.4898,0.224673,0.2618,168.842106,20.1108503,0.48,t17_f5_c3,,19.6687,0.3961,,False,False,False,correction_1.0.6,0.0,1.935259023315015e+18,,,
9,ztf,59684.320787000004,1930320783315015013,2,1930320783315,19.2156,1,1930,1.70035,19.5715,19.7147,0.252004,0.5598,168.8420425,20.1108026,0.482857,t17_f5_c3,,19.2137,0.454,,False,False,False,correction_1.0.6,0.0,1.935259023315015e+18,,,
10,ztf,59689.25902780006,1935259023315015012,2,1935259023315,19.996931,1,1935,1.5830339,19.644484,19.6933,0.18693452,0.2254,168.8420049,20.1108369,0.60714287,t17_f5_c3,0.9964645,19.4932,0.2405,573120233.0,True,False,False,correction_1.0.6,0.0,,,,
11,ztf,59689.27689810004,1935276893315015013,1,1935276893315,19.7891,1,1935,1.342,20.1204,19.8472,0.315303,0.2838,168.841971,20.1108165,0.207143,t17_f5_c3,,19.8856,0.3776,,False,True,True,correction_1.0.6,0.0,1.9412125233150152e+18,20.001108,0.2815411,0.28249562
12,ztf,59693.24640050018,1939246403315015015,1,1939246403315,20.4657,1,1939,2.14198,20.6761,20.5827,0.286513,0.3844,168.8422101,20.1108005,0.344286,t17_f5_c3,,20.2059,0.349,,False,False,False,correction_1.0.6,0.0,1.9412125233150152e+18,,,
13,ztf,59695.212523099966,1941212523315015061,2,1941212523315,20.469353,1,1941,1.84035,19.84188,19.6157,0.15680277,0.1907,168.8420841,20.1108144,0.49285713,t17_f5_c3,0.9998964,19.9408,0.3291,573120233.0,True,False,False,correction_1.0.6,0.0,,,,
14,ztf,59697.18468749989,1943184683315015018,2,1943184683315,20.63407,1,1943,1.66188,19.79048,19.6521,0.14080419,0.162,168.8420304,20.1108159,0.79285717,t17_f5_c3,0.99999434,19.7372,0.2241,573120233.0,True,False,False,correction_1.0.6,0.0,,,,
15,ztf,59699.263148100115,1945263143315015016,2,1945263143315,20.621466,1,1945,1.7720736,19.911419,20.2216,0.14599077,0.2817,168.8420621,20.1108354,0.7657143,t17_f5_c3,0.9999975,20.2529,0.3715,573120233.0,True,False,False,correction_1.0.6,0.0,,,,
