,tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magap,sigmapsf,sigmagap,ra,dec,rb,rbversion,magapbig,sigmagapbig,has_stamp,corrected,dubious,step_id_corr,phase,parent_candid,drb,rfid
0,ztf,58862.32142359996,1108321423115015004,2,1108321423115,20.1264,1,1108,1.77859,19.8209,19.9171,0.225483,0.3307,121.5524333,60.4162907,0.368571,t17_f5_c3,20.0592,0.4857,False,False,False,bulk_1.0.0,0.0,1113393353115015022,,
1,ztf,58862.43524309993,1108435243115015011,1,1108435243115,19.6672,1,1108,2.96848,20.1823,19.9693,0.330905,0.4258,121.5527492,60.4162693,0.174286,t17_f5_c3,19.8371,0.4847,False,False,False,bulk_1.0.0,0.0,1113393353115015022,,
2,ztf,58864.17498840019,1110174983115015020,1,1110174983115,20.562185,1,1110,2.415268,19.888226,19.7936,0.15866083,0.1817,121.5524274,60.4162693,0.8471429,t17_f5_c3,19.892,0.2548,False,False,False,bulk_1.0.0,0.0,1113393353115015022,0.9967712,815120131.0
3,ztf,58864.222997699864,1110222993115015014,2,1110222993115,20.651865,1,1110,1.6721826,19.577118,19.7045,0.11566058,0.1715,121.552436,60.4162493,0.88714284,t17_f5_c3,19.5997,0.2005,False,False,False,bulk_1.0.0,0.0,1113393353115015022,0.72453904,815120231.0
4,ztf,58866.35037040012,1112350373115015013,2,1112350373115,20.600607,1,1112,1.7453456,19.637857,19.9078,0.112973675,0.2098,121.5524447,60.4162721,0.8657143,t17_f5_c3,19.951,0.2817,False,False,False,bulk_1.0.0,0.0,1113393353115015022,0.5103856,815120231.0
5,ztf,58867.39335650019,1113393353115015022,1,1113393353115,20.718855,1,1113,2.3305612,19.894958,19.8346,0.12603976,0.1679,121.5523844,60.4162571,0.8414286,t17_f5_c3,19.7242,0.1946,False,False,False,bulk_1.0.0,0.0,1119229473115015018,0.5529941,815120131.0
6,ztf,58873.22947920021,1119229473115015018,2,1119229473115,20.653618,1,1119,1.6893162,19.449965,19.5417,0.09472169,0.15,121.5523806,60.4162794,0.89285713,t17_f5_c3,19.8574,0.2572,False,False,False,bulk_1.0.0,0.0,1149202613115015011,0.18816853,815120231.0
7,ztf,58881.20170139987,1127201703115015020,1,1127201703115,20.0954,1,1127,2.3021,20.2618,20.0357,0.233649,0.3119,121.5523438,60.4162925,0.48,t17_f5_c3,19.8272,0.3316,False,False,False,bulk_1.0.0,0.0,1149202613115015011,,
8,ztf,58882.17278939998,1128172783115015008,2,1128172783115,19.9448,1,1128,2.05014,19.7761,19.8339,0.23898,0.2771,121.5526157,60.4163032,0.651429,t17_f5_c3,19.7578,0.3339,False,False,False,bulk_1.0.0,0.0,1149202613115015011,,
9,ztf,58898.15344909998,1144153443115015013,2,1144153443115,20.673622,1,1144,1.6160727,20.38292,20.3851,0.18338965,0.3245,121.552381,60.416245,0.7057143,t17_f5_c3,20.8025,0.6144,False,False,False,bulk_1.0.0,0.0,1149202613115015011,0.00778741,815120231.0
10,ztf,58903.2026157002,1149202613115015011,2,1149202613115,20.621683,1,1149,1.7067378,20.42084,20.2978,0.17976195,0.3074,121.5523406,60.416302,0.6614286,t17_f5_c3,19.9983,0.3015,True,False,False,bulk_1.0.0,0.0,0,0.00984791,815120231.0
