,tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magpsf_corr,magap,sigmapsf,sigmapsf_corr,sigmapsf_corr_ext,sigmagap,ra,dec,rb,rbversion,drb,magapbig,sigmagapbig,rfid,has_stamp,corrected,dubious,step_id_corr,phase,parent_candid
0,ztf,59393.24885419989,1639248853315015032,2,1639248853315,20.683718,1,1639,1.0563862,20.416899,19.50519,20.287,0.18008886,0.0316853,0.07776836,0.3099,273.7796228,27.2549189,0.28,t17_f5_c3,0.0,19.8769,0.2707,636120233.0,True,True,True,correction_0.0.1,0.0,
1,ztf,59397.355532399844,1643355533315015028,2,1643355533315,20.78197,1,1643,1.065175,19.408781,18.95425,19.2045,0.09880786,0.048970304,0.06500982,0.1091,273.7796218,27.2548896,0.80857146,t17_f5_c3,5.11e-06,17.5069,0.0359,636120233.0,True,True,False,correction_0.0.1,0.0,
2,ztf,59400.29449070012,1646294493315015027,1,1646294493315,20.708906,1,1646,0.64738995,19.020704,18.82156,18.7193,0.11544195,0.09382246,0.096096106,0.0671,273.7796765,27.2548989,0.72,t17_f5_c3,4.804e-05,17.6195,0.038,636120133.0,True,True,False,correction_0.0.1,0.0,
3,ztf,59400.35184030002,1646351843315015013,2,1646351843315,20.689804,1,1646,1.1380265,19.0435,18.700619,18.8919,0.081839025,0.0491481,0.059677072,0.0834,273.7795972,27.2549167,0.9114286,t17_f5_c3,0.00024042,17.8326,0.0483,636120233.0,True,True,False,correction_0.0.1,0.0,
4,ztf,59402.25289350003,1648252893315015030,2,1648252893315,20.5569,1,1648,1.0888,18.9267,18.614227,18.3668,0.07726,0.04878115,0.057938274,0.0571,273.7796104,27.2549278,0.544286,t17_f5_c3,,17.1339,0.0292,,False,True,False,correction_0.0.1,0.0,
5,ztf,59402.32724539982,1648327243315015013,1,1648327243315,20.881931,1,1648,0.7896791,18.885263,18.70767,19.4704,0.08557614,0.07021303,0.07266333,0.1203,273.779633,27.2549245,0.78571427,t17_f5_c3,0.00031084,17.8802,0.045,636120133.0,True,True,False,correction_0.0.1,0.0,
6,ztf,59404.29509259993,1650295093315015014,2,1650295093315,20.592047,1,1650,1.165577,18.79188,18.511587,18.738,0.093123205,0.066073924,0.07193507,0.0802,273.7795854,27.2549182,0.9342857,t17_f5_c3,3.808e-05,17.3649,0.0348,636120233.0,True,True,False,correction_0.0.1,0.0,
7,ztf,59404.3411921002,1650341193315015015,1,1650341193315,20.594982,1,1650,0.7356913,18.727177,18.572012,18.7359,0.10049307,0.085531,0.08711045,0.078,273.7796295,27.2549045,0.92142856,t17_f5_c3,1.952e-05,17.6649,0.0453,636120133.0,True,True,False,correction_0.0.1,0.0,
8,ztf,59406.224351900164,1652224353315015014,1,1652224353315,20.625717,1,1652,0.7490432,18.714706,18.561193,18.8307,0.08775196,0.07440689,0.076181926,0.0829,273.7796331,27.2549126,0.94714284,t17_f5_c3,0.00053853,18.1248,0.0664,636120133.0,True,True,False,correction_0.0.1,0.0,
9,ztf,59406.26966439979,1652269663315015027,2,1652269663315,20.677595,1,1652,1.1327512,18.700262,18.440145,18.5116,0.08184495,0.058645945,0.06440881,0.0623,273.7795959,27.2549215,0.8957143,t17_f5_c3,8.9e-07,17.1386,0.0274,636120233.0,True,True,False,correction_0.0.1,0.0,
