,tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magap,sigmapsf,sigmagap,ra,dec,rb,rbversion,magapbig,sigmagapbig,has_stamp,corrected,dubious,step_id_corr,phase,parent_candid,drb,rfid,magpsf_corr,sigmapsf_corr,sigmapsf_corr_ext
12,ztf,59466.40052080015,1712400523615015003,1,1712400523615,20.671495,1,1712,0.368412,18.740372,18.702,0.073521495,0.068,23.9065611,-0.9891916,0.94714284,t17_f5_c3,18.6879,0.0851,True,True,False,correction_1.0.6,0.0,,0.9999999,399120136.0,18.723104,0.07215169,0.0723615
13,ztf,59468.37788189994,1714377883615015008,2,1714377883615,20.68365,1,1714,10.245205,18.865324,18.8865,0.07071707,0.0856,23.9065677,-0.9891858,0.92714286,t17_f5_c3,18.8545,0.1058,True,False,False,correction_1.0.6,0.0,,0.999816,399120236.0,,,
14,ztf,59468.422395799775,1714422393615015004,1,1714422393615,20.785639,1,1714,0.40941477,18.874765,18.9401,0.08682958,0.0809,23.9065657,-0.9891609,0.95428574,t17_f5_c3,18.9676,0.1053,True,True,False,correction_1.0.6,0.0,,0.99999964,399120136.0,18.855244,0.085055254,0.08528232
15,ztf,59470.377222199924,1716377223615015001,1,1716377223615,20.628885,1,1716,0.3299153,18.96011,18.9563,0.10369221,0.0875,23.9065688,-0.9892016,0.94,t17_f5_c3,18.8355,0.0997,True,True,False,correction_1.0.6,0.0,,0.9999993,399120136.0,18.939007,0.10147414,0.10169627
16,ztf,59470.40165509982,1716401653615015003,2,1716401653615,20.684689,1,1716,10.259232,18.96185,18.9709,0.07038793,0.0924,23.9065633,-0.9892066,0.91,t17_f5_c3,18.9437,0.1147,True,False,False,correction_1.0.6,0.0,,0.9999927,399120236.0,,,
17,ztf,59472.43656249996,1718436563615015001,1,1718436563615,20.707253,1,1718,0.29683942,19.097544,19.145,0.0792927,0.0922,23.9065815,-0.9891953,0.9457143,t17_f5_c3,19.1989,0.1231,True,True,False,correction_1.0.6,0.0,,0.99999964,399120136.0,19.073624,0.07719126,0.07756494
18,ztf,59474.378645800054,1720378643615015003,1,1720378643615,19.974346,1,1720,0.22702834,18.984741,18.941,0.12153823,0.1479,23.9065999,-0.9892023,0.92714286,t17_f5_c3,18.852,0.1746,True,True,False,correction_1.0.6,0.0,,0.9999986,399120136.0,18.96316,0.11894798,0.119146146
19,ztf,59476.421122699976,1722421123615015002,2,1722421123615,19.7849,1,1722,10.37692,19.19458,19.3402,0.10182265,0.2953,23.9066156,-0.9891735,0.8542857,t17_f5_c3,19.306,0.3676,True,False,False,correction_1.0.6,0.0,,0.9999902,399120236.0,,,
20,ztf,59483.27679400006,1729276793615015001,1,1729276793615,19.2528,1,1729,0.175922,19.3341,19.4477,0.217342,0.4551,23.9066311,-0.9892739,0.641429,t17_f5_c3,19.5694,0.6538,False,True,False,correction_1.0.6,0.0,1.734330773615015e+18,,,19.304438,0.21127515,0.21148442
21,ztf,59488.33077549981,1734330773615015004,2,1734330773615,20.32515,1,1734,10.342696,19.707676,19.6193,0.1404699,0.195,23.9065768,-0.9892271,0.7128571,t17_f5_c3,19.5243,0.229,True,False,False,correction_1.0.6,0.0,,0.99998975,399120236.0,,,
22,ztf,59488.37902780017,1734379023615015004,1,1734379023615,20.515448,1,1734,0.3388476,19.981733,19.7727,0.1759693,0.1971,23.9065622,-0.9892188,0.8242857,t17_f5_c3,19.8532,0.2717,True,True,False,correction_1.0.6,0.0,,0.9999783,399120136.0,19.92846,0.16670783,0.16754332
23,ztf,59490.3129166998,1736312913615015001,2,1736312913615,20.49709,1,1736,10.414335,19.625504,19.4048,0.11775081,0.1631,23.9066062,-0.9892146,0.7757143,t17_f5_c3,19.2661,0.1839,True,False,False,correction_1.0.6,0.0,,0.9997293,399120236.0,,,
24,ztf,59497.42627310008,1743426273615015002,2,1743426273615,20.037628,1,1743,10.360569,19.618093,19.5928,0.123049974,0.2132,23.906602,-0.9891896,0.73285717,t17_f5_c3,19.5317,0.2586,True,False,False,correction_1.0.6,0.0,,0.9999902,399120236.0,,,
25,ztf,59501.404027800076,1747404023615015007,1,1747404023615,20.536528,1,1747,0.4492919,20.296087,20.2428,0.19593874,0.3147,23.9065355,-0.9891956,0.79714286,t17_f5_c3,20.8178,0.6845,True,True,False,correction_1.0.6,0.0,,0.99983144,399120136.0,20.225494,0.18228519,0.18360434
26,ztf,59503.29722219985,1749297223615015005,2,1749297223615,19.70764,1,1749,10.654078,19.808676,19.5624,0.20805955,0.3028,23.9065926,-0.9893768,0.35142857,t17_f5_c3,19.2852,0.3012,True,False,False,correction_1.0.6,0.0,,0.9943531,399120236.0,,,
27,ztf,59517.274814799894,1763274813615015007,2,1763274813615,20.6498,1,1763,10.2769,20.7721,21.0593,0.239074,0.6279,23.9065799,-0.9891811,0.237143,t17_f5_c3,20.4643,0.4666,False,False,False,correction_1.0.6,0.0,1.770248143615015e+18,,,,,
28,ztf,59524.248148099985,1770248143615015006,2,1770248143615,20.585035,1,1770,10.273731,20.78032,21.0286,0.18062648,0.639,23.9065975,-0.9891448,0.5385714,t17_f5_c3,21.3253,1.0778,True,False,False,correction_1.0.6,0.0,,0.99972886,399120236.0,,,
