,tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magap,sigmapsf,sigmagap,ra,dec,rb,rbversion,magapbig,sigmagapbig,has_stamp,corrected,dubious,step_id_corr,phase,parent_candid,drb,rfid,magpsf_corr,sigmapsf_corr,sigmapsf_corr_ext
0,ztf,59414.38483799994,1660384834515015004,1,1660384834515,20.7395,1,1660,2.74632,20.7372,21.1343,0.298892,0.606,278.0320862,49.3474379,0.712857,t17_f5_c3,20.6741,0.5011,False,False,False,correction_1.0.6,0.0,1.669339354515015e+18,,,,,
1,ztf,59414.38766200002,1660387663215015005,1,1660387663215,20.6795,1,1660,1.89927,20.4759,20.3724,0.281424,0.306,278.0318999,49.3474938,0.34,t17_f5_c3,20.6263,0.4865,False,False,False,correction_1.0.6,0.0,1.669341273215015e+18,,,,,
2,ztf,59419.29946759995,1665299463215015005,2,1665299463215,19.1067,1,1665,2.04479,19.129,19.2434,0.232424,0.4889,278.0320389,49.3475414,0.675714,t17_f5_c3,19.6808,0.9388,False,False,False,correction_1.0.6,0.0,1.669341273215015e+18,,,,,
3,ztf,59423.30805560015,1669308053215015003,2,1669308053215,18.7457,1,1669,2.01857,18.4786,18.0743,0.175111,0.2189,278.0320431,49.3474604,0.55,t17_f5_c3,18.2407,0.3271,False,False,False,correction_1.0.6,0.0,1.669341273215015e+18,,,,,
4,ztf,59423.33935189992,1669339354515015002,1,1669339354515,19.678871,1,1669,2.828007,18.51782,18.5373,0.1135528,0.1402,278.0320388,49.3474504,0.9342857,t17_f5_c3,18.5997,0.1896,True,False,False,correction_1.0.6,0.0,,0.9999844,765120145.0,,,
5,ztf,59423.341273100115,1669341273215015008,1,1669341273215,19.712124,1,1669,2.001966,18.49213,18.6749,0.10780476,0.1546,278.0320353,49.3474698,0.9442857,t17_f5_c3,18.541,0.1746,True,False,False,correction_1.0.6,0.0,,0.99997616,764120132.0,,,
6,ztf,59425.259953700006,1671259954515015007,1,1671259954515,20.767815,1,1671,2.7984412,18.312855,18.2616,0.06324717,0.0448,278.0320288,49.347466,0.9442857,t17_f5_c3,18.2551,0.055,True,False,False,correction_1.0.6,0.0,,1.0,765120145.0,,,
7,ztf,59425.261377300136,1671261373215015008,1,1671261373215,20.69475,1,1671,1.8426471,18.339262,18.2923,0.06747137,0.047,278.0319719,49.347444,0.9342857,t17_f5_c3,18.3834,0.0629,True,False,False,correction_1.0.6,0.0,,0.99999845,764120132.0,,,
8,ztf,59427.27962959977,1673279623215015004,1,1673279623215,20.627312,1,1673,1.9030287,18.343733,18.3381,0.06488438,0.0494,278.0319782,49.3474648,0.95714283,t17_f5_c3,18.3887,0.064,True,False,False,correction_1.0.6,0.0,,1.0,764120132.0,,,
9,ztf,59427.30230320012,1673302304515015007,1,1673302304515,20.767666,1,1673,2.8403614,18.263086,18.2235,0.06268143,0.0433,278.0320418,49.3474542,0.94857144,t17_f5_c3,18.2271,0.0536,True,False,False,correction_1.0.6,0.0,,0.99999994,765120145.0,,,
10,ztf,59427.32688659988,1673326883215015003,2,1673326883215,20.45571,1,1673,1.8652729,18.39089,18.2827,0.06399299,0.0566,278.0319815,49.3474449,0.92714286,t17_f5_c3,18.2508,0.0684,True,False,False,correction_1.0.6,0.0,,0.9999814,764120232.0,,,
11,ztf,59427.32987269992,1673329874515015010,2,1673329874515,20.577623,1,1673,0.9581825,18.417276,18.4305,0.06558533,0.0631,278.0319988,49.347468,0.9442857,t17_f5_c3,18.4295,0.0783,True,True,True,correction_1.0.6,0.0,,1.0,765120245.0,18.059286,0.036114458,0.04716399
12,ztf,59429.24534719996,1675245343215015005,2,1675245343215,20.665052,1,1675,1.9144237,18.403784,18.3631,0.08154311,0.0531,278.031994,49.3474501,0.8857143,t17_f5_c3,18.3507,0.0646,True,False,False,correction_1.0.6,0.0,,0.9984809,764120232.0,,,
13,ztf,59429.30952550005,1675309524515015006,1,1675309524515,20.81234,1,1675,2.8086948,18.262653,18.3005,0.048456006,0.045,278.0320278,49.3474548,0.95,t17_f5_c3,18.2738,0.0542,True,False,False,correction_1.0.6,0.0,,0.9999998,765120145.0,,,
