,tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magap,sigmapsf,sigmagap,ra,dec,rb,rbversion,drb,magapbig,sigmagapbig,rfid,has_stamp,corrected,dubious,step_id_corr,phase,parent_candid
0,ztf,58744.18546300009,990185463115015014,1,990185463115,20.45361,1,990,4.2188535,19.763744,19.7882,0.149267,0.2373,281.152856,60.6048003,0.8957143,t17_f5_c3,0.9999709,19.9095,0.3335,827120131.0,False,False,False,bulk_1.0.0,0.0,996186403115015005
1,ztf,58744.242418999784,990242413115015005,1,990242413115,19.8285,1,990,4.01824,20.0716,19.9009,0.292595,0.3885,281.1528824,60.6047454,0.802857,t17_f5_c3,,19.5115,0.3455,,False,False,False,bulk_1.0.0,0.0,1007211163115015012
2,ztf,58745.14627309982,991146273115015042,1,991146273115,20.7602,1,991,4.37804,19.5901,19.5492,0.13641,0.1516,281.1528048,60.6048387,0.827143,t17_f5_c3,,19.8027,0.2368,,False,False,False,bulk_1.0.0,0.0,1007211163115015012
3,ztf,58745.1564468001,991156443115015038,2,991156443115,20.662498,1,991,4.0891314,19.718435,19.6936,0.16267717,0.2155,281.1528463,60.6048563,0.5157143,t17_f5_c3,0.9999634,19.9416,0.3336,827120231.0,False,False,False,bulk_1.0.0,0.0,996186403115015005
4,ztf,58745.185578700155,991185573115015019,1,991185573115,20.662928,1,991,4.3193417,19.45641,19.2801,0.119097665,0.123,281.1528121,60.604824,0.93142855,t17_f5_c3,1.0,19.439,0.1767,827120131.0,False,False,False,bulk_1.0.0,0.0,996186403115015005
5,ztf,58745.212245400064,991212243115015014,2,991212243115,20.277,1,991,4.10273,19.5834,19.6358,0.156314,0.2507,281.1528379,60.6048567,0.808571,t17_f5_c3,,19.538,0.2876,,False,False,False,bulk_1.0.0,0.0,1007211163115015012
6,ztf,58745.22194440011,991221943115015015,2,991221943115,20.3958,1,991,4.28027,19.558,19.7827,0.118666,0.2804,281.1526934,60.6048942,0.838571,t17_f5_c3,,19.8537,0.3751,,False,False,False,bulk_1.0.0,0.0,1007211163115015012
7,ztf,58745.23287039995,991232873115015006,1,991232873115,20.3157,1,991,4.50922,19.5964,19.4064,0.190381,0.1863,281.1527632,60.6048714,0.802857,t17_f5_c3,,19.4824,0.2521,,False,False,False,bulk_1.0.0,0.0,1007211163115015012
8,ztf,58746.141377300024,992141373115015020,1,992141373115,20.5864,1,992,4.31347,19.5416,19.4901,0.129117,0.1472,281.1528742,60.6048317,0.935714,t17_f5_c3,,19.628,0.207,,False,False,False,bulk_1.0.0,0.0,1007211163115015012
9,ztf,58746.21005789982,992210053115015003,1,992210053115,20.50624,1,992,4.294854,19.304619,19.1568,0.119653225,0.1116,281.1527835,60.604806,0.89428574,t17_f5_c3,0.9999081,19.0237,0.123,827120131.0,False,False,False,bulk_1.0.0,0.0,996186403115015005
10,ztf,58746.216273100115,992216273115015003,2,992216273115,20.1714,1,992,3.956,19.4193,19.3394,0.150236,0.1705,281.1529433,60.6048346,0.88,t17_f5_c3,,19.47,0.2395,,False,False,False,bulk_1.0.0,0.0,1007211163115015012
11,ztf,58746.236874999944,992236873115015004,1,992236873115,19.8794,1,992,4.26886,19.5331,19.8394,0.233329,0.2586,281.152937,60.6048232,0.604286,t17_f5_c3,,19.9815,0.3726,,False,False,False,bulk_1.0.0,0.0,1007211163115015012
12,ztf,58747.15606479999,993156063115015027,2,993156063115,20.500996,1,993,4.2724557,19.613218,19.583,0.17884184,0.2065,281.152752,60.6048299,0.69714284,t17_f5_c3,0.9999887,19.5454,0.2485,827120231.0,False,False,False,bulk_1.0.0,0.0,996186403115015005
13,ztf,58747.18546300009,993185463115015023,1,993185463115,20.70503,1,993,4.279971,19.619766,19.5868,0.11491288,0.1636,281.152805,60.604809,0.9142857,t17_f5_c3,0.99999905,19.7598,0.2375,827120131.0,False,False,False,bulk_1.0.0,0.0,996186403115015005
14,ztf,58747.21065969998,993210653115015031,2,993210653115,20.5548,1,993,4.21777,19.4456,19.0649,0.128099,0.1287,281.1527716,60.6048539,0.75,t17_f5_c3,,18.9729,0.1465,,False,False,False,bulk_1.0.0,0.0,1007211163115015012
15,ztf,58747.22035880014,993220353115015025,2,993220353115,20.3997,1,993,4.33746,19.4647,19.4876,0.131364,0.1984,281.1527098,60.604838,0.842857,t17_f5_c3,,19.6298,0.2819,,False,False,False,bulk_1.0.0,0.0,1007211163115015012
16,ztf,58747.23126159981,993231263115015015,1,993231263115,20.4221,1,993,4.43611,19.4693,19.4799,0.166558,0.1627,281.1527069,60.6048426,0.927143,t17_f5_c3,,19.6038,0.2283,,False,False,False,bulk_1.0.0,0.0,1007211163115015012
17,ztf,58747.240960599855,993240963115015012,1,993240963115,20.5231,1,993,4.35355,19.5423,19.318,0.142967,0.1375,281.1527432,60.6048217,0.907143,t17_f5_c3,,19.2097,0.1553,,False,False,False,bulk_1.0.0,0.0,1007211163115015012
18,ztf,58747.265625,993265623115015012,2,993265623115,20.2813,1,993,4.30528,19.4441,19.7833,0.167001,0.2936,281.1527426,60.6048254,0.781429,t17_f5_c3,,20.1664,0.5234,,False,False,False,bulk_1.0.0,0.0,1007211163115015012
19,ztf,58747.29159720009,993291593115015007,1,993291593115,20.1961,1,993,4.38503,19.4429,19.4459,0.133974,0.205,281.1528488,60.6048499,0.938571,t17_f5_c3,,19.4489,0.2596,,False,False,False,bulk_1.0.0,0.0,1007211163115015012
20,ztf,58747.309201399796,993309203115015014,1,993309203115,20.1087,1,993,4.48428,19.3417,19.4353,0.145495,0.2213,281.1528469,60.6048802,0.947143,t17_f5_c3,,19.2144,0.229,,False,False,False,bulk_1.0.0,0.0,1007211163115015012
21,ztf,58747.33325230004,993333253115015004,1,993333253115,20.0241,1,993,4.28447,19.4896,19.3589,0.159428,0.226,281.1529086,60.6048303,0.927143,t17_f5_c3,,19.1539,0.2372,,False,False,False,bulk_1.0.0,0.0,1007211163115015012
22,ztf,58748.15505790012,994155053115015018,2,994155053115,20.456587,1,994,4.2063665,19.450811,19.8011,0.13544169,0.2561,281.1528195,60.6048071,0.7785714,t17_f5_c3,0.99999344,19.7801,0.312,827120231.0,False,False,False,bulk_1.0.0,0.0,996186403115015005
23,ztf,58748.18458329979,994184583115015041,1,994184583115,20.005064,1,994,4.273135,19.405617,19.6388,0.16483207,0.2388,281.1526685,60.6047811,0.79285717,t17_f5_c3,0.9999958,19.6826,0.314,827120131.0,False,False,False,bulk_1.0.0,0.0,996186403115015005
24,ztf,58748.22158560017,994221583115015027,2,994221583115,20.0486,1,994,4.12574,19.4424,19.7332,0.171205,0.31,281.1528116,60.6048723,0.804286,t17_f5_c3,,19.5427,0.3282,,False,False,False,bulk_1.0.0,0.0,1007211163115015012
25,ztf,58748.232476899866,994232473115015014,1,994232473115,20.3958,1,994,4.39525,19.5136,19.4087,0.134508,0.1603,281.1527936,60.6048416,0.911429,t17_f5_c3,,19.6609,0.2529,,False,False,False,bulk_1.0.0,0.0,1007211163115015012
26,ztf,58748.24217589991,994242173115015010,1,994242173115,20.4429,1,994,4.3198,19.423,19.3601,0.114697,0.1491,281.152855,60.6048315,0.935714,t17_f5_c3,,19.2514,0.169,,False,False,False,bulk_1.0.0,0.0,1007211163115015012
27,ztf,58748.263680600096,994263683115015014,1,994263683115,20.3071,1,994,4.3504,19.5671,19.4696,0.17066,0.1844,281.1528925,60.6048443,0.917143,t17_f5_c3,,19.5561,0.2505,,False,False,False,bulk_1.0.0,0.0,1007211163115015012
28,ztf,58748.27980320016,994279803115015008,3,994279803115,19.7212,1,994,4.50327,19.4924,19.3476,0.168562,0.3326,281.1527603,60.6048325,0.785714,t17_f5_c3,,19.3409,0.4164,,False,False,False,bulk_1.0.0,0.0,1007211163115015012
29,ztf,58749.14043979999,995140433115015050,1,995140433115,20.7428,1,995,4.34872,19.5256,19.7062,0.137933,0.1771,281.1528099,60.6048299,0.794286,t17_f5_c3,,20.0333,0.2956,,False,False,False,bulk_1.0.0,0.0,1007211163115015012
30,ztf,58749.15768520022,995157683115015022,2,995157683115,20.474592,1,995,4.2479825,19.41539,19.739,0.11682725,0.2369,281.1527447,60.6048614,0.8685714,t17_f5_c3,0.9999994,20.0404,0.389,827120231.0,False,False,False,bulk_1.0.0,0.0,996186403115015005
31,ztf,58749.18609949993,995186093115015024,1,995186093115,20.678907,1,995,4.3521285,19.459433,19.5368,0.12977411,0.157,281.152789,60.6048278,0.9057143,t17_f5_c3,0.9999956,19.8887,0.2696,827120131.0,False,False,False,bulk_1.0.0,0.0,996186403115015005
32,ztf,58749.2117130002,995211713115015021,2,995211713115,20.396,1,995,4.22854,19.3598,19.3282,0.134337,0.1715,281.1527518,60.6048611,0.821429,t17_f5_c3,,19.2981,0.2085,,False,False,False,bulk_1.0.0,0.0,1007211163115015012
33,ztf,58749.22140049981,995221403115015013,2,995221403115,20.5217,1,995,4.14972,19.3899,19.3482,0.126401,0.1711,281.1528109,60.6048478,0.901429,t17_f5_c3,,19.497,0.2428,,False,False,False,bulk_1.0.0,0.0,1007211163115015012
34,ztf,58749.232303199824,995232303115015014,1,995232303115,20.5245,1,995,4.30598,19.5114,19.5409,0.124064,0.1699,281.1527955,60.6048188,0.924286,t17_f5_c3,,19.7142,0.2483,,False,False,False,bulk_1.0.0,0.0,1007211163115015012
35,ztf,58749.2419906999,995241993115015015,1,995241993115,20.6222,1,995,4.33334,19.4171,19.3803,0.125906,0.1428,281.1527839,60.6048251,0.94,t17_f5_c3,,19.3439,0.1717,,False,False,False,bulk_1.0.0,0.0,1007211163115015012
36,ztf,58749.25493060006,995254933115015013,2,995254933115,20.4141,1,995,4.06856,19.5007,19.5397,0.170897,0.2156,281.1528467,60.604876,0.722857,t17_f5_c3,,19.5136,0.262,,False,False,False,bulk_1.0.0,0.0,1007211163115015012
37,ztf,58749.28116900008,995281163115015009,2,995281163115,20.2948,1,995,4.1146,19.4812,19.53,0.128922,0.2309,281.1528327,60.6048537,0.875714,t17_f5_c3,,19.4916,0.2793,,False,False,False,bulk_1.0.0,0.0,1007211163115015012
