,tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magpsf_corr,magap,sigmapsf,sigmapsf_corr,sigmapsf_corr_ext,sigmagap,ra,dec,rb,rbversion,drb,magapbig,sigmagapbig,rfid,has_stamp,corrected,dubious,step_id_corr,phase
0,ztf,59470.36290509999,1716362903615015001,1,1716362903615,20.18242,1,1716,0.49119774,18.761683,15.995522,18.8908,0.16397242,100.0,0.012832358,0.1432,331.5912805,-8.0899649,0.83,t17_f5_c3,0.99116546,19.0307,0.1958,391120136,True,True,False,correction_1.0.6,0.0
1,ztf,59473.360405100044,1719360403615015000,1,1719360403615,20.01513,1,1719,0.5711576,18.879316,16.004282,18.9665,0.11530054,100.0,0.008162392,0.171,331.591265,-8.0898512,0.8957143,t17_f5_c3,0.99808335,19.1344,0.2436,391120136,True,True,False,correction_1.0.6,0.0
