,tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magap,sigmapsf,sigmagap,ra,dec,rb,rbversion,magapbig,sigmagapbig,has_stamp,corrected,dubious,step_id_corr,phase,parent_candid,drb,rfid,magpsf_corr,sigmapsf_corr,sigmapsf_corr_ext
0,ztf,58846.49358800007,1092493582615015014,1,1092493582615,20.6755,1,1092,1.8697,20.8917,21.0114,0.264099,0.4781,134.2178623,53.7943804,0.462857,t17_f5_c3,21.0918,0.6611,False,False,False,bulk_1.0.0,0.0,1098421652615015010,,,,,
1,ztf,58849.485324100126,1095485322615015012,1,1095485322615,20.636292,1,1095,1.6964976,19.7872,19.88,0.12080679,0.1794,134.2177544,53.7944771,0.68714285,t17_f5_c3,19.6997,0.1947,False,False,False,bulk_1.0.0,0.0,1098421652615015010,0.99976027,785120126.0,,,
2,ztf,58850.43516199989,1096435162615015007,1,1096435162615,20.334028,1,1096,1.5556494,19.439207,19.2511,0.13866769,0.0978,134.2177971,53.7945107,0.53,t17_f5_c3,19.3765,0.1397,False,False,False,bulk_1.0.0,0.0,1117225282615015009,0.9998219,785120126.0,,,
3,ztf,58850.47462960007,1096474622615015007,2,1096474622615,20.0134,1,1096,4.98617,19.721,19.6982,0.227611,0.2093,134.2176494,53.7945485,0.372857,t17_f5_c3,19.6789,0.264,False,False,False,bulk_1.0.0,0.0,1117225282615015009,,,,,
4,ztf,58851.448958300054,1097448952615015007,2,1097448952615,20.05872,1,1097,5.2970014,19.486385,19.6838,0.12883435,0.2268,134.217734,53.7944633,0.6757143,t17_f5_c3,19.6882,0.2922,False,False,False,bulk_1.0.0,0.0,1117225282615015009,0.9983673,785120226.0,,,
5,ztf,58851.468078699894,1097468072615015003,2,1097468072615,20.291126,1,1097,5.2621946,19.498007,19.2939,0.12902914,0.1572,134.2177483,53.7944737,0.7285714,t17_f5_c3,19.2129,0.1871,False,False,False,bulk_1.0.0,0.0,1117225282615015009,0.9994902,785120226.0,,,
6,ztf,58852.42165509984,1098421652615015010,2,1098421652615,20.69807,1,1098,5.143628,19.427292,19.4409,0.106490456,0.135,134.2176977,53.7945054,0.73714286,t17_f5_c3,19.3264,0.1555,False,False,False,bulk_1.0.0,0.0,1117225282615015009,0.99971724,785120226.0,,,
7,ztf,58852.46719910018,1098467192615015009,1,1098467192615,20.85561,1,1098,1.7360766,19.141966,19.0289,0.07978861,0.0757,134.2177299,53.7944739,0.89428574,t17_f5_c3,18.932,0.0881,False,False,False,bulk_1.0.0,0.0,1117225282615015009,0.9999994,785120126.0,,,
8,ztf,58853.433229200076,1099433222615015005,2,1099433222615,20.674696,1,1099,5.1007633,19.26842,19.2514,0.087920055,0.1149,134.2177372,53.7945187,0.8428571,t17_f5_c3,19.2054,0.1409,False,False,False,bulk_1.0.0,0.0,1117225282615015009,0.99999803,785120226.0,,,
9,ztf,58853.471874999814,1099471872615015008,1,1099471872615,20.8468,1,1099,1.7146304,19.050795,18.9978,0.07723859,0.0736,134.2177295,53.7944843,0.88857144,t17_f5_c3,18.9953,0.0931,False,False,False,bulk_1.0.0,0.0,1107348252615015003,0.999972,785120126.0,,,
