,tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magap,sigmapsf,sigmagap,ra,dec,rb,rbversion,magapbig,sigmagapbig,has_stamp,corrected,dubious,step_id_corr,phase,parent_candid,magpsf_corr,sigmapsf_corr,sigmapsf_corr_ext,drb,rfid
0,ztf,59115.337465300225,1361337465115015021,2,1361337465115,20.4167,1,1361,6.27689,20.4217,20.647,0.2294,0.5036,19.0520082,-0.3175629,0.43,t17_f5_c3,20.8459,0.7783,False,False,False,bulk_1.0.0,0.0,1386269935115015025,,,,,
1,ztf,59115.42305559991,1361423055115015022,1,1361423055115,20.5679,1,1361,1.42185,20.5579,20.5681,0.311751,0.3915,19.0520691,-0.3176083,0.481429,t17_f5_c3,20.7713,0.6068,False,False,False,bulk_1.0.0,0.0,1386269935115015025,,,,,
2,ztf,59116.4135532002,1362413555115015023,2,1362413555115,20.458,1,1362,6.20562,20.3478,20.4626,0.236462,0.4187,19.0520446,-0.3175613,0.475714,t17_f5_c3,20.6316,0.6297,False,False,False,bulk_1.0.0,0.0,1386269935115015025,,,,,
3,ztf,59117.332372699864,1363332375115015022,1,1363332375115,20.799038,1,1363,1.2649324,20.364187,20.2245,0.21404563,0.2373,19.0520333,-0.3175699,0.76,t17_f5_c3,20.0581,0.2616,False,True,True,bulk_1.0.0,0.0,1386269935115015025,20.139637,0.17146853,0.17405477,0.99967504,398120151.0
4,ztf,59117.355810199864,1363355815115015025,2,1363355815115,20.689754,1,1363,6.2918296,20.40357,20.348,0.19686879,0.3121,19.0520034,-0.317565,0.43142858,t17_f5_c3,20.5959,0.5044,False,False,False,bulk_1.0.0,0.0,1386269935115015025,,,,0.9985519,398120251.0
5,ztf,59118.287986100186,1364287985115015010,2,1364287985115,20.186594,1,1364,6.0825977,20.128159,20.2529,0.19850759,0.4447,19.0520382,-0.3176119,0.5914286,t17_f5_c3,19.8994,0.4133,False,False,False,bulk_1.0.0,0.0,1386269935115015025,,,,0.9984815,398120251.0
6,ztf,59118.32839119993,1364328395115015022,2,1364328395115,20.3712,1,1364,6.07106,20.494,20.1362,0.238827,0.3492,19.0520709,-0.3175891,0.251429,t17_f5_c3,20.0627,0.4197,False,False,False,bulk_1.0.0,0.0,1386269935115015025,,,,,
7,ztf,59119.37938660011,1365379385115015014,2,1365379385115,20.1475,1,1365,5.99417,20.0216,19.5848,0.187423,0.2504,19.0520967,-0.317598,0.357143,t17_f5_c3,19.569,0.317,False,False,False,bulk_1.0.0,0.0,1386269935115015025,,,,,
8,ztf,59120.49626159994,1366496265115015010,2,1366496265115,19.8378,1,1366,6.03506,20.1748,20.0071,0.282893,0.4117,19.0521276,-0.3175162,0.268571,t17_f5_c3,20.2712,0.6744,False,False,False,bulk_1.0.0,0.0,1386269935115015025,,,,,
9,ztf,59130.29947920004,1376299475115015014,2,1376299475115,20.388851,1,1376,6.231086,20.183409,20.477,0.1842057,0.4876,19.0520216,-0.3175691,0.64,t17_f5_c3,20.1611,0.4692,False,False,False,bulk_1.0.0,0.0,1386269935115015025,,,,0.9985743,398120251.0
10,ztf,59130.36482639983,1376364825115015014,1,1376364825115,20.2881,1,1376,1.11655,20.4499,20.113,0.345588,0.3579,19.0520073,-0.3175257,0.364286,t17_f5_c3,20.0129,0.4192,False,True,True,bulk_1.0.0,0.0,1386269935115015025,20.208813,0.2749331,0.27677295,,
11,ztf,59134.27450230019,1380274505115015021,1,1380274505115,20.3566,1,1380,1.26799,20.5407,20.3951,0.279648,0.3405,19.0519407,-0.3175716,0.474286,t17_f5_c3,21.0125,0.7702,False,True,True,bulk_1.0.0,0.0,1386269935115015025,20.280916,0.21749069,0.2201396,,
12,ztf,59136.31043979991,1382310435115015021,2,1382310435115,20.430483,1,1382,5.904572,20.101065,20.3644,0.17762804,0.3866,19.0520794,-0.3176391,0.61714286,t17_f5_c3,20.3204,0.4779,False,False,False,bulk_1.0.0,0.0,1386269935115015025,,,,0.9999939,398120251.0
13,ztf,59136.345821800176,1382345825115015031,1,1382345825115,20.8117,1,1382,1.35518,20.4979,20.4866,0.226537,0.3171,19.051902,-0.3175899,0.552857,t17_f5_c3,20.0901,0.2835,False,True,True,bulk_1.0.0,0.0,1386269935115015025,20.247084,0.1767548,0.17980951,,
14,ztf,59138.29748839978,1384297485115015016,2,1384297485115,20.342419,1,1384,6.28904,20.353727,20.2247,0.20361075,0.3615,19.0520432,-0.3175341,0.40428573,t17_f5_c3,20.1303,0.4269,False,False,False,bulk_1.0.0,0.0,1386269935115015025,,,,0.9938446,398120251.0
15,ztf,59140.26993060019,1386269935115015025,2,1386269935115,20.504559,1,1386,6.3140025,20.188747,20.2382,0.14689459,0.3487,19.0519776,-0.3175782,0.6157143,t17_f5_c3,20.412,0.5256,False,False,False,bulk_1.0.0,0.0,1390233185115015037,,,,0.9999453,398120251.0
16,ztf,59140.288379599806,1386288375115015024,1,1386288375115,20.7754,1,1386,1.27877,20.5703,20.6024,0.287434,0.3601,19.0520984,-0.3175585,0.625714,t17_f5_c3,20.637,0.4777,False,True,True,bulk_1.0.0,0.0,1390233185115015037,20.30415,0.22224024,0.22494589,,
17,ztf,59144.23318290012,1390233185115015037,2,1390233185115,20.73655,1,1390,6.3045015,20.277786,20.0568,0.13794099,0.2415,19.0519873,-0.3175735,0.62714285,t17_f5_c3,20.2188,0.3603,True,False,False,bulk_1.0.0,0.0,0,,,,0.99881554,398120251.0
