,tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magap,sigmapsf,sigmagap,ra,dec,rb,rbversion,magapbig,sigmagapbig,has_stamp,corrected,dubious,step_id_corr,phase,parent_candid,drb,rfid
0,ztf,59035.21322919987,1281213225215015010,1,1281213225215,19.0234,1,1281,8.57988,19.359,19.1615,0.265116,0.3725,283.4318259,22.2767849,0.472857,t17_f5_c3,19.2668,0.5275,False,False,False,bulk_1.0.0,0.0,1287361425215015011,,
1,ztf,59038.291527799796,1284291525215015024,1,1284291525215,20.10819,1,1284,8.310637,18.724527,18.6947,0.10994981,0.1073,283.4316468,22.2768121,0.8585714,t17_f5_c3,18.606,0.1269,False,False,False,bulk_1.0.0,0.0,1287361425215015011,1.0,589120152.0
2,ztf,59038.35902780015,1284359025215015014,2,1284359025215,20.214838,1,1284,5.7913656,18.740967,18.8845,0.08805562,0.1138,283.4316286,22.27683,0.9071429,t17_f5_c3,18.7176,0.1256,False,False,False,bulk_1.0.0,0.0,1287361425215015011,1.0,589120252.0
3,ztf,59040.332638899796,1286332635215015010,2,1286332635215,20.51129,1,1286,5.8925266,19.074251,19.3022,0.106208675,0.1292,283.4316047,22.2768484,0.87142855,t17_f5_c3,19.3101,0.1679,False,False,False,bulk_1.0.0,0.0,1287361425215015011,0.999999,589120252.0
4,ztf,59041.3614236,1287361425215015011,1,1287361425215,20.480984,1,1287,8.271279,19.054634,18.968,0.09368236,0.1061,283.4316357,22.2768239,0.8957143,t17_f5_c3,18.7903,0.1156,False,False,False,bulk_1.0.0,0.0,1296359435215015017,1.0,589120152.0
5,ztf,59042.33355320012,1288333555215015015,1,1288333555215,20.773624,1,1288,8.261451,19.218214,19.1992,0.101399355,0.101,283.4316233,22.2768235,0.89428574,t17_f5_c3,19.0633,0.1146,False,False,False,bulk_1.0.0,0.0,1296359435215015017,1.0,589120152.0
6,ztf,59044.24649310019,1290246495215015007,2,1290246495215,20.535767,1,1290,5.7187805,19.401634,19.3484,0.14912933,0.1283,283.4316452,22.2768166,0.80714285,t17_f5_c3,19.4057,0.1744,False,False,False,bulk_1.0.0,0.0,1296359435215015017,1.0,589120252.0
7,ztf,59047.274108800106,1293274105215015013,1,1293274105215,21.011953,1,1293,8.163375,19.736223,19.67,0.11574306,0.1235,283.4316135,22.2768488,0.7885714,t17_f5_c3,19.5171,0.1385,False,False,False,bulk_1.0.0,0.0,1296359435215015017,1.0,589120152.0
8,ztf,59050.35943289986,1296359435215025017,1,1296359435215,20.7537,1,1296,8.24458,19.9924,19.8532,0.161208,0.1736,283.4316225,22.2768269,0.67,t17_f5_c3,19.6194,0.1809,False,False,False,bulk_1.0.0,0.0,1302353095215015011,,
9,ztf,59050.35943289986,1296359435215015017,1,1296359435215,20.753712,1,1296,8.244577,19.992405,19.8532,0.16120827,0.1736,283.4316225,22.2768269,0.67,t17_f5_c3,19.6194,0.1809,True,False,False,bulk_1.0.0,0.0,0,1.0,589120152.0
10,ztf,59056.286562500056,1302286565215015027,1,1302286565215,20.77302,1,1302,8.163649,20.170794,20.2276,0.19900016,0.2379,283.4315663,22.2768403,0.5657143,t17_f5_c3,20.4697,0.3842,False,False,False,bulk_1.0.0,0.0,1302353095215015011,1.0,589120152.0
11,ztf,59056.353090300225,1302353095215015011,2,1302353095215,20.302828,1,1302,6.0052433,20.108252,20.4615,0.20742644,0.4187,283.4316345,22.2769265,0.56,t17_f5_c3,20.4709,0.5465,True,False,False,bulk_1.0.0,0.0,0,0.99999976,589120252.0
