,tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magap,sigmapsf,sigmagap,ra,dec,rb,rbversion,magapbig,sigmagapbig,has_stamp,corrected,dubious,step_id_corr,phase,drb,rfid,parent_candid
0,ztf,59409.33077549981,1655330771915015008,1,1655330771915,20.6264,1,1655,2.80886,20.0798,19.704,0.220051,0.1588,286.0004999,32.0823124,0.541429,t17_f5_c3,19.6145,0.185,False,False,False,correction_0.0.1,0.0,,,
1,ztf,59411.30472220015,1657304721915015012,1,1657304721915,20.666906,1,1657,2.8437831,19.960896,20.0091,0.20290269,0.2103,286.0006188,32.0823127,0.6842857,t17_f5_c3,19.7678,0.2132,True,False,False,correction_0.0.1,0.0,0.9997244,684120119.0,
2,ztf,59414.395717599895,1660395711915015017,1,1660395711915,20.789244,1,1660,2.650943,19.735468,19.9454,0.15063691,0.1782,286.0006319,32.0823668,0.7442857,t17_f5_c3,20.1917,0.2819,True,False,False,correction_0.0.1,0.0,0.999988,684120119.0,
3,ztf,59423.338414399885,1669338411915015009,1,1669338411915,19.4459,1,1669,2.82286,19.5949,19.7295,0.242421,0.5053,286.0005792,32.0823146,0.707143,t17_f5_c3,19.5441,0.5467,False,False,False,correction_1.0.6,0.0,,,1.671263291915015e+18
4,ztf,59425.26329859998,1671263291915015014,1,1671263291915,20.70874,1,1671,2.734624,20.083239,20.4069,0.1939191,0.2886,286.0006627,32.0823498,0.60714287,t17_f5_c3,20.3154,0.3369,True,False,False,correction_1.0.6,0.0,0.9995194,684120119.0,
5,ztf,59425.33370369999,1671333701915015011,2,1671333701915,20.2903,1,1671,2.9117,19.7839,19.2758,0.196558,0.166,286.0005887,32.0823713,0.414286,t17_f5_c3,19.1232,0.1821,False,False,False,correction_1.0.6,0.0,,,1.673298921915015e+18
6,ztf,59427.2989236,1673298921915015014,1,1673298921915,20.769592,1,1673,2.7258837,20.09864,19.8954,0.21507344,0.1753,286.0005972,32.0823432,0.56857145,t17_f5_c3,19.7036,0.1861,True,False,False,correction_1.0.6,0.0,0.99947226,684120119.0,
7,ztf,59429.3114120001,1675311411915015011,1,1675311411915,20.739365,1,1675,2.5465915,20.223326,20.0383,0.19710468,0.1985,286.0005745,32.0823905,0.56285715,t17_f5_c3,19.8756,0.2162,True,False,False,correction_1.0.6,0.0,0.9993496,684120119.0,
