,tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magap,sigmapsf,sigmagap,ra,dec,rb,rbversion,magapbig,sigmagapbig,has_stamp,corrected,dubious,step_id_corr,phase,parent_candid,drb,rfid,magpsf_corr,sigmapsf_corr,sigmapsf_corr_ext
10,ztf,59525.3195369998,1771319534915015004,1,1771319534915,20.504957,1,1771,0.85085267,19.665152,19.3426,0.18495062,0.1313,46.0229899,15.3887434,0.56285715,t17_f5_c3,19.328,0.1665,True,True,False,correction_1.0.6,0.0,,0.999969,505120149.0,19.51039,0.15816408,0.16038026
11,ztf,59525.32001159992,1771320010715015034,1,1771320010715,20.85371,1,1771,1.5631438,19.640055,19.5579,0.11764204,0.1244,46.0228995,15.388718,0.8214286,t17_f5_c3,19.7218,0.1865,True,False,True,correction_1.0.6,0.0,,0.99999225,556120107.0,,,
12,ztf,59527.28849539999,1773288494915015002,2,1773288494915,19.5868,1,1773,6.56241,19.3471,19.4332,0.1415,0.3695,46.0229648,15.388766,0.817143,t17_f5_c3,19.2967,0.4209,False,False,False,correction_1.0.6,0.0,1.773299504915015e+18,,,,,
13,ztf,59527.28896989999,1773288960715015027,2,1773288960715,19.9567,1,1773,5.21167,19.2857,19.3469,0.182413,0.2672,46.0229063,15.3887306,0.671429,t17_f5_c3,19.7454,0.4982,False,False,False,correction_1.0.6,0.0,1.773299504915015e+18,,,,,
14,ztf,59527.2995023001,1773299504915015004,1,1773299504915,20.504864,1,1773,0.62769365,19.444181,19.2156,0.16749142,0.1332,46.0229399,15.3886975,0.74285716,t17_f5_c3,19.1226,0.1573,True,True,False,correction_1.0.6,0.0,,0.9999993,505120149.0,19.31631,0.14721516,0.14888269
15,ztf,59527.29997690022,1773299970715015018,1,1773299970715,20.406004,1,1773,1.6829892,19.395512,19.4665,0.11058954,0.1724,46.0229494,15.3887296,0.8642857,t17_f5_c3,19.3345,0.1967,True,False,True,correction_1.0.6,0.0,,0.999996,556120107.0,,,
16,ztf,59530.29631939996,1776296314915015004,1,1776296314915,20.11829,1,1776,0.6914697,19.443016,19.4015,0.16665992,0.1719,46.0229686,15.3886106,0.69142854,t17_f5_c3,19.468,0.235,True,True,False,correction_1.0.6,0.0,,0.9999536,505120149.0,19.315275,0.1464887,0.14816123
17,ztf,59530.33361109998,1776333610715015025,1,1776333610715,20.485445,1,1776,1.5601696,19.362246,19.3968,0.10051352,0.1252,46.0228912,15.3887024,0.91,t17_f5_c3,19.4322,0.1663,True,False,True,correction_1.0.6,0.0,,0.9999998,556120107.0,,,
18,ztf,59530.34038189985,1776340380715015024,2,1776340380715,20.359266,1,1776,5.221229,19.012075,19.1144,0.080939755,0.123,46.0228911,15.3887359,0.8971428,t17_f5_c3,19.012,0.1452,True,False,False,correction_1.0.6,0.0,,0.99999297,556120207.0,,,
19,ztf,59530.34085649997,1776340854915015007,2,1776340854915,20.242218,1,1776,6.3255105,19.163097,19.0632,0.10792494,0.1273,46.0229291,15.3887101,0.8971428,t17_f5_c3,19.0026,0.1559,True,False,False,correction_1.0.6,0.0,,0.9999999,505120249.0,,,
20,ztf,59532.23964119982,1778239640715015025,1,1778239640715,20.005074,1,1778,1.4066588,19.281755,19.5939,0.12521625,0.2567,46.0228592,15.3887378,0.8957143,t17_f5_c3,19.5572,0.3194,True,False,True,correction_1.0.6,0.0,,0.99999994,556120107.0,,,
21,ztf,59532.256516200025,1778256514915015000,1,1778256514915,19.759,1,1778,0.402763,19.3185,19.1295,0.217781,0.1967,46.0228096,15.3887412,0.704286,t17_f5_c3,19.0483,0.2347,False,True,False,correction_1.0.6,0.0,1.778350814915015e+18,,,19.203896,0.19493799,0.19596484
22,ztf,59532.35034719994,1778350340715015017,2,1778350340715,20.0312,1,1778,5.18474,19.0119,18.7602,0.08577,0.121,46.022884,15.388728,0.805714,t17_f5_c3,18.6061,0.1356,False,False,False,correction_1.0.6,0.0,1.778350814915015e+18,,,,,
23,ztf,59532.350810199976,1778350814915015002,2,1778350814915,19.70288,1,1778,6.2149024,19.080248,18.9882,0.12935771,0.1721,46.0228777,15.3887105,0.7457143,t17_f5_c3,18.7413,0.1768,True,False,False,correction_1.0.6,0.0,,0.9996216,505120249.0,,,
24,ztf,59538.2913079001,1784291300715015018,2,1784291300715,19.083632,1,1784,5.0153966,18.899164,18.7074,0.14931902,0.3335,46.0228907,15.3886696,0.60714287,t17_f5_c3,19.1775,0.6614,True,False,False,correction_1.0.6,0.0,,0.9998553,556120207.0,,,
25,ztf,59538.31603009999,1784316030715015030,1,1784316030715,19.3061,1,1784,1.63009,19.5643,19.1565,0.219813,0.3213,46.0228334,15.388627,0.351429,t17_f5_c3,19.3313,0.4853,False,False,True,correction_1.0.6,0.0,1.788196814915015e+18,,,,,
26,ztf,59542.19681710005,1788196814915015001,2,1788196814915,19.994255,1,1788,6.4794436,19.605911,19.7225,0.16275924,0.331,46.0229396,15.3887563,0.8214286,t17_f5_c3,19.7864,0.4542,True,False,False,correction_1.0.6,0.0,,0.999967,505120249.0,,,
27,ztf,59542.197754600085,1788197750715015023,2,1788197750715,20.190615,1,1788,5.275813,19.584768,19.5106,0.115749314,0.2198,46.0229129,15.3887465,0.87857145,t17_f5_c3,19.685,0.3339,True,False,False,correction_1.0.6,0.0,,0.9999958,556120207.0,,,
