,tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magap,sigmapsf,sigmagap,ra,dec,rb,rbversion,drb,magapbig,sigmagapbig,rfid,has_stamp,corrected,dubious,step_id_corr,phase,parent_candid
0,ztf,59130.35891199997,1376358913115015008,1,1376358913115,19.981352,1,1376,2.940299,19.92052,19.7332,0.17185868,0.2883,13.4655173,-18.3108734,0.87,t17_f5_c3,0.9999658,19.7367,0.3708,296120131.0,False,False,False,bulk_1.0.0,0.0,1404211083115015011
1,ztf,59134.272638900205,1380272633115015004,1,1380272633115,20.168442,1,1380,2.756703,19.244383,19.2696,0.12076963,0.1373,13.4655421,-18.3108243,0.86285716,t17_f5_c3,0.9999846,19.3072,0.1809,296120131.0,False,False,False,bulk_1.0.0,0.0,1404211083115015011
2,ztf,59134.31571759982,1380315713115015001,2,1380315713115,19.97337,1,1380,2.9533167,19.312346,19.3812,0.14376147,0.1874,13.4655178,-18.3109129,0.91,t17_f5_c3,0.9999994,19.3913,0.2418,296120231.0,False,False,False,bulk_1.0.0,0.0,1404211083115015011
3,ztf,59136.31231479999,1382312313115015007,2,1382312313115,20.439209,1,1382,2.7569263,19.12268,19.1614,0.09968885,0.1333,13.4654809,-18.3108558,0.91571426,t17_f5_c3,0.999964,19.1871,0.1739,296120231.0,False,False,False,bulk_1.0.0,0.0,1404211083115015011
4,ztf,59136.35049769981,1382350493115015010,1,1382350493115,20.524876,1,1382,2.7891881,18.962172,19.1444,0.075469926,0.1189,13.4655405,-18.3108335,0.95714283,t17_f5_c3,1.0,19.1887,0.1575,296120131.0,False,False,False,bulk_1.0.0,0.0,1404211083115015011
5,ztf,59138.25297449995,1384252973115015002,1,1384252973115,20.079258,1,1384,2.8790693,18.801414,18.7435,0.09579507,0.0964,13.4655033,-18.3108538,0.92,t17_f5_c3,0.9999987,18.7684,0.1254,296120131.0,False,False,False,bulk_1.0.0,0.0,1404211083115015011
6,ztf,59138.293750000186,1384293743115015004,2,1384293743115,19.955395,1,1384,2.8938732,19.025229,18.8785,0.10148846,0.1219,13.4655251,-18.3108964,0.8385714,t17_f5_c3,0.99998707,18.8675,0.154,296120231.0,False,False,False,bulk_1.0.0,0.0,1404211083115015011
7,ztf,59140.270868100226,1386270863115015004,2,1386270863115,20.35981,1,1386,2.6949942,18.97261,19.0382,0.084432535,0.1229,13.4655104,-18.3108399,0.93,t17_f5_c3,0.9999996,18.8593,0.1329,296120231.0,False,False,False,bulk_1.0.0,0.0,1404211083115015011
8,ztf,59144.23037040001,1390230373115015010,2,1390230373115,20.513428,1,1390,2.6632519,18.899292,18.8663,0.085686676,0.096,13.4655002,-18.3108305,0.94285715,t17_f5_c3,0.9999999,18.8951,0.1249,296120231.0,False,False,False,bulk_1.0.0,0.0,1404211083115015011
9,ztf,59144.315347199794,1390315343115015005,1,1390315343115,20.70772,1,1390,2.8264499,18.886583,18.8105,0.09702743,0.0682,13.4655101,-18.3108399,0.9457143,t17_f5_c3,0.9999998,18.7901,0.0842,296120131.0,False,False,False,bulk_1.0.0,0.0,1404211083115015011
10,ztf,59152.212858799845,1398212853115015006,2,1398212853115,19.1944,1,1398,2.57265,19.2839,18.7712,0.202319,0.2531,13.4654316,-18.3107984,0.511429,t17_f5_c3,,18.6982,0.304,,False,False,False,bulk_1.0.0,0.0,1404211083115015011
11,ztf,59152.26743059978,1398267433115015003,1,1398267433115,18.9729,1,1398,2.94806,18.9539,18.89,0.196542,0.3115,13.4654877,-18.3109866,0.765714,t17_f5_c3,,19.0464,0.4622,,False,False,False,bulk_1.0.0,0.0,1404211083115015011
12,ztf,59153.32883099979,1399328833115015002,2,1399328833115,18.9054,1,1399,2.30362,19.3289,19.4775,0.264644,0.5377,13.4656396,-18.3107235,0.704286,t17_f5_c3,,19.408,0.6479,,False,False,False,bulk_1.0.0,0.0,1404211083115015011
13,ztf,59155.21032410022,1401210323115015007,1,1401210323115,19.1799,1,1401,2.89098,19.53,19.5232,0.231761,0.4198,13.4654209,-18.3108404,0.702857,t17_f5_c3,,19.6106,0.5843,,False,False,False,bulk_1.0.0,0.0,1404211083115015011
14,ztf,59155.230810199864,1401230813115015023,2,1401230813115,19.608885,1,1401,2.762242,19.405252,19.5203,0.14823775,0.3713,13.4655287,-18.3108593,0.9071429,t17_f5_c3,0.9999137,19.2325,0.366,296120231.0,False,False,False,bulk_1.0.0,0.0,1404211083115015011
15,ztf,59158.19592589978,1404195923115015006,1,1404195923115,19.80188,1,1404,3.028183,19.79577,19.8863,0.21612807,0.364,13.4654516,-18.3108871,0.8,t17_f5_c3,0.9999644,20.2009,0.6233,296120131.0,False,False,False,bulk_1.0.0,0.0,1404211083115015011
16,ztf,59158.211087999865,1404211083115015011,2,1404211083115,19.795263,1,1404,2.886046,19.63063,19.8189,0.17460123,0.3477,13.4654539,-18.3108901,0.92285717,t17_f5_c3,0.9999926,19.7193,0.4068,296120231.0,False,False,False,bulk_1.0.0,0.0,1410274373115015002
17,ztf,59164.27437500004,1410274373115015002,2,1410274373115,19.770092,1,1410,2.634905,19.52282,19.489,0.17804484,0.2121,13.4653732,-18.3108059,0.53571427,t17_f5_c3,0.9999673,19.5899,0.2979,296120231.0,False,False,False,bulk_1.0.0,0.0,1411189153115015004
18,ztf,59165.18915509991,1411189153115015004,1,1411189153115,20.484955,1,1411,2.963025,20.076624,19.9557,0.16967554,0.2436,13.4655442,-18.3108831,0.85,t17_f5_c3,0.99998885,20.3636,0.4528,296120131.0,False,False,False,bulk_1.0.0,0.0,1413241923115015004
19,ztf,59165.22652779985,1411226523115015026,2,1411226523115,20.35635,1,1411,2.793523,19.664637,19.5547,0.11855992,0.1946,13.4654831,-18.3108662,0.87285715,t17_f5_c3,0.9999992,19.6452,0.2699,296120231.0,False,False,False,bulk_1.0.0,0.0,1413241923115015004
