,tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magap,sigmapsf,sigmagap,ra,dec,rb,rbversion,drb,magapbig,sigmagapbig,rfid,has_stamp,corrected,dubious,step_id_corr,phase,parent_candid
0,ztf,59673.302465300076,1919302460915015010,2,1919302460915,20.206766,1,1919,3.0638633,19.402227,19.3348,0.13649374,0.1748,243.2077837,59.5095801,0.8914286,t17_f5_c3,0.9999906,19.2636,0.206,824120209.0,True,False,False,correction_1.0.6,0.0,
1,ztf,59673.34423610009,1919344230915015013,1,1919344230915,20.4114,1,1919,3.38366,20.3902,19.918,0.239359,0.2126,243.2079133,59.5095734,0.497143,t17_f5_c3,,19.8904,0.2616,,False,False,False,correction_1.0.6,0.0,1.921436560915015e+18
2,ztf,59675.43656249996,1921436560915015006,2,1921436560915,20.603827,1,1921,3.114361,19.579031,19.783,0.11769096,0.2144,243.2076968,59.5095989,0.9071429,t17_f5_c3,0.9999987,19.6463,0.2369,824120209.0,True,False,False,correction_1.0.6,0.0,
3,ztf,59677.43657410005,1923436570915015010,2,1923436570915,20.316963,1,1923,3.1512961,19.757689,19.9923,0.13957237,0.2894,243.2076464,59.5096038,0.9057143,t17_f5_c3,0.99999917,20.089,0.3987,824120209.0,True,False,False,correction_1.0.6,0.0,
4,ztf,59679.23922450002,1925239220915015005,2,1925239220915,19.96016,1,1925,3.03378,19.875677,19.9897,0.18551566,0.402,243.2078818,59.5095691,0.87,t17_f5_c3,0.9997607,19.5235,0.3332,824120209.0,True,False,False,correction_1.0.6,0.0,
