,tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magap,sigmapsf,sigmagap,ra,dec,rb,rbversion,magapbig,sigmagapbig,has_stamp,corrected,dubious,step_id_corr,phase,parent_candid,drb,rfid,magpsf_corr,sigmapsf_corr,sigmapsf_corr_ext
0,ztf,59193.36659719981,1439366590315015007,1,1439366590315,20.1422,1,1439,1.74106,19.9755,19.7597,0.221517,0.2331,76.2703974,-20.4453084,0.722857,t17_f5_c3,19.7158,0.2853,False,False,False,bulk_1.0.0,0.0,1449233190315015008,,,,,
1,ztf,59195.275254600216,1441275250315015006,1,1441275250315,20.0804,1,1441,1.76308,20.217,20.5962,0.329895,0.4851,76.2703998,-20.4452798,0.691429,t17_f5_c3,20.7517,0.7149,False,False,False,bulk_1.0.0,0.0,1449233190315015008,,,,,
2,ztf,59198.313865699805,1444313861415015013,1,1444313861415,19.8363,1,1444,1.81383,19.7177,19.9769,0.24924,0.2831,76.2703864,-20.4453335,0.605714,t17_f5_c3,19.678,0.275,False,False,False,bulk_1.0.0,0.0,1449233190315015008,,,,,
3,ztf,59200.25630789995,1446256300315015017,2,1446256300315,20.05642,1,1446,1.9739558,19.634413,19.4289,0.17188422,0.2151,76.2703543,-20.4452776,0.8314286,t17_f5_c3,19.4142,0.2709,False,False,False,bulk_1.0.0,0.0,1449233190315015008,0.99942255,304120203.0,,,
4,ztf,59203.23319440009,1449233190315015008,2,1449233190315,19.71566,1,1449,1.7543076,19.582064,19.66,0.20777754,0.2815,76.2704332,-20.4452621,0.68,t17_f5_c3,19.6348,0.3516,False,False,False,bulk_1.0.0,0.0,1451229031415015015,0.99985754,304120203.0,,,
5,ztf,59203.275011599995,1449275011415015012,2,1449275011415,19.7991,1,1449,1.28528,20.006,20.0772,0.329926,0.386,76.270543,-20.4454152,0.781429,t17_f5_c3,19.6868,0.345,False,True,True,bulk_1.0.0,0.0,1451229031415015015,,,18.695961,0.08964339,0.09871905
6,ztf,59205.229039399885,1451229031415015015,2,1451229031415,19.903316,1,1451,1.5893323,19.59909,19.3501,0.19152956,0.2222,76.2704703,-20.4453082,0.7757143,t17_f5_c3,19.2246,0.2528,True,False,False,bulk_1.0.0,0.0,0,0.99971306,305120214.0,,,
