,tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magpsf_corr,magap,sigmapsf,sigmapsf_corr,sigmapsf_corr_ext,sigmagap,ra,dec,rb,rbversion,drb,magapbig,sigmagapbig,rfid,has_stamp,corrected,dubious,step_id_corr,phase
0,ztf,59550.49940969981,1796499403015015006,1,1796499403015,20.109306,1,1796,0.75623614,19.341469,18.658756,19.2655,0.14850487,0.07032132,0.079187326,0.1646,182.0276566,-3.9059382,0.9185714,t17_f5_c3,0.9999308,19.1435,0.1876,422120130,True,True,False,correction_1.0.6,0.0
1,ztf,59550.527002300136,1796527003015015003,2,1796527003015,20.237835,1,1796,0.8408851,19.414684,18.36404,19.3911,0.10655972,100.0,0.040488888,0.1848,182.0276591,-3.9059606,0.94,t17_f5_c3,0.9999609,19.1373,0.1864,422120230,True,True,False,correction_1.0.6,0.0
