,tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magap,sigmapsf,sigmagap,ra,dec,rb,rbversion,magapbig,sigmagapbig,has_stamp,corrected,dubious,step_id_corr,phase,parent_candid,drb,rfid
0,ztf,59518.36422450002,1764364220215015011,1,1764364220215,20.047,1,1764,2.48858,19.9036,19.7514,0.218306,0.243,130.8964571,22.5022688,0.754286,t17_f5_c3,20.2261,0.482,False,False,False,correction_1.0.6,0.0,1.764507750215015e+18,,
1,ztf,59518.50775460014,1764507750215015027,2,1764507750215,20.528997,1,1764,8.769679,20.17718,19.7994,0.15406054,0.2101,130.8965506,22.5022544,0.57857144,t17_f5_c3,20.0123,0.3277,True,False,False,correction_1.0.6,0.0,,0.99890965,617120202.0
2,ztf,59522.44687499991,1768446870215015016,1,1768446870215,20.693512,1,1768,2.33906,19.895771,19.7591,0.15163344,0.1653,130.8964964,22.5022475,0.8385714,t17_f5_c3,19.9449,0.251,True,False,False,correction_1.0.6,0.0,,0.9999962,617120102.0
3,ztf,59522.48636570014,1768486360215015020,2,1768486360215,20.452507,1,1768,8.777436,20.051891,20.1349,0.16373919,0.2978,130.8965684,22.5022518,0.6957143,t17_f5_c3,20.2885,0.4404,True,False,False,correction_1.0.6,0.0,,0.99914503,617120202.0
4,ztf,59524.51988429995,1770519880215015020,1,1770519880215,20.67012,1,1770,2.2294135,20.03601,20.0199,0.1534975,0.2041,130.8965418,22.5022743,0.8485714,t17_f5_c3,20.3366,0.3497,True,False,False,correction_1.0.6,0.0,,0.99999636,617120102.0
5,ztf,59526.4661226999,1772466120215015021,1,1772466120215,20.682552,1,1772,2.3419585,19.913612,19.9859,0.17094962,0.1952,130.8965111,22.5022865,0.8385714,t17_f5_c3,20.0952,0.2766,True,False,False,correction_1.0.6,0.0,,0.9999988,617120102.0
6,ztf,59526.48910879996,1772489100215015017,2,1772489100215,20.432589,1,1772,8.991495,20.151848,20.3115,0.19853544,0.3591,130.8965617,22.502314,0.79142857,t17_f5_c3,20.1591,0.401,True,False,False,correction_1.0.6,0.0,,0.9999157,617120202.0
7,ztf,59529.41642360017,1775416420215015011,2,1775416420215,20.1447,1,1775,8.61494,20.2774,20.2547,0.224167,0.3919,130.8964803,22.5022218,0.611429,t17_f5_c3,20.3516,0.5506,False,False,False,correction_1.0.6,0.0,1.775508850215015e+18,,
8,ztf,59529.50885420013,1775508850215015014,1,1775508850215,20.434711,1,1775,2.561603,20.293844,20.0293,0.20475605,0.2207,130.8964451,22.5022872,0.46857142,t17_f5_c3,20.2034,0.332,True,False,False,correction_1.0.6,0.0,,0.9998953,617120102.0
9,ztf,59531.47111110017,1777471110215015025,1,1777471110215,20.693554,1,1777,2.1877303,20.183723,20.0753,0.19016387,0.223,130.8965396,22.5022371,0.7785714,t17_f5_c3,20.2705,0.342,True,False,False,correction_1.0.6,0.0,,0.9996768,617120102.0
