,tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magap,sigmapsf,sigmagap,ra,dec,rb,rbversion,drb,magapbig,sigmagapbig,rfid,has_stamp,corrected,dubious,step_id_corr,phase,parent_candid,magpsf_corr,sigmapsf_corr,sigmapsf_corr_ext
0,ztf,58348.34221060015,594342212415015018,1,594342212415,20.456736,1,594,8.240825,19.289595,19.4333,0.14195892,0.1527,248.0711542,68.8153989,0.6333333,t8_f5_c3,0.0,19.2669,0.1675,847120124.0,False,False,False,bulk_1.0.0,0.0,5.97155322415015e+17,,,
1,ztf,58351.15532410005,597155322415015032,2,597155322415,20.274405,1,597,0.5985648,20.200665,19.8296,0.18886596,0.2786,248.0711582,68.8153607,0.42,t8_f5_c3,0.0,19.8405,0.3609,847120224.0,True,True,False,bulk_1.0.0,0.0,0.0,20.091717,0.16793935,0.17083411
2,ztf,58749.15153940022,995151532415015020,2,995151532415,20.342852,1,995,0.61964774,19.42195,19.4954,0.104975395,0.1958,248.0711771,68.8153521,0.9185714,t17_f5_c3,0.9999994,19.4527,0.241,847120224.0,False,True,False,bulk_1.0.0,0.0,1.000150472415015e+18,19.367405,0.09853,0.099832006
3,ztf,58749.18137730006,995181372415015010,1,995181372415,20.341368,1,995,8.310453,19.271826,19.3695,0.12291435,0.1568,248.0712038,68.8153942,0.9242857,t17_f5_c3,0.9998158,19.1769,0.168,847120124.0,False,False,False,bulk_1.0.0,0.0,1.000150472415015e+18,,,
4,ztf,58750.18167820014,996181672415015008,1,996181672415,19.766453,1,996,7.8959346,19.1577,19.2266,0.17057697,0.1608,248.0709195,68.8154522,0.79571426,t17_f5_c3,0.9998665,19.2059,0.2018,847120124.0,False,False,False,bulk_1.0.0,0.0,1.000150472415015e+18,,,
5,ztf,58751.150856500026,997150852415015015,2,997150852415,20.052168,1,997,0.6994692,19.77734,19.9939,0.19005784,0.3587,248.0712018,68.8153298,0.82285714,t17_f5_c3,0.9999652,19.9132,0.427,847120224.0,False,True,False,bulk_1.0.0,0.0,1.000150472415015e+18,19.702389,0.17602561,0.17738013
6,ztf,58751.17931709997,997179312415015009,1,997179312415,20.06999,1,997,8.364171,19.420591,19.2155,0.1691799,0.1555,248.0712125,68.8153544,0.7457143,t17_f5_c3,0.9999706,19.1441,0.1862,847120124.0,False,False,False,bulk_1.0.0,0.0,1.000150472415015e+18,,,
7,ztf,58754.15047449991,1000150472415015019,2,1000150472415,20.46638,1,1000,0.5830065,19.580235,19.4487,0.11978189,0.1537,248.0710406,68.8153868,0.9042857,t17_f5_c3,0.9990919,19.4503,0.1966,847120224.0,False,True,False,bulk_1.0.0,0.0,1.000178982415015e+18,19.517372,0.11152777,0.11304375
8,ztf,58754.17898150021,1000178982415015006,1,1000178982415,20.36644,1,1000,8.133734,19.642237,19.5216,0.1565997,0.1437,248.0710313,68.8153638,0.5814286,t17_f5_c3,0.9982686,19.2706,0.1458,847120124.0,True,False,False,bulk_1.0.0,0.0,0.0,,,
9,ztf,59075.18050929997,1321180502415015010,1,1321180502415,20.449638,1,1321,8.291619,19.539604,19.4921,0.11998577,0.1686,248.0711657,68.8153714,0.86142856,t17_f5_c3,0.99999356,19.5936,0.2363,847120124.0,False,False,False,bulk_1.0.0,0.0,1.321239272415015e+18,,,
10,ztf,59075.23927079979,1321239272415015017,2,1321239272415,20.399673,1,1321,0.6549284,19.647614,19.2986,0.121886656,0.1583,248.0710867,68.8153523,0.7014286,t17_f5_c3,0.9999653,19.4324,0.2292,847120224.0,True,True,False,bulk_1.0.0,0.0,0.0,19.580849,0.112935625,0.1146173
11,ztf,59368.34932869999,1614349322415015012,1,1614349322415,20.835032,1,1614,8.221808,19.510056,19.6089,0.10887008,0.124,248.0711038,68.815382,0.9,t17_f5_c3,0.99997425,19.6093,0.1577,847120124.0,True,False,False,correction_0.0.1,0.0,,,,
12,ztf,59368.40181710012,1614401812415015005,2,1614401812415,20.690317,1,1614,0.57311815,19.81109,20.0847,0.12408981,0.2378,248.0710232,68.8153887,0.8042857,t17_f5_c3,0.9999391,19.8753,0.2513,847120224.0,True,True,False,correction_0.0.1,0.0,,19.733854,0.1133532,0.11556906
13,ztf,59370.24010419985,1616240102415015013,1,1616240102415,20.67106,1,1616,8.250606,19.590708,19.5081,0.11836909,0.1281,248.0711237,68.8153697,0.8528572,t17_f5_c3,0.9999989,19.3713,0.1442,847120124.0,True,False,False,correction_0.0.1,0.0,,,,
14,ztf,59374.383911999874,1620383912415015006,1,1620383912415,20.54593,1,1620,8.342538,20.041079,20.202,0.1906777,0.2634,248.071212,68.8153858,0.7942857,t17_f5_c3,0.999833,20.1073,0.3092,847120124.0,True,False,False,correction_0.0.1,0.0,,,,
15,ztf,59376.30590280006,1622305902415015008,2,1622305902415,20.7237,1,1622,0.721314,20.6294,20.7624,0.24459,0.4391,248.0710532,68.8153398,0.44,t17_f5_c3,,20.5832,0.478,,False,True,False,correction_0.0.1,0.0,,20.471386,0.20674302,0.21146218
16,ztf,59376.34488430014,1622344882415015013,1,1622344882415,20.695013,1,1622,7.996231,20.297474,19.9318,0.16767958,0.1895,248.0708939,68.815351,0.4942857,t17_f5_c3,0.9992612,19.7446,0.2041,847120124.0,True,False,False,correction_0.0.1,0.0,,,,
