,tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magpsf_corr,magap,sigmapsf,sigmapsf_corr,sigmapsf_corr_ext,sigmagap,ra,dec,rb,rbversion,drb,magapbig,sigmagapbig,rfid,has_stamp,corrected,dubious,step_id_corr,phase,parent_candid
0,ztf,58850.51180560002,1096511801815015000,2,1096511801815,19.689524,1,1096,0.58037114,17.798975,17.725697,17.8123,0.07324851,0.06837381,0.06846797,0.0488,254.6056911,68.2323915,0.87285715,t17_f5_c3,0.99999934,17.8257,0.0627,847120218.0,False,True,False,bulk_1.0.0,0.0,1112574401815015000
1,ztf,58850.53755789995,1096537551815015000,1,1096537551815,19.999348,1,1096,0.64860064,17.63233,17.589624,17.5876,0.06729095,0.06463255,0.06469554,0.0289,254.6056577,68.2323918,0.8485714,t17_f5_c3,0.99997497,17.5601,0.0351,847120118.0,False,True,False,bulk_1.0.0,0.0,1112574401815015000
2,ztf,58851.52674769983,1097526741815015000,1,1097526741815,19.380808,1,1097,0.57537836,17.472946,17.435972,17.4698,0.077062085,0.07444081,0.07448202,0.0478,254.6055973,68.2324129,0.88,t17_f5_c3,0.9999977,17.4356,0.0586,847120118.0,False,True,False,bulk_1.0.0,0.0,1112574401815015000
3,ztf,58852.529999999795,1098529991815015000,1,1098529991815,20.445827,1,1098,0.5384167,17.522549,17.483877,17.5227,0.05223438,0.050340123,0.050406672,0.027,254.6055555,68.2324256,0.93714285,t17_f5_c3,1.0,17.4851,0.0324,847120118.0,False,True,False,bulk_1.0.0,0.0,1112574401815015000
4,ztf,58852.55854169978,1098558541815015000,2,1098558541815,20.38947,1,1098,0.3997079,17.692873,17.626211,17.6689,0.052152652,0.04893746,0.049046937,0.0347,254.6056376,68.2324383,0.94142854,t17_f5_c3,0.9999978,17.6524,0.0429,847120218.0,False,True,False,bulk_1.0.0,0.0,1112574401815015000
5,ztf,58853.53179399995,1099531791815015000,1,1099531791815,20.187935,1,1099,0.6067325,17.505884,17.467793,17.4697,0.05100619,0.049181577,0.0492477,0.0267,254.6055857,68.2324044,0.93285716,t17_f5_c3,0.9999994,17.4461,0.0325,847120118.0,False,True,False,bulk_1.0.0,0.0,1112574401815015000
6,ztf,58854.552465300076,1100552461815015000,1,1100552461815,19.4403,1,1100,0.635066,17.6403,17.597286,17.6335,0.100355,0.09641406,0.09645689,0.032,254.6055629,68.2323974,0.37,t17_f5_c3,,17.5411,0.0369,,False,True,False,bulk_1.0.0,0.0,1112574401815015000
7,ztf,58854.576539400034,1100576531815015000,2,1100576531815,19.0921,1,1100,0.631039,17.6632,17.598284,17.6484,0.07388,0.069518894,0.06959214,0.0531,254.6057119,68.2323792,0.437143,t17_f5_c3,,17.654,0.068,,False,True,False,bulk_1.0.0,0.0,1112574401815015000
8,ztf,58855.500393500086,1101500391815015000,1,1101500391815,20.03268,1,1101,0.5577107,17.45344,17.417114,17.4748,0.065460004,0.06325928,0.06330612,0.0304,254.6055728,68.232419,0.95428574,t17_f5_c3,0.99999976,17.4573,0.0375,847120118.0,False,True,False,bulk_1.0.0,0.0,1112574401815015000
9,ztf,58859.4914119998,1105491411815015000,2,1105491411815,19.55754,1,1105,0.41920188,17.600693,17.539307,17.589,0.05628095,0.053101204,0.053187203,0.0704,254.6055782,68.2324277,0.94714284,t17_f5_c3,0.9999995,17.5326,0.0856,847120218.0,False,True,False,bulk_1.0.0,0.0,1112574401815015000
