iau_name,ztf_name,ra,dec,jd_discovery_date,jd_start,jd_end
2021aafb,ZTF21acelhud,17.7787625,11.596522222222223,2459488.832662002,2459238.832662,2459738.832662
2021zua,ZTF21aceligv,15.544108333333332,9.237263888888888,2459484.87,2459234.87,2459734.87
2021aaeh,ZTF21acevvjx,11.264608333333333,-6.543316666666667,2459488.816817095,2459238.816817,2459738.816817
2021abcg,ZTF21achcvyy,12.904133333333332,-4.914944444444445,2459498.8196065044,2459248.819607,2459748.819607
2021aatd,ZTF21acgqhru,14.767408333333332,-0.20333333333333334,2459494.877,2459244.877,2459744.877
2021zoj,ZTF21acdtosh,10.457191666666665,-0.41225,2459482.935,2459232.935,2459732.935
2021aaen,ZTF21aceugcu,8.262362499999998,-5.1562,2459488.7677315045,2459238.767732,2459738.767732
2021aafd,ZTF21acekwrh,5.7916083333333335,7.932063888888889,2459488.7667707987,2459238.766771,2459738.766771
2021aafl,ZTF21aahrwpa,4.165112499999999,5.8473999999999995,2459488.7667707987,2459238.766771,2459738.766771
2021zvu,ZTF21acdzlhz,4.7867083333333325,10.507244444444444,2459484.863,2459234.863,2459734.863
2021aazx,ZTF21acgyciq,7.2874333333333325,4.721152777777778,2459490.843,2459240.843,2459740.843
2021aaol,ZTF21acgycjl,5.763654166666667,7.171288888888889,2459487.91,2459237.91,2459737.91
2021aafj,ZTF21acdutjq,1.9582083333333333,7.113611111111111,2459482.925,2459232.925,2459732.925
2021abms,ZTF21acgyeou,0.6061,11.302219444444445,2459497.803,2459247.803,2459747.803
2021afcd,ZTF21acduxrk,3.8359291666666664,10.984255555555555,2459474.863946759,2459224.863947,2459724.863947
2021zcv,ZTF21accuexh,35.797916666666666,14.381725000000001,2459474.82826,2459224.82826,2459724.82826
2021aaeb,ZTF21aceyetm,36.25172499999999,13.530361111111112,2459484.8418403007,2459234.84184,2459734.84184
2021abdo,ZTF21achlkmv,28.456683333333327,10.560875000000001,2459491.906,2459241.906,2459741.906
2021aaec,ZTF21acexqmr,31.308129166666667,1.9799361111111113,2459486.806284699,2459236.806285,2459736.806285
2021zrp,ZTF21acechqf,30.79316249999999,3.6914361111111114,2459484.839953704,2459234.839954,2459734.839954
2021zrq,ZTF21acechnx,32.528720833333324,2.908261111111111,2459484.839953704,2459234.839954,2459734.839954
2021aaey,ZTF21acepkuq,33.978449999999995,6.007172222222223,2459484.8823843054,2459234.882384,2459734.882384
2021zex,ZTF21acdcxaf,33.5236375,5.176552777777778,2459477.83073,2459227.83073,2459727.83073
2021abcd,ZTF21achdgjl,31.299658333333333,15.739466666666665,2459498.822974502,2459248.822975,2459748.822975
2021abbz,ZTF21achenap,29.77209583333333,24.427500000000002,2459498.8591434956,2459248.859143,2459748.859143
2021aboh,ZTF19abegvkv,25.55707916666666,17.931094444444447,2459474.79815,2459224.79815,2459724.79815
2021zny,ZTF21acdmwae,30.89916666666666,15.7426,2459479.867,2459229.867,2459729.867
2021aayi,ZTF21acgriay,28.221641666666663,16.60157777777778,2459496.861851898,2459246.861852,2459746.861852
2021aaon,ZTF21acgrhma,32.48115,19.774172222222223,2459492.09,2459242.09,2459742.09
2021zrn,ZTF21acecpng,36.471404166666666,21.13071111111111,2459484.8451389004,2459234.845139,2459734.845139
2021aasm,ZTF21acgpntn,36.09870833333333,26.400491666666664,2459488.87,2459238.87,2459738.87
2021aclx,ZTF20abnvbnd,41.98313333333333,18.746183333333335,2459488.86987,2459238.86987,2459738.86987
2021abbw,ZTF21achfcrm,37.46344583333333,25.214880555555556,2459498.871215301,2459248.871215,2459748.871215
2021zqs,ZTF21aceenyc,45.880016666666656,27.682208333333335,2459484.889,2459234.889,2459734.889
2021abou,ZTF18acsykeu,38.20254583333333,20.28819166666667,2459498.91642,2459248.91642,2459748.91642
2021aabi,ZTF21acerczf,51.13134999999999,15.820366666666667,2459484.888194398,2459234.888194,2459734.888194
2021abbv,ZTF21achfddh,51.01476666666666,15.969430555555556,2459498.870717604,2459248.870718,2459748.870718
2021aaho,ZTF21acffxso,49.83896666666666,18.423883333333336,2459487.9208218055,2459237.920822,2459737.920822
2021zco,ZTF21accwcrh,54.805495833333325,15.984719444444444,2459474.92766,2459224.92766,2459724.92766
2021abro,ZTF21acgtecg,75.21685833333332,14.079372222222222,2459487.923,2459237.923,2459737.923
2021aawi,ZTF21acgthxh,70.0424875,31.025058333333334,2459487.885,2459237.885,2459737.885
2021aawg,ZTF21acezemj,64.9081875,33.74315555555555,2459488.931,2459238.931,2459738.931
2021aavl,ZTF21acfgahl,67.587525,25.092505555555555,2459489.887,2459239.887,2459739.887
2021aaxr,ZTF21accyynu,83.16882083333333,14.679749999999999,2459475.966,2459225.966,2459725.966
2021aabf,ZTF21acertfl,96.48904583333334,30.941275,2459487.9480207986,2459237.948021,2459737.948021
2021zjh,ZTF21acdobrl,94.10625416666664,24.56722222222222,2459479.950648102,2459229.950648,2459729.950648
2021abbl,ZTF21achcwnd,17.557479166666663,2.3024194444444444,2459489.952,2459239.952,2459739.952
2021aaev,ZTF21aceqrju,20.782612499999995,-3.1869666666666663,2459488.8307754975,2459238.830775,2459738.830775
2021abce,ZTF21achdbad,25.265837499999996,3.9378222222222226,2459496.860868102,2459246.860868,2459746.860868
2021abcf,ZTF21achcyhe,17.771066666666666,5.695661111111112,2459498.819131898,2459248.819132,2459748.819132
2021aawm,ZTF21acftgwg,22.871812499999997,5.5978055555555555,2459488.861,2459238.861,2459738.861
2021abjg,ZTF21achcxzy,19.379141666666662,4.289508333333333,2459498.819131898,2459248.819132,2459748.819132
2021acpd,ZTF21acjnojg,87.26379583333332,17.286808333333337,2459517.935902801,2459267.935903,2459767.935903
2021abzn,ZTF21acinyte,80.57537916666665,17.52210277777778,2459509.8461457985,2459259.846146,2459759.846146
2021abpq,ZTF21achxuuh,97.53249999999998,25.022344444444443,2459503.922881898,2459253.922882,2459753.922882
2021acpc,ZTF21acjntuy,98.31562916666665,28.514841666666666,2459517.9441434955,2459267.944143,2459767.944143
2021acpb,ZTF21acjnuwt,98.84592083333331,33.70075277777778,2459517.9446181017,2459267.944618,2459767.944618
2021adkb,ZTF21acjvizo,128.460375,27.271816666666666,2459518.8642245024,2459268.864225,2459768.864225
2021abja,ZTF21achixlj,120.3597125,27.824825,2459500.9568056017,2459250.956806,2459750.956806
2021acwd,ZTF21acizsqx,124.27711666666664,28.61489166666667,2459511.993,2459261.993,2459761.993
2021adym,ZTF21aciphbn,118.55657916666667,25.56105277777778,2459509.9639,2459259.9639,2459759.9639
2021acfh,ZTF21acidmge,60.63869583333333,27.926350000000003,2459503.0,2459253.0,2459753.0
2021adeh,ZTF21ackqjpm,53.05624583333332,25.89811111111111,2459518.8256365974,2459268.825637,2459768.825637
2021advl,ZTF21acjgpkn,42.418383333333324,12.069116666666666,2459517.767,2459267.767,2459767.767
2021adco,ZTF21ackqdxy,46.022925,15.388724999999999,2459518.849,2459268.849,2459768.849
2021ackv,ZTF21acjgqcw,45.95592499999999,6.002597222222223,2459515.948,2459265.948,2459765.948
2021aecw,ZTF21ackpxkp,41.638237499999995,9.126155555555556,2459517.7666666666,2459267.766667,2459767.766667
2021adel,ZTF21ackoyzs,37.61520833333333,26.55295277777778,2459521.766886597,2459271.766887,2459771.766887
2021adei,ZTF21ackqbzi,39.236770833333324,16.56068888888889,2459517.7578240973,2459267.757824,2459767.757824
2021acqi,ZTF21acjghse,38.3694375,27.15981111111111,2459517.758773102,2459267.758773,2459767.758773
2021acqh,ZTF21acjghzs,38.951879166666664,25.894302777777778,2459517.758773102,2459267.758773,2459767.758773
2021abti,ZTF21aciefgr,70.53798333333333,23.804480555555557,2459504.941,2459254.941,2459754.941
2021adfk,ZTF21acjufym,63.234975,31.23293611111111,2459518.8270601965,2459268.82706,2459768.82706
2021addj,ZTF21acjnlln,75.10424583333332,30.211769444444442,2459517.934,2459267.934,2459767.934
2021acnn,ZTF21acjomly,100.94315,21.38623888888889,2459517.966,2459267.966,2459767.966
2021aejr,ZTF21acnffzl,101.00148333333333,19.755133333333333,2459523.948,2459273.948,2459773.948
2021actc,ZTF21acizuuf,103.56974166666666,11.634558333333333,2459512.8673,2459262.8673,2459762.8673
2021addy,ZTF21ackswxk,103.47917499999998,16.44556111111111,2459521.8445139006,2459271.844514,2459771.844514
2021adka,ZTF21acjvnno,111.03640833333333,15.307916666666667,2459518.8742940044,2459268.874294,2459768.874294
2021adzd,ZTF21acnuxdi,112.58963749999998,14.844780555555555,2459522.957858796,2459272.957859,2459772.957859
2021abyl,ZTF21acioxcf,105.85899999999998,12.819152777777777,2459509.9208565047,2459259.920857,2459759.920857
2021adns,ZTF21aclckcu,114.25716666666665,28.304266666666667,2459522.84119,2459272.84119,2459772.84119
2021adbf,ZTF21acjvmlo,114.41541249999999,23.93155555555556,2459518.8738309955,2459268.873831,2459768.873831
2021aedf,ZTF21acjolal,105.81489583333332,26.60411666666667,2459517.9659837964,2459267.965984,2459767.965984
2021adrg,ZTF20aafejjm,113.83844999999998,26.795719444444448,2459522.9564468055,2459272.956447,2459772.956447
2021adfs,ZTF21acjojik,109.95519583333332,34.79371944444444,2459517.9655093057,2459267.965509,2459767.965509
2021addi,ZTF21ackaane,111.85764999999999,34.62510833333334,2459517.966,2459267.966,2459767.966
2021aedb,ZTF21acneugc,106.96764583333331,33.64291388888889,2459521.8459259258,2459271.845926,2459771.845926
2021abiw,ZTF21achjazx,114.88630833333332,31.06933888888889,2459500.975995405,2459250.975995,2459750.975995
2021aczu,ZTF21acjoldh,109.42287083333332,25.72068333333333,2459503.979,2459253.979,2459753.979
2021adkc,ZTF21acjvfdl,117.22765416666665,14.011216666666666,2459518.8585764007,2459268.858576,2459768.858576
2021adin,ZTF21aclhpou,116.55372499999999,14.194747222222222,2459518.8585764007,2459268.858576,2459768.858576
2021adjy,ZTF21acjzrzb,122.56781666666666,13.376755555555556,2459519.0049190046,2459269.004919,2459769.004919
2021abpk,ZTF21achysra,116.75381666666665,19.151308333333333,2459503.997685197,2459253.997685,2459753.997685
2021adnr,ZTF19aaklqoi,134.47893749999997,20.120055555555556,2459519.0005,2459269.0005,2459769.0005
2021adgt,ZTF21acjzvbl,131.50650416666667,27.647655555555556,2459518.864,2459268.864,2459768.864
2021abtx,ZTF17aaayxrn,139.21594583333334,17.846316666666667,2459504.00247,2459254.00247,2459754.00247
2021adff,ZTF21ackanfi,142.25972499999995,25.097441666666665,2459518.950057905,2459268.950058,2459768.950058
2021adjx,ZTF21acjzver,130.8965125,22.50223888888889,2459518.8642245024,2459268.864225,2459768.864225
2021adgs,ZTF21acjxsxn,137.5019708333333,27.832216666666667,2459519.008,2459269.008,2459769.008
2021abpj,ZTF21achyuvb,133.32342916666664,26.469644444444445,2459500.955856505,2459250.955857,2459750.955857
2021acet,ZTF21acjxssp,137.80207499999997,17.561730555555556,2459513.66919,2459263.66919,2459763.66919
2021acwc,ZTF21acjvjhq,131.89394166666665,22.520030555555554,2459509.928,2459259.928,2459759.928
2021abiq,ZTF21achjzjc,128.14353749999998,9.05248888888889,2459500.9577431018,2459250.957743,2459750.957743
2021abip,ZTF21achkazb,132.12492083333333,8.736366666666665,2459208.106,2458958.106,2459458.106
2021aboy,ZTF21achiyue,136.00122916666663,8.135594444444443,2459500.962,2459250.962,2459750.962
2021abzi,ZTF21acipmgw,127.2156375,12.538383333333334,2459509.977800903,2459259.977801,2459759.977801
2021adpa,ZTF21aclznng,131.13296666666665,10.390458333333333,2459523.004,2459273.004,2459773.004
2021adag,ZTF21ackjdav,126.84503749999998,10.432080555555554,2459510.003,2459260.003,2459760.003
2021acvk,ZTF21acjxsrf,138.17086666666663,16.133086111111112,2459509.997,2459259.997,2459759.997
2021adgx,ZTF21acjzlbg,126.8733583333333,7.731572222222223,2459519.004,2459269.004,2459769.004
2021adad,ZTF21acjtxgr,55.21175833333332,14.397205555555555,2459518.8242245023,2459268.824225,2459768.824225
2021admp,ZTF21aclqmwi,58.55474583333333,11.342055555555556,2459518.8242245023,2459268.824225,2459768.824225
2021addk,ZTF21ackrwsh,63.51362916666666,15.638383333333334,2459517.954,2459267.954,2459767.954
2020ovo,ZTF20abljxlg,307.1370416666666,-25.877288888888888,2459043.835370405,2458793.83537,2459293.83537
2020oii,ZTF20abkhjbu,306.3400833333333,-26.893272222222222,2459040.856,2458790.856,2459290.856
2019umq,ZTF19acpqyxp,350.87800833333324,73.25151944444444,2458794.805,2458544.805,2459044.805
2019vzi,ZTF19acujyzv,278.2821916666666,68.02876111111111,2458811.64,2458561.64,2459061.64
2019uje,ZTF19acpmvcr,299.65877499999993,71.91255833333334,2458794.611446759,2458544.611447,2459044.611447
2019vcz,ZTF19actgcmq,273.82085,65.84003888888888,2458805.583136574,2458555.583137,2459055.583137
2019vyj,ZTF19acvwejr,292.3319458333333,66.73886388888889,2458811.6241666665,2458561.624167,2459061.624167
2019ulv,ZTF19acqypbn,33.20486666666667,39.07166388888889,2458796.799699074,2458546.799699,2459046.799699
2019vyf,ZTF19abjajfx,39.77624999999999,35.78406944444444,2458812.7002199073,2458562.70022,2459062.70022
2019ulw,ZTF19acrdqej,41.209445833333334,36.906055555555554,2458794.7679976854,2458544.767998,2459044.767998
2019vmm,ZTF18abwqqwt,37.75342499999999,38.877116666666666,2458812.687048611,2458562.687049,2459062.687049
2019ufu,ZTF19acoucvo,41.8048125,37.238955555555556,2458792.862337963,2458542.862338,2459042.862338
2019ukb,ZTF19acqrdoz,41.59304999999999,36.028663888888886,2458795.765787037,2458545.765787,2459045.765787
2019vrh,ZTF19acvxpea,37.09782916666667,37.27097777777778,2458814.7078703702,2458564.70787,2459064.70787
2019ufy,ZTF19acotweu,34.96572083333332,36.967197222222225,2458792.8524305555,2458542.852431,2459042.852431
2019vyb,ZTF18abuiqoj,42.364708333333326,36.36271388888889,2458813.680671296,2458563.680671,2459063.680671
2019vzx,ZTF19acukliy,30.415112499999992,40.34021944444444,2458808.855,2458558.855,2459058.855
2019uyn,ZTF19acssksf,28.73355416666666,43.09354444444445,2458802.7052430557,2458552.705243,2459052.705243
2019ugz,ZTF19acpgcnm,41.477058333333325,37.2536,2458793.871435185,2458543.871435,2459043.871435
2019ukd,ZTF19acniqyw,28.812808333333326,35.42683611111111,2458789.871,2458539.871,2459039.871
2019vbj,ZTF19actbuuu,53.415458333333326,29.358050000000002,2458804.748287037,2458554.748287,2459054.748287
2019ubf,ZTF19acnkmgo,59.33606666666666,32.58771111111111,2458790.8192824074,2458540.819282,2459040.819282
2019vbi,ZTF19actbsch,55.751458333333325,36.43686111111111,2458804.746898148,2458554.746898,2459054.746898
2019ukv,ZTF19acqssza,54.477791666666654,32.994461111111114,2458795.830150463,2458545.83015,2459045.83015
2019udn,ZTF19acochxd,49.49499583333333,25.811705555555555,2458791.836747685,2458541.836748,2459041.836748
2019uen,ZTF19acnkeji,49.92717083333332,35.65442777777778,2458790.811585648,2458540.811586,2459040.811586
2019ugy,ZTF19acpfvca,48.32443333333333,27.308741666666666,2458793.8667824073,2458543.866782,2459043.866782
2019ubd,ZTF19acnipyd,41.75588749999999,23.833330555555555,2458790.7800810183,2458540.780081,2459040.780081
2019uaj,ZTF19acmgoui,42.43748749999999,22.757341666666665,2458789.7683333335,2458539.768333,2459039.768333
2019ufz,ZTF19acouclc,41.807758333333325,23.059216666666668,2458792.859525463,2458542.859525,2459042.859525
2019uem,ZTF19acoaaqj,34.333191666666664,55.68058333333333,2458791.7838194445,2458541.783819,2459041.783819
2019vkn,ZTF19abatwsi,25.226808333333327,45.96245555555556,2458811.6597685185,2458561.659769,2459061.659769
2019uwk,ZTF19acrolpe,27.030716666666667,49.12588888888889,2458798.7189930556,2458548.718993,2459048.718993
2019ugb,ZTF19acjjizo,22.94895833333333,82.74109444444444,2458791.8588310187,2458541.858831,2459041.858831
2019vyk,ZTF19acvwvni,17.27655833333333,80.97520277777778,2458812.6334375,2458562.633437,2459062.633437
2019uwj,ZTF19acrdpwj,23.838625,70.37803333333332,2458797.7239930555,2458547.723993,2459047.723993
2019val,ZTF19acmeitq,318.9672249999999,85.169775,2458804.6929050926,2458554.692905,2459054.692905
2019wbo,ZTF19acvvrty,343.93853333333334,80.86044722222222,2458814.620439815,2458564.62044,2459064.62044
2019vde,ZTF19acthvrf,294.1283125,84.24454722222222,2458805.714525463,2458555.714525,2459055.714525
2019uyr,ZTF19acllywe,359.7752708333333,82.0068388888889,2458803.7205555555,2458553.720556,2459053.720556
2019vzy,ZTF19aculisr,305.81378333333333,74.29803333333334,2458811.6847685184,2458561.684769,2459061.684769
2019vda,ZTF19actgldv,273.1775958333333,69.50634444444445,2458805.5985532408,2458555.598553,2459055.598553
2019vli,ZTF19acudlxq,264.67075,71.87148888888888,2458811.6,2458561.6,2459061.6
2019ugr,ZTF19acordoi,270.79802916666665,74.727625,2458790.6139930557,2458540.613993,2459040.613993
2019vlu,ZTF19acudmhc,273.8744958333333,55.03606111111111,2458811.60099537,2458561.600995,2459061.600995
2019vma,ZTF19abtybey,274.1896666666666,55.00424722222222,2458812.596377315,2458562.596377,2459062.596377
2019vjv,ZTF19actainy,277.33744583333333,55.2002,2458804.5989930555,2458554.598993,2459054.598993
2019vlt,ZTF19acudmfk,271.2198624999999,58.10678611111111,2458811.601099537,2458561.6011,2459061.6011
2019vmc,ZTF19ackxlxm,275.26294583333333,55.62315,2458812.596377315,2458562.596377,2459062.596377
2019vmb,ZTF19abtybfa,274.3856333333334,55.187574999999995,2458812.596377315,2458562.596377,2459062.596377
2019ujw,ZTF19acozdpl,255.208425,56.70592777777778,2458794.6016087965,2458544.601609,2459044.601609
2019ulr,ZTF19acmgyka,52.10174166666666,44.485030555555554,2458789.7789930557,2458539.778993,2459039.778993
2019udl,ZTF19acoaxdr,47.61325416666666,40.288475,2458791.7902430557,2458541.790243,2459041.790243
2019tyu,ZTF19acmgyis,44.09675416666666,44.501266666666666,2458789.779525463,2458539.779525,2459039.779525
2019ubi,ZTF18acbvvku,48.1108,39.27498333333333,2458789.8617708334,2458539.861771,2459039.861771
2019uca,ZTF19acnlhzo,50.353516666666664,43.20200833333334,2458790.857662037,2458540.857662,2459040.857662
2019vby,ZTF19abqrosf,47.18127499999999,40.861894444444445,2458805.7285185186,2458555.728519,2459055.728519
2019uge,ZTF19acnxvkp,53.92064583333333,46.59791388888889,2458792.8714930555,2458542.871493,2459042.871493
2019ujq,ZTF19acmlicw,42.36134999999999,42.59421944444445,2458792.9539930555,2458542.953993,2459042.953993
2020mr,ZTF20aaebiae,132.51587916666665,70.29250833333333,2458854.687164352,2458604.687164,2459104.687164
2020ks,ZTF20aaczkyw,84.67663333333331,81.20872777777778,2458851.9659953704,2458601.965995,2459101.965995
2020kn,ZTF20aaaxrjb,113.96470833333332,78.51980833333333,2458851.943402778,2458601.943403,2459101.943403
2020yf,ZTF18acgjwil,125.01384583333332,78.82782222222222,2458863.662372685,2458613.662373,2459113.662373
2019yyw,ZTF19adbtqwy,135.524925,79.03321111111111,2458846.788865741,2458596.788866,2459096.788866
2020apm,ZTF20aafwyfk,82.4606125,77.90202777777779,2458861.6094791666,2458611.609479,2459111.609479
2020bpw,ZTF20aahakxr,87.32397499999999,80.09161388888889,2458876.7288310183,2458626.728831,2459126.728831
2020bw,ZTF20aabqxeg,274.5621625,68.66863333333333,2458851.053773148,2458601.053773,2459101.053773
2020Y,ZTF20aaayrpo,257.7060916666666,77.37854444444444,2458850.006678241,2458600.006678,2459100.006678
2020fa,ZTF20aaaysed,267.12235,78.39687500000001,2458850.006689815,2458600.00669,2459100.00669
2020wd,ZTF20aaezizk,100.18080416666666,42.12853611111111,2458860.777997685,2458610.777998,2459110.777998
2020to,ZTF20aadvunl,108.20576249999999,46.281225,2458852.9289930556,2458602.928993,2459102.928993
2020biz,ZTF18aadzfso,106.82370416666664,43.31648055555555,2458876.6856597224,2458626.68566,2459126.68566
2020tp,ZTF20aaetxmt,107.31480833333332,46.21749166666667,2458860.735902778,2458610.735903,2459110.735903
2020ayo,ZTF20aailneq,105.40607083333332,47.78015833333333,2458874.750208333,2458624.750208,2459124.750208
2020ir,ZTF20aabpmdj,110.00009166666665,51.001575,2458850.9579166668,2458600.957917,2459100.957917
2020ui,ZTF19ackrvio,107.62641249999999,47.034730555555555,2458852.9647685187,2458602.964769,2459102.964769
2020bdw,ZTF18abqedav,93.93703749999999,47.96367222222222,2458875.7155902777,2458625.71559,2459125.71559
2020si,ZTF20aaeznrw,109.04639166666665,46.150733333333335,2458855.942465278,2458605.942465,2459105.942465
2020ko,ZTF20aacztcp,116.25118333333332,29.450755555555556,2458852.9309259257,2458602.930926,2459102.930926
2020bqr,ZTF20aalejtl,119.01179166666665,33.78716111111111,2458881.6944791665,2458631.694479,2459131.694479
2019xuk,ZTF19adbrjic,110.69174583333331,28.705894444444443,2458842.045,2458592.045,2459092.045
2020bol,ZTF20aakfofq,114.66551666666665,28.652855555555554,2458879.695462963,2458629.695463,2459129.695463
2019zes,ZTF19adbtunc,115.57112916666665,34.83153333333334,2458846.9619907406,2458596.961991,2459096.961991
2020brq,ZTF19abxvxns,116.29012499999999,35.982061111111115,2458881.7607291667,2458631.760729,2459131.760729
2020hp,ZTF19adbwsct,114.96149999999999,35.06465277777777,2458852.929988426,2458602.929988,2459102.929988
2019xul,ZTF19acystyr,115.67644999999999,29.666605555555556,2458836.908541667,2458586.908542,2459086.908542
2020mq,ZTF20aaebbeg,98.19619166666665,33.404352777777774,2458854.673020833,2458604.673021,2459104.673021
2020kf,ZTF18aadzeqg,103.20720833333333,34.451675,2458849.979375,2458599.979375,2459099.979375
2020tn,ZTF20aaevbvv,105.84470833333332,33.01388055555555,2458853.955,2458603.955,2459103.955
2020bdx,ZTF20aahubwe,105.29489583333333,36.059891666666665,2458873.673229167,2458623.673229,2459123.673229
2020blv,ZTF20aahcslg,101.46659999999999,31.78598888888889,2458871.762997685,2458621.762998,2459121.762998
2020bja,ZTF20aairvsi,108.45398333333333,35.836355555555556,2458875.718888889,2458625.718889,2459125.718889
2019zsi,ZTF19adbqznr,105.96597083333332,32.89875,2458846.7367824074,2458596.736782,2459096.736782
2020ato,ZTF20aafwyvm,121.55241666666663,60.416269444444445,2458867.8933564816,2458617.893356,2459117.893356
2019zag,ZTF19adcejnq,128.19403333333332,50.39158611111111,2458846.9769907407,2458596.976991,2459096.976991
2020cc,ZTF20aaayaet,134.2176458333333,53.79446111111111,2458846.9939930555,2458596.993993,2459096.993993
2020kh,ZTF18acphbyf,120.90847916666665,61.160777777777774,2458849.97369213,2458599.973692,2459099.973692
2020il,ZTF19adcdgms,136.48999583333332,56.45011944444445,2458850.9746296294,2458600.97463,2459100.97463
2020ht,ZTF20aaaxrad,108.09459166666666,60.84558611111111,2458846.7439930555,2458596.743993,2459096.743993
2020afq,ZTF20aagqrbx,99.74409583333332,59.064433333333334,2458866.878993056,2458616.878993,2459116.878993
2020ln,ZTF19aasxwky,96.56818333333332,60.55602222222222,2458849.9757291665,2458599.975729,2459099.975729
2020bea,ZTF20aaixsxf,114.68054166666664,62.3358,2458862.8065625,2458612.806563,2459112.806563
2020is,ZTF20aacauwc,97.37506666666667,59.821133333333336,2458849.97599537,2458599.975995,2459099.975995
2020bly,ZTF20aakjctr,93.00496249999999,62.704594444444446,2458873.6919907406,2458623.691991,2459123.691991
2020zo,ZTF18acqgvrt,110.31408749999999,55.89030833333333,2458864.6655208333,2458614.665521,2459114.665521
2020ij,ZTF19aaneoml,105.78251249999998,70.04271944444444,2458849.986296296,2458599.986296,2459099.986296
2020th,ZTF20aaetsvt,110.71851666666664,69.98891944444445,2458859.743275463,2458609.743275,2459109.743275
2020abq,ZTF20aafizfi,114.95713749999999,64.49373055555556,2458859.6416666666,2458609.641667,2459109.641667
2020ats,ZTF19adbflme,176.69036666666668,81.98160555555556,2458867.852476852,2458617.852477,2459117.852477
2020hu,ZTF20aaayrrj,159.2463083333333,80.97349722222222,2458850.0083217593,2458600.008322,2459100.008322
2020adw,ZTF20aakxzut,163.35299999999998,75.93903055555556,2458863.9339930555,2458613.933993,2459113.933993
2019zam,ZTF19adcfktx,161.49812916666664,77.37506944444443,2458847.0121180555,2458597.012118,2459097.012118
2020xu,ZTF20aaehxtg,155.81029166666664,69.73309166666667,2458852.991608796,2458602.991609,2459102.991609
2020nk,ZTF19aalbikk,208.3547708333333,80.15989166666667,2458855.025115741,2458605.025116,2459105.025116
2020bbs,ZTF19aanxacg,228.87649166666662,79.07402499999999,2458850.9902083334,2458600.990208,2459100.990208
2020kt,ZTF20aadcdzj,219.2840625,79.94888888888889,2458851.037037037,2458601.037037,2459101.037037
2020ut,ZTF20aaeuxqk,210.2193333333333,81.84658888888889,2458859.9280555556,2458609.928056,2459109.928056
2020yu,ZTF18abjitdp,217.9043583333333,77.38924444444446,2458863.916111111,2458613.916111,2459113.916111
2020M,ZTF20aaawfzb,209.86673749999994,81.36557499999999,2458849.9321180554,2458599.932118,2459099.932118
2020aan,ZTF20aaghpdc,258.2041666666666,79.0615611111111,2458864.967997685,2458614.967998,2459114.967998
2020aek,ZTF20aafcnem,246.0357583333333,81.11390833333333,2458867.033912037,2458617.033912,2459117.033912
2020asn,ZTF19abkwlgq,216.32939166666662,86.0098,2458871.910775463,2458621.910775,2459121.910775
2020bh,ZTF20aabqiwz,247.79551249999994,63.86020555555556,2458851.0113541665,2458601.011354,2459101.011354
2020aao,ZTF20aagiiaz,252.67060833333332,71.0836361111111,2458864.9675810183,2458614.967581,2459114.967581
2020bj,ZTF20aabqiti,254.60562499999995,68.23241944444445,2458849.6519907406,2458599.651991,2459099.651991
2020kq,ZTF20aabqisb,256.5152875,70.77533888888888,2458851.011805556,2458601.011806,2459101.011806
2020pt,ZTF20aaerrhb,241.8146875,69.53516388888889,2458857.052199074,2458607.052199,2459107.052199
2020bcj,ZTF19aaapffs,235.37994999999998,68.45709444444445,2458864.9909606483,2458614.990961,2459114.990961
2020bz,ZTF20aabqwsh,264.65133749999995,70.38924444444446,2458851.053773148,2458601.053773,2459101.053773
2020bx,ZTF20aabqwzn,260.09587916666663,67.57175277777777,2458851.053773148,2458601.053773,2459101.053773
2020by,ZTF20aabqwtz,264.87154166666664,68.79243055555555,2458850.4009953705,2458600.400995,2459100.400995
2020bgq,ZTF20aahskds,254.50566249999994,68.0568111111111,2458864.967592593,2458614.967593,2459114.967593
2020ael,ZTF20aagnbec,273.9333375,61.56883333333334,2458867.0353587964,2458617.035359,2459117.035359
2020afg,ZTF20aagnbfh,264.8481291666666,64.92165,2458867.0353703704,2458617.03537,2459117.03537
2020aem,ZTF20aagnbes,267.0949166666666,54.151475,2458867.035810185,2458617.03581,2459117.03581
2020bg,ZTF20aabqiqd,251.11129166666666,62.273424999999996,2458851.0113425925,2458601.011343,2459101.011343
2020qn,ZTF20aacdhaq,267.5025833333333,61.531391666666664,2458852.0539930556,2458602.053993,2459102.053993
2020aen,ZTF20aagnbfu,258.08354999999995,63.40190833333333,2458867.0362731484,2458617.036273,2459117.036273
2020afh,ZTF20aagnbel,270.42022499999996,57.33824444444445,2458867.035821759,2458617.035822,2459117.035822
2019rhy,ZTF19acbjheo,302.5675375,67.28616111111111,2458754.657037037,2458504.657037,2459004.657037
2019qew,ZTF19abxglia,288.44076249999995,67.93107222222223,2458740.655439815,2458490.65544,2458990.65544
2019qcu,ZTF19abyamdo,299.5498458333333,66.40310000000001,2458740.658773148,2458490.658773,2458990.658773
2019rvh,ZTF19acbpzjg,297.21549999999996,64.59853055555556,2458758.665,2458508.665,2459008.665
2019rpz,ZTF19acbixgk,278.6126,64.7737638888889,2458754.653275463,2458504.653275,2459004.653275
2019rid,ZTF19acbjsua,260.85637499999996,57.284477777777774,2458754.6799305556,2458504.679931,2459004.679931
