julian_date,filter,flux,flux_unc
2459210.600162,ZTF_r,-35.1269693392494,59.1728446974361
2459210.6080324,ZTF_r,7.59284055646198,53.1062759700046
2459211.6815509,ZTF_i,-37.0093842962718,46.2964484473643
2459215.5885995,ZTF_g,-26.2581450628661,38.4352887337622
2459215.5910069,ZTF_g,-4.14732041372685,41.3318482650302
2459217.6078009,ZTF_r,-75.2545930277126,60.0986099116249
2459219.6084838,ZTF_g,-15.5316207799522,25.0732474302764
2459219.6099421,ZTF_g,-6.24085218947398,27.0026394475472
2459219.6304514,ZTF_r,2.43484888357793,35.2380734714561
2459219.6309144,ZTF_r,-3.67578284711609,35.7835338998706
2459221.6082639,ZTF_r,-56.0258589094087,64.33829907984
2459221.6451968,ZTF_g,-7.48051858263121,37.4138267054811
2459221.6461343,ZTF_g,6.23211681365394,40.9403320107344
2459223.6240856,ZTF_r,20.4091007384571,36.8281245252536
2459223.6295486,ZTF_g,-26.8215471903969,33.6597326209927
2459223.6309491,ZTF_g,-24.0055326713303,35.648751684761
2459225.6101042,ZTF_g,23.4716883317745,34.8987882983265
2459225.6105787,ZTF_g,11.2194510350034,37.657860834134
2459225.6656597,ZTF_r,3.74540024276808,66.0563797396044
2459227.6118403,ZTF_g,10.4157369807323,37.4670884910427
2459227.624213,ZTF_g,-61.2859946562225,41.1345280874728
2459227.6306019,ZTF_r,11.8415206090301,49.0558540486408
2459227.6338773,ZTF_r,90.8534886694204,52.070624777447
2459229.6110301,ZTF_r,-19.9757069627339,64.1006060895042
2459229.6115046,ZTF_r,20.569973798374,60.5603522695642
2459229.6761458,ZTF_g,-29.6937768722371,97.0345568603069
2459231.6372222,ZTF_g,124.473117218341,71.5254931863823
2459231.6392477,ZTF_g,-57.699623418433,84.8842638227725
2459231.6608681,ZTF_r,108.399994624365,91.2716951097812
2459231.6779398,ZTF_r,18.7062615548791,70.3326647187183
2459233.6111806,ZTF_r,-81.7642783637623,39.140294058093
2459233.6547222,ZTF_g,-32.2617569562741,55.1326428600119
2459334.9839352,ZTF_r,21.961915606554,69.2794478752039
2459334.9858912,ZTF_r,-88.5067892647543,63.5241733813529
2459334.9878472,ZTF_r,1.86333529165941,76.5524804533274
2459334.9898032,ZTF_r,17.2906661773451,70.1303246198307
2459334.9917593,ZTF_r,-14.0481571389384,70.4656472218135
2459335.9814583,ZTF_r,-31.1411162440695,110.263436932619
2459335.9834722,ZTF_r,-196.074338400246,87.2316001579282
2459335.9854745,ZTF_r,-132.48373053035,97.4406755200263
2459335.9874884,ZTF_r,-169.290586468812,94.4721425632596
2459335.9894907,ZTF_r,6.82055464353125,94.633384747619
2459336.9893287,ZTF_r,28.6355265195739,66.6140264875533
2459373.9041782,ZTF_r,-18.4225852001514,40.6487108408674
2459373.9406134,ZTF_g,11.8598473832092,27.3747788623782
2459375.9142361,ZTF_r,-12.7160908070224,41.4464857770332
2459375.9327083,ZTF_g,52.8585603917197,33.2239949285783
2459377.9326505,ZTF_r,5.22308598374977,24.8438636654599
2459377.9554861,ZTF_g,-4.08776744371843,25.8595436903239
2459380.9257292,ZTF_g,4.2853528422878,29.929176024491
2459380.9523611,ZTF_r,16.6433273608573,39.2185143807416
2459381.9088889,ZTF_r,45.7088646815843,34.0278209982966
2459384.8617708,ZTF_r,38.3255594712141,41.0355379646138
2459384.8855671,ZTF_g,-5.6354721992224,29.6060777964209
2459385.8931134,ZTF_r,-19.6130673986302,32.3415161868424
2459385.9339468,ZTF_g,28.2922802133495,25.5457909575001
2459386.8809491,ZTF_r,-21.1824298372924,76.7782452837536
2459386.9577431,ZTF_g,-10.0043992997717,28.9113275187696
2459387.8841782,ZTF_g,68.1148087918209,69.8495853303025
2459387.9465509,ZTF_r,33.1330121458401,27.9632281209319
2459391.9034259,ZTF_r,94.2016880331732,63.2935314507847
2459391.9043634,ZTF_r,69.7629223617329,58.5325570451066
2459391.9421991,ZTF_g,44.6695368208643,67.3164750532822
2459391.9431366,ZTF_g,32.4150876469286,67.6192469019774
2459393.8665856,ZTF_g,23.7300888379341,99.5325678502338
2459393.8675231,ZTF_g,-59.1213890471531,90.54806134064
2459393.9579514,ZTF_r,38.5438736246093,48.7936513070621
2459393.9584259,ZTF_r,-33.6237400517089,51.6501807966184
2459396.902338,ZTF_r,-79.5807692662053,49.173489775662
2459396.9343981,ZTF_g,13.1691357713608,45.8038149320743
2459397.9013773,ZTF_r,-14.3792405836368,35.1348132856439
2459397.9549537,ZTF_g,-10.8503662626013,35.2510731972568
2459399.8852083,ZTF_r,4.09626292715136,26.3270981599635
2459399.9165972,ZTF_g,14.3758750903802,29.8476849005415
2459400.9140394,ZTF_g,4.77995253227537,25.2577943293056
2459400.9521528,ZTF_r,4.55425225486756,24.8246718463132
2459401.9356597,ZTF_r,-7.18363625119402,29.8931297219027
2459402.9228009,ZTF_r,17.6165267477482,29.379304301783
2459402.9558102,ZTF_g,-11.5510272690996,26.3387364689719
2459403.8991435,ZTF_g,17.7179883327876,20.1990018945465
2459403.9220718,ZTF_r,18.399610772898,23.760845049289
2459404.9036806,ZTF_g,0.846331005554783,22.4185891155336
2459405.9236806,ZTF_r,-6.6502613310308,24.2599613990103
2459405.9438889,ZTF_g,-1.8431731014366,22.8569777595554
2459406.9633565,ZTF_r,13.3221478415883,22.221673076197
2459407.9226852,ZTF_r,-40.9517329176025,26.3083053733625
2459409.9212963,ZTF_g,24.7405216820723,19.8323935555008
2459409.9379051,ZTF_g,-0.114378938646627,18.6857474093733
2459409.9461343,ZTF_r,4.58773870660626,21.8011709130049
2459409.9587153,ZTF_r,-5.99384696022593,20.2677703426618
2459411.9015046,ZTF_g,-7.72184793615116,20.9507093992264
2459411.9166435,ZTF_g,6.45899824392582,19.9367612346067
2459411.9434838,ZTF_r,-16.220920109928,22.1145998662546
2459411.9568866,ZTF_r,-5.52449055342505,18.2330186151399
2459414.9224537,ZTF_g,-12.4766069903262,21.2899992989107
2459414.9446296,ZTF_r,26.3504704733198,19.2194493806404
2459414.9586806,ZTF_r,4.34506490821797,20.7297165694158
2459416.9348611,ZTF_r,9.94187240846148,21.6477913519978
2459416.9357986,ZTF_r,8.61566380785776,24.8095517705536
2459419.9059954,ZTF_g,17.7272482753906,110.87974495228
2459419.9376505,ZTF_g,138.761130236398,107.812781042755
2459419.9509259,ZTF_r,111.596153767655,118.342055093975
2459419.9514005,ZTF_r,-33.6538964334049,140.280620550965
2459424.9010301,ZTF_r,-10.4259870996183,51.1997246245113
2459424.9260185,ZTF_g,13.9470582259353,51.2858020861919
2459424.9278935,ZTF_g,90.699324813079,47.7523607370132
2459426.8857639,ZTF_g,27.2951296269565,32.5178570571784
2459426.9057523,ZTF_r,-42.5615311249661,28.9898458111183
2459426.9076389,ZTF_r,-32.4620039958954,28.9539055343588
2459426.9633102,ZTF_g,34.4755680653521,30.1281050726717
2459428.8832292,ZTF_r,-13.8736215532433,21.8798132511404
2459428.9047569,ZTF_r,-33.861872160751,21.9575841762103
2459428.9271065,ZTF_g,-26.4695470674798,24.0080230682272
2459428.9361458,ZTF_g,-1.1344263299984,22.8071151754451
2459430.8606019,ZTF_r,-11.8006869807435,23.631851166662
2459430.8789583,ZTF_r,-0.320267661459648,26.2957704830275
2459430.9071644,ZTF_g,-9.60256755240857,22.5712053036151
2459435.8611343,ZTF_r,-2.44067162562133,19.3805707912448
2459435.900544,ZTF_g,19.1193793256369,20.5202937958718
2459435.9160532,ZTF_g,3.38527928579369,17.9612814616053
2459435.9782755,ZTF_r,-16.7670220422721,26.6750199582172
2459438.8539468,ZTF_r,-2.1334494282698,20.7705051047113
2459438.8939352,ZTF_g,10.4920964881795,18.2818048823452
2459439.8787384,ZTF_r,6.01012144786222,30.253782256297
2459439.9358102,ZTF_g,-8.6404048306374,21.9076398496424
2459440.9009491,ZTF_g,24.884537233714,22.1326356243333
2459442.8306597,ZTF_g,-43.3180966773644,20.620754117136
2459443.8115625,ZTF_r,-8.70758353747049,29.1087117042045
2459443.8392824,ZTF_g,26.9204679361026,20.3063865603942
2459444.930706,ZTF_g,0.143026819546823,21.7215810561488
2459446.883125,ZTF_r,5.26407742261763,50.422155081836
2459446.9522222,ZTF_g,1.73094455885903,31.9996368277391
2459448.8028125,ZTF_r,157.525745415517,88.5763327445989
2459448.8426505,ZTF_g,89.6057876472975,100.379845804234
2459449.7369097,ZTF_g,55.6510798803965,119.85982086978
2459449.8477431,ZTF_r,147.440956713316,114.148716216681
2459451.8406134,ZTF_r,27.579724547387,82.6152994703035
2459452.8415856,ZTF_g,46.7607060896709,49.1416072725432
2459452.880463,ZTF_r,109.004438211516,42.8734675786662
2459453.8232523,ZTF_r,96.5275076843407,37.1714006866201
2459453.8793056,ZTF_g,98.1703228872696,41.3838178699635
2459454.8399074,ZTF_r,174.62817324719,27.3216915420251
2459454.8824884,ZTF_g,54.1853135827913,33.8397573301486
2459455.8309954,ZTF_g,108.576562424909,31.1199466340375
2459458.7868056,ZTF_g,132.404212626414,19.9780938578971
2459458.8397569,ZTF_r,169.925092164611,22.5049911528311
2459459.8166319,ZTF_g,156.832664021113,22.2008088291416
2459460.8514468,ZTF_r,185.549238578105,24.5223047586005
2459460.8920486,ZTF_g,143.995109672997,19.3908198833872
2459461.7684838,ZTF_g,153.86294394876,22.0394905633944
2459461.8606829,ZTF_r,139.82852631308,23.0010620978584
2459462.8170718,ZTF_g,139.715036016312,23.1597958784027
2459462.8741088,ZTF_r,199.71008397745,22.1866625586149
2459463.8330787,ZTF_r,161.345782311467,26.0397744258664
2459463.8379282,ZTF_g,170.437836443622,24.1191805691927
2459464.7617593,ZTF_g,183.920193439044,24.055931563874
2459464.8376157,ZTF_r,171.465583017432,21.7024113343911
2459465.8325579,ZTF_g,148.866564222893,23.4373963017451
2459465.8536458,ZTF_r,199.281203788065,23.0115487110345
2459466.8337269,ZTF_g,131.059104291477,21.7380739779351
2459466.8579514,ZTF_r,203.986201616558,21.2755920437331
2459467.7262153,ZTF_g,123.847647349386,22.4054625294494
2459467.8582292,ZTF_r,159.767674382049,20.7716499998334
2459468.8377662,ZTF_r,177.736836658202,21.5576907679541
2459468.9268056,ZTF_g,113.386344346537,22.5183015101205
2459469.8488079,ZTF_g,130.890108442152,24.8079305875675
2459469.8579745,ZTF_r,147.614946350621,22.8206699787722
2459470.8652662,ZTF_g,117.437694082425,21.4886817368604
2459470.9127431,ZTF_r,169.933798852498,25.1065440471623
2459471.7322454,ZTF_r,141.968780981343,34.5273276519434
2459472.8636227,ZTF_r,133.167196155192,26.0948816511654
2459472.9110648,ZTF_g,76.6913604076833,23.3366921958358
2459473.876331,ZTF_g,67.417535246394,21.2587129221613
2459474.7743981,ZTF_r,138.394008604829,45.8442138480967
2459474.866331,ZTF_g,112.059382895128,44.0862759484824
2459476.7739352,ZTF_g,-160.328882896209,90.7574496725484
2459476.8183912,ZTF_r,51.1391777058213,58.8500289081034
2459476.8470833,ZTF_r,-32.3390478030746,78.2624050105445
2459478.7518519,ZTF_r,94.7024235646178,93.475899638942
2459478.8325463,ZTF_g,36.0433259880203,121.114613114903
2459479.7165741,ZTF_g,36.3996992525306,97.9473252774403
2459479.7603819,ZTF_r,242.024729402447,86.1187500339977
2459480.7627315,ZTF_r,104.184131841283,66.5553676005704
2459480.8217708,ZTF_g,-9.43711736653681,72.8144924148341
2459484.7683912,ZTF_r,97.7591002725518,25.3124923389564
2459484.8957407,ZTF_g,-19.9750914335503,34.1044231095842
2459485.7382523,ZTF_r,29.5057282619862,21.6057981141728
2459486.7787269,ZTF_r,51.1191852780919,28.4393552020521
2459487.7560764,ZTF_g,-25.5454956107809,26.3901396030799
2459488.7547685,ZTF_g,4.21740589394404,25.7205328485236
2459488.8096644,ZTF_r,71.4271161446653,24.2555557027414
2459489.734838,ZTF_g,-8.18952631081518,25.0335391789615
2459489.7827546,ZTF_r,46.2464291642312,31.0371284919274
2459490.7666898,ZTF_r,91.9862465622192,30.6276217883009
2459490.826875,ZTF_g,7.40603686832385,24.3686663851434
2459491.7242361,ZTF_r,44.4301743905245,24.9858573665642
2459491.79,ZTF_g,3.96630009243517,25.5652277849404
2459497.8056597,ZTF_r,38.2867180765365,30.2401438656868
2459497.8379977,ZTF_g,12.1581272010111,31.5499373129943
2459498.7226505,ZTF_g,20.1636010569706,26.3147745896167
2459502.7446875,ZTF_g,-2.02587327374277,48.7267406270163
2459502.7585417,ZTF_r,-9.42058510503648,52.4236101927919
2459502.7684838,ZTF_r,-9.71774324378522,47.8542852109819
2459502.8803241,ZTF_g,35.0368772335943,44.2370705921482
2459504.7343981,ZTF_g,33.8728676405495,68.3968308894671
2459504.7358218,ZTF_g,-25.8845396585135,60.7245952277149
2459504.7730556,ZTF_r,-103.953148756509,95.1190025294579
2459504.8110532,ZTF_r,23.1829943175437,84.7100149747751
2459510.7500926,ZTF_g,-32.0958316487696,47.0097284212755
2459510.7991782,ZTF_r,-28.5555372533335,83.712261832183
2459512.6545949,ZTF_r,73.9985717134803,23.7330878562726
2459512.6893403,ZTF_g,-36.9936982697331,36.5546906361091
2459517.6447338,ZTF_r,29.3453695019788,22.9464183286728
2459517.7051389,ZTF_g,0.195998859698716,24.4343348238444
2459520.7123032,ZTF_r,-12.1057677442535,27.2372772690496
2459520.7348264,ZTF_r,1.10753892344351,28.0584749923175
2459520.7763889,ZTF_g,1.83228905591268,23.3690780052276
2459520.7895139,ZTF_g,24.3938042875728,23.3675446165853
2459522.6956597,ZTF_r,36.7113111934355,24.948041250936
2459522.708044,ZTF_r,48.4792847069538,27.2735720577198
2459522.7129282,ZTF_g,-0.868218696853436,28.6732700251324
2459522.7346875,ZTF_g,14.4905287666306,22.3757061846668
2459524.6512616,ZTF_g,-18.1178384546634,22.8933460883537
2459524.6526852,ZTF_g,-12.7317612343327,21.9022940384445
2459524.7289931,ZTF_r,27.0754318672906,27.5145598541751
2459526.6491319,ZTF_r,20.8655622224618,23.2166352330342
2459526.6642245,ZTF_r,-6.16041681910084,24.9527732817267
2459526.6920023,ZTF_g,24.5771011340025,21.9108412452158
2459526.7135648,ZTF_g,-8.19501468297362,20.0172676662845
2459529.6705903,ZTF_r,8.50797568102688,34.3845179571032
2459529.6715278,ZTF_r,17.9997919465018,29.9250639802779
2459529.7449306,ZTF_g,-37.5064863087144,38.7825960311926
2459529.7609722,ZTF_g,2.97083654668073,44.55274384029
2459531.6481597,ZTF_r,-10.9486565177543,46.9039943376861
2459531.6653472,ZTF_r,-23.6585670227439,53.0905532391923
2459531.7976157,ZTF_g,59.1529334726716,84.070490491551
2459531.8081366,ZTF_g,55.0520267556605,69.8676116132184
2459537.7129977,ZTF_g,-77.7888891924934,98.9318996071309
2459537.7466898,ZTF_g,-94.2391240318914,111.565749281456
2459537.8015278,ZTF_r,2.5188461284221,63.2330562274687
2459537.8091898,ZTF_r,-34.1952508352971,70.3907816546628
2459540.6655671,ZTF_r,-38.768086428071,60.9769771973354
2459540.7477662,ZTF_g,-46.3557062584802,66.1065894532001
2459540.7482407,ZTF_g,13.4905740755766,78.5350339851464
2459543.6299769,ZTF_r,-13.2437286477158,44.4206335228096
2459543.6449884,ZTF_r,67.9291646754548,41.5938675404884
2459543.6513542,ZTF_g,57.049099237436,42.646356667365
2459543.6744097,ZTF_g,-4.36094136164926,41.5771118599111
2459701.9769676,ZTF_g,67.3724090926758,42.4760745281606
2459701.9789815,ZTF_g,57.2481505226356,47.3385015062275
2459701.9809954,ZTF_g,-44.9287898478651,50.27536651902
2459701.9830208,ZTF_g,40.8620866755109,40.1269094139629
2459701.9850347,ZTF_g,8.328031007136,43.0780291396748
2459702.9795718,ZTF_r,45.9283770530289,45.0373179841849
2459702.9815972,ZTF_r,-11.96253567405,47.1038435753959
2459702.9836227,ZTF_r,21.8386590427235,42.6196479512682
2459702.9856366,ZTF_r,13.1096973836966,42.0099497612945
2459702.987662,ZTF_r,-12.1644402224924,42.6169377713198
