julian_date,filter,flux,flux_unc
2459218.6753356,ZTF_r,-29.7457833265178,25.3261414278522
2459218.7161921,ZTF_g,-53.9808446482071,24.1908560007816
2459220.7050463,ZTF_g,-31.1149474731648,21.8296346515052
2459220.7159144,ZTF_r,-41.8291072282914,27.1227490420215
2459222.6832986,ZTF_g,-4.76547908927965,29.8254484404856
2459222.6922569,ZTF_r,29.1395780707391,26.1245749570716
2459224.6926389,ZTF_g,-4.97328429134233,39.3029988521864
2459224.7275,ZTF_r,72.4714668559297,36.5058406415378
2459226.6516435,ZTF_r,24.5967719385321,41.7803318869424
2459226.7254514,ZTF_g,21.1235878843092,31.8954860377988
2459228.6433912,ZTF_r,-39.298215223234,45.202544437777
2459228.6998032,ZTF_g,-4.44941676873971,24.9403569220618
2459230.6928935,ZTF_g,-44.320541050463,26.5615385871203
2459230.7247106,ZTF_r,14.9611383959502,23.8680790148907
2459232.6736921,ZTF_r,31.2110393943053,23.2565859172716
2459232.7180787,ZTF_g,-59.6988272640994,25.263816487352
2459243.72375,ZTF_g,19.3331542395938,90.6453428356437
2459249.6322685,ZTF_g,1.37687634314034,39.8361363360904
2459249.7007639,ZTF_r,51.0220807476515,41.0971517019259
2459251.6309259,ZTF_g,-4.44770389860092,23.1511303622558
2459251.6751968,ZTF_r,-54.9151859199471,28.0360396312548
2459253.6606713,ZTF_r,9.83332074589986,34.0898801333333
2459253.6854861,ZTF_g,-5.58359376920241,27.6688924874864
2459255.6445023,ZTF_r,24.0246773858621,26.954640032654
2459255.6758449,ZTF_g,-21.2402029435632,20.7842152049389
2459257.6426042,ZTF_r,31.526290181802,30.2230530704104
2459257.7490278,ZTF_g,-28.7519906356365,29.4986132010897
2459262.6417708,ZTF_r,-45.5823375705494,43.6535160616646
2459262.658912,ZTF_g,-4.92420063057994,43.2116331049076
2459266.6433565,ZTF_g,-47.9371536418475,68.7672005328415
2459266.7205324,ZTF_r,-2.87093074569412,92.7114481162794
2459268.6556134,ZTF_g,-31.0731119114902,54.1322728982292
2459268.738044,ZTF_r,-12.6444861197302,65.2048585836486
2459270.6432292,ZTF_r,67.30384017976,46.5497175159544
2459270.7037616,ZTF_g,-139.894219977281,77.4932147911273
2459272.7022685,ZTF_r,-30.5922798803385,90.182765537335
2459274.6402778,ZTF_g,-38.5325485641973,75.2053825175445
2459276.6393519,ZTF_r,33.1901281272573,33.3160771578253
2459276.6738426,ZTF_g,-22.1603110086545,34.1619145212973
2459279.6417245,ZTF_r,68.1442049725884,44.4095075110474
2459402.9639236,ZTF_r,4.48060070545905,50.5955749547461
2459402.966412,ZTF_r,-38.3709056493597,42.2897585363933
2459402.9688889,ZTF_r,23.4574154578119,50.356473520308
2459402.9713773,ZTF_r,89.5969778116175,49.4701545972823
2459402.9738657,ZTF_r,-18.0220501430452,53.5817190713643
2459403.9664699,ZTF_r,-12.4602590622001,41.6928253043062
2459403.9690046,ZTF_r,-8.18619712128315,44.0779472004977
2459403.9715278,ZTF_r,5.08051243918206,48.2683095135234
2459403.9740625,ZTF_r,15.3188421273426,51.9283136106227
2459403.9766088,ZTF_r,-15.8713869462521,46.7930007297003
2459404.9654051,ZTF_r,-7.79362662655312,34.1527468294193
2459404.9679051,ZTF_r,-3.02399847980609,38.3085233671571
2459404.9704051,ZTF_r,40.1963310623586,32.4183711156773
2459404.9729167,ZTF_r,-24.3236204216934,37.2726690141124
2459404.9754282,ZTF_r,8.82663502273612,36.3868305243178
2459405.9671296,ZTF_r,18.7501492985361,41.6749721334411
2459405.9696412,ZTF_r,59.0444186191589,42.3041309266769
2459405.9721412,ZTF_r,-55.1966295503143,46.8906003577121
2459405.9746528,ZTF_r,-48.7608896115686,45.8520359513228
2459405.9771644,ZTF_r,-12.5290108437453,43.2857929597141
2459434.945081,ZTF_g,-35.9518778518713,21.6609920651627
2459434.9655093,ZTF_r,-8.9408157620513,21.3307891263659
2459436.9445255,ZTF_g,-13.544881781232,20.9836372047814
2459436.9777199,ZTF_r,4.97924174012567,21.778598451453
2459440.958669,ZTF_g,-23.5797220437251,21.6323085483039
2459440.976088,ZTF_r,28.6941899783924,29.3285469422353
2459443.9555208,ZTF_g,-15.5448002189637,21.4452280106016
2459443.9662153,ZTF_r,20.1719817026733,21.6309334029453
2459449.9045718,ZTF_r,-133.920235124965,89.4681003719417
2459449.9571412,ZTF_g,8.45425609727085,87.9930781770796
2459451.9879282,ZTF_r,26.3127140073342,40.3831019337687
2459459.9434375,ZTF_g,78.3688063773113,22.1318447192541
2459459.9719676,ZTF_r,53.639934543179,21.6542065451218
2459461.946713,ZTF_g,123.97242076883,23.5446908796843
2459461.9744907,ZTF_r,157.758577452173,20.505571437826
2459463.9460069,ZTF_g,114.256062296445,22.3247873977771
2459463.9670023,ZTF_r,78.6967663141388,26.4711120903676
2459465.9454051,ZTF_g,134.28782622192,21.762276207184
2459465.9772685,ZTF_r,150.297971636636,23.2059123384692
2459467.9526157,ZTF_g,138.412627317027,21.7302342824688
2459467.9833796,ZTF_r,133.511727400742,22.344685573338
2459469.9083681,ZTF_r,235.872685941607,23.5416262412433
2459469.9290162,ZTF_g,153.765362034936,23.5868113601246
2459471.8823843,ZTF_g,135.570798078626,22.5904448033178
2459471.9463542,ZTF_r,166.073262226255,24.3662796672831
2459474.927662,ZTF_g,116.914436982599,21.1408574450776
2459474.9659606,ZTF_r,175.731853888991,25.1473236260569
2459477.8718866,ZTF_g,19.8867120063559,73.8912109586079
2459477.914919,ZTF_r,198.271508361333,41.4520115251937
