julian_date,filter,flux,flux_unc
2459220.6090278,ZTF_r,22.7996656105752,35.9277063761446
2459223.6112963,ZTF_r,41.4894767001096,35.812334109267
2459223.6452199,ZTF_g,-5.81910573796544,34.2763733465849
2459225.6547569,ZTF_r,-14.7365335633444,79.2405358104314
2459227.6113773,ZTF_g,-12.6858432769183,38.501572114227
2459227.6448611,ZTF_r,-9.4201132099658,54.7782481272917
2459229.6243519,ZTF_r,111.143558909867,49.3500713791831
2459229.6752199,ZTF_g,28.2607701725611,89.3433379643529
2459231.6358102,ZTF_g,-47.011704888268,68.7168916654764
2459382.935787,ZTF_g,18.6491321447122,24.9144617718602
2459382.9558449,ZTF_r,16.5082611108785,24.0541166806519
2459385.9316088,ZTF_g,31.7597463572017,29.613588899549
2459387.8846528,ZTF_g,-16.4316134861573,104.363428086714
2459391.904838,ZTF_r,21.4771845117731,61.908963382342
2459391.9436111,ZTF_g,1.39201483955988,67.0096346711743
2459393.9551273,ZTF_r,47.2162402404086,52.2264937002897
2459399.8861574,ZTF_r,-7.50358303708099,30.2527548212569
2459401.9391898,ZTF_r,26.8411218851536,36.5066812329669
2459403.9015046,ZTF_g,31.1357571112004,23.83891587735
2459403.9225694,ZTF_r,7.39903605997659,23.547639231542
2459405.933831,ZTF_r,-5.80283547266161,26.3785895315247
2459405.944375,ZTF_g,15.1550566011089,30.5033301760487
2459407.9231829,ZTF_r,18.5087672978942,24.9854061650884
2459409.9374306,ZTF_g,11.5290729336557,23.4870244178067
2459409.9596875,ZTF_r,21.5264800099409,24.5596356824176
2459411.9161806,ZTF_g,-24.9157807332383,21.0568129924016
2459411.9609144,ZTF_r,30.6337374682388,24.6190788113918
2459414.9248264,ZTF_g,31.1998613619663,22.894782368979
2459414.9601389,ZTF_r,19.8546944134761,25.2921736320397
2459416.9137963,ZTF_r,-12.191874219929,33.8738561443375
2459418.9048264,ZTF_r,103.242818149292,73.0780020738312
2459418.9427894,ZTF_g,25.4699280572174,64.5858681383103
2459422.911875,ZTF_r,68.6970187573968,60.9889653843479
2459422.9572917,ZTF_g,24.5342668685733,68.8141916747431
2459425.9306481,ZTF_g,34.358580055801,51.3580892960961
2459425.9542245,ZTF_r,86.5494976109291,85.7734825137234
2459428.9351968,ZTF_g,-8.16926364366923,27.5364753269385
2459428.9671875,ZTF_r,3.53838395883717,27.1756621271544
2459434.8703704,ZTF_r,30.620467329385,23.7635107954062
2459436.8803241,ZTF_r,-2.94491857950962,20.8513828914106
2459436.9244444,ZTF_g,-13.9623308008826,20.114115057929
2459439.894375,ZTF_r,10.6768648975636,28.7837475961279
2459439.937581,ZTF_g,-9.02364291008795,24.1140314223657
2459442.8301852,ZTF_g,-23.9316132661525,24.6462355394736
2459444.9288194,ZTF_g,-2.49216501891277,24.7992569574933
2459449.7549537,ZTF_g,220.240809848256,110.827026678136
2459449.8582292,ZTF_r,-47.9013406864537,115.612853794748
2459453.8389236,ZTF_r,19.3605000012967,43.2239678352315
2459453.8931829,ZTF_g,-33.4937728929473,40.4882650632879
2459456.8440856,ZTF_g,3.27991415943096,41.7823262509434
2459459.8374074,ZTF_g,-17.558004279639,19.6500580119344
2459459.858669,ZTF_r,13.5763098023707,26.691458549813
2459461.8711921,ZTF_r,29.6727207823059,24.0991110279522
2459461.9109375,ZTF_g,-0.975450849405757,22.7708928047243
2459463.8190162,ZTF_r,74.5613724221005,28.2535390440999
2459463.8464352,ZTF_g,-10.1595156306322,27.3872712536745
2459465.857581,ZTF_r,18.8369580746759,26.5475337093024
2459465.9037847,ZTF_g,1.79410576656141,25.328909527079
2459467.8798264,ZTF_r,30.290628132127,24.2188356865957
2459469.8603472,ZTF_r,224.75736481384,25.9021080723874
2459471.9253588,ZTF_r,295.304105208763,31.3906811386388
2459474.810463,ZTF_r,733.593038333131,50.9386260712852
2459474.8639583,ZTF_g,817.3553164014,46.9220326798358
2459476.7801736,ZTF_g,1052.28017568058,86.8785706847697
2459476.8475579,ZTF_r,953.821016166078,67.3379612673715
2459480.7918056,ZTF_r,1117.48006644964,82.5272247613299
2459480.8590856,ZTF_g,1202.61507156503,83.222276098257
2459485.7943171,ZTF_g,544.322117002471,45.944305318079
2459485.8721528,ZTF_r,259.701392689553,66.7608213058404
