julian_date,filter,flux,flux_unc
2458457.6017245,ZTF_g,-35.4802563527033,124.854806284922
2458493.0531829,ZTF_g,24.6055465332338,32.983472628511
2458504.0083102,ZTF_r,-398.114963804965,503.33350936160855
2458507.0335648,ZTF_g,44.289226838714,206.61792751352615
2458509.9906481,ZTF_r,-955.087681728058,312.8459165960234
2458510.0554051,ZTF_g,-170.528000365834,124.3694711804246
2458513.036875,ZTF_r,-654.124015882181,143.86337252462639
2458513.0478588,ZTF_g,-127.233048726079,59.12117326042619
2458527.0333449,ZTF_r,-322.756708567656,142.2914536076464
2458539.0323843,ZTF_g,-138.006069510614,68.67336059059787
2458539.9110069,ZTF_g,-163.297065572892,74.90740393774374
2458539.97125,ZTF_g,20.1875556758982,104.65812273960415
2458539.9939468,ZTF_g,-40.1348236936827,81.97284615733521
2458540.0142824,ZTF_r,-91.1880149381589,298.40595924932177
2458540.9520602,ZTF_g,441.145992833101,47.60978277079066
2458540.9746875,ZTF_g,193.013849923017,46.88657756785004
2458540.9913773,ZTF_g,368.682136607993,41.93971316718137
2458541.0127662,ZTF_r,294.40838770495,120.77938080971579
2458541.0337616,ZTF_r,-3.08494188056144,120.1882083617641
2458541.0533565,ZTF_r,-305.539655439881,116.21605855369195
2458541.9274074,ZTF_g,152.128459298709,47.00862559766784
2458541.9540972,ZTF_g,151.501784736929,38.44850005002433
2458541.9681366,ZTF_g,-7.51376170784062,40.58848075629075
2458541.9690509,ZTF_g,-70.9434892358588,39.39120326042237
2458542.0079514,ZTF_r,-316.979217973334,99.03061175624836
2458542.0316088,ZTF_r,-656.252959917927,99.19184623342416
2458542.0480556,ZTF_r,-1016.06341491203,102.09213948089214
2458543.9725463,ZTF_r,-42.777134751219,133.5738542003779
2458543.9966088,ZTF_g,-81.3431019330227,35.12761724084811
2458544.0108565,ZTF_g,-618.350864172615,39.67605664452811
2458544.0308333,ZTF_g,-177.914318923657,40.38323017550393
2458548.0493171,ZTF_i,-374.460173951909,39.6234195658104
2458557.0337269,ZTF_i,-408.962845241973,36.8576080174688
2458557.9528472,ZTF_g,-58.5852218954394,52.16413119317996
2458557.9693519,ZTF_g,115.871780224691,62.83246113109426
2458557.9702546,ZTF_g,-122.700273921255,54.67838488361383
2458557.9971065,ZTF_g,18.1767280729156,59.47260196015498
2458558.0270486,ZTF_r,-88.2434049778631,166.41379552687954
2458558.0279514,ZTF_r,434.003398353217,162.54431581506117
2458558.8723727,ZTF_r,-826.89948913334,193.54656810636004
2458558.9481713,ZTF_g,133.021754427157,39.68254827508663
2458558.9731829,ZTF_g,94.5417740650456,40.62600655210113
2458558.9942593,ZTF_g,38.5689816191775,38.04705942829472
2458560.9335995,ZTF_r,394.02494874055,172.59433117905152
2458560.9345023,ZTF_r,818.581700816824,163.75850097121912
2458560.9487269,ZTF_r,-491.951321893273,142.56593158593506
2458560.9698148,ZTF_r,349.730751431705,173.18147263803286
