julian_date,filter,flux,flux_unc
2458796.6320833,ZTF_g,-55.7345899123111,91.6780565692815
2458803.5911574,ZTF_g,-20.0394688575373,30.8516750502432
2458852.0515162,ZTF_g,-35.3303357686933,39.0962538695646
2458855.0483218,ZTF_g,-31.1753616068791,69.5920770558845
2458855.0719676,ZTF_r,45.8396441733646,67.6928752768961
2458874.0336921,ZTF_r,-0.577374708746552,25.0874692778071
2458874.0560532,ZTF_g,41.9423106058821,23.0541167835364
2458877.0344444,ZTF_g,7.71061710374952,21.8884248277996
2458877.0727315,ZTF_r,5.11021440776405,30.3648624155423
2458880.0091782,ZTF_g,70.2477359549068,62.7736668163679
2458880.0487963,ZTF_r,149.68249576391,68.4918254702256
2458885.9685995,ZTF_g,85.6455316023348,74.5733543930876
2458886.044456,ZTF_r,12.5101301651808,24.323145869716
2458889.0111458,ZTF_r,88.6503098696794,100.441739543896
2458891.9728704,ZTF_g,7.77390795806118,57.7089207340996
2458895.0399306,ZTF_r,-39.3427336792322,28.9100090424042
2458895.0574769,ZTF_g,5.45119982229056,30.1314063942347
2458899.0251273,ZTF_r,-4.87423667893181,22.4507762601141
2458899.0593056,ZTF_g,-23.3322143542259,24.1231852138548
2458899.0644444,ZTF_g,-16.6983098381345,46.9906254561565
2458905.0255903,ZTF_r,88.8046250847434,24.022582564066
2458905.05625,ZTF_g,54.9901848102798,40.7882592940632
2458909.0125116,ZTF_r,17.737477294931,23.4451108955957
2458909.0403819,ZTF_g,-38.3953203817104,19.5884406798498
2458912.0149769,ZTF_r,34.4823659771183,37.3878232147694
2458912.0346065,ZTF_g,42.5330752870993,27.2487972910415
2458914.9649537,ZTF_g,12.2815398848066,33.3391355184341
2458915.0341204,ZTF_r,-34.5275995287324,21.6195203279444
2458936.9879051,ZTF_g,7.45153677249109,21.7575425068714
2458937.0131829,ZTF_r,-18.166977406997,23.2997043171066
2458939.9453125,ZTF_g,4.52663735876719,26.7902564642971
2458939.9970023,ZTF_r,-56.8875697385306,49.6058336620803
2458943.9533565,ZTF_g,-0.218854235388552,36.6535613581717
2458943.9922569,ZTF_r,-17.4206752267009,25.1921311003146
2458953.9518981,ZTF_r,-23.1255285330021,25.2181837793763
2458953.9741204,ZTF_i,40.6386667110351,24.7537123129829
2458955.0034954,ZTF_r,41.5080001796294,31.7040418429782
2458955.0039468,ZTF_r,43.3009861090518,30.5219049069679
2458955.0043981,ZTF_r,54.3363297864369,25.6601748633593
2458955.9368981,ZTF_r,3.94176089707079,27.4334791491321
2458955.9689583,ZTF_g,22.8708849011209,25.2380973298053
2458956.8483681,ZTF_r,8.71198759914301,24.5131437257385
2458956.8910764,ZTF_g,-14.9558844204698,23.4100861253712
2458956.8920139,ZTF_g,5.6419675606361,24.3660744519995
2458956.9290278,ZTF_i,21.8861040023879,22.3569722006862
2458956.9442014,ZTF_i,9.82612194220316,19.9438177860242
2458956.9685069,ZTF_g,9.07147915700891,20.1629133204283
2458956.986875,ZTF_r,3.79559769549698,27.6980321168065
2458956.9882639,ZTF_r,-16.8023755733752,33.2106038901868
2458961.9420255,ZTF_r,-20.7355432247619,27.3908440438382
2458961.9429398,ZTF_r,-22.3572393371741,24.5545934149949
2458961.9634375,ZTF_i,-37.8728462214328,30.8328556456998
2458961.980162,ZTF_i,34.7292946486463,31.9009033907254
2458962.8284259,ZTF_r,30.9999293775091,27.1293726881654
2458962.8696181,ZTF_g,2.02149385708154,20.0883792212559
2458962.907963,ZTF_i,-23.4201132072869,21.1633802728347
2458962.9215625,ZTF_i,-36.6994034459948,22.6935339162899
2458962.9771181,ZTF_r,-62.2976676941668,20.6381153761839
2458962.9984375,ZTF_g,25.5009569076359,26.3121571738426
2458963.0020602,ZTF_g,34.4759512834817,30.2850919633177
2458963.0025116,ZTF_g,16.3660592510444,31.2159550109056
2458963.002963,ZTF_g,110.445292963393,32.6373362417839
2458963.8379977,ZTF_g,60.2313340339604,25.2890863543709
2458963.8820718,ZTF_g,26.3268246472934,18.5223215021197
2458963.9144907,ZTF_g,38.1668241779642,19.7912825774096
2458963.9549421,ZTF_g,15.5255078696965,16.8019465448464
2458963.9620949,ZTF_g,63.625325985041,29.3282173579317
2458964.0039005,ZTF_g,43.8705767825035,38.0917704876811
2458964.0043519,ZTF_g,-28.5391640645908,41.0609688820752
2458964.0048032,ZTF_g,-47.5808152447342,44.5009647107438
2458964.8617361,ZTF_g,49.0033262526277,19.4890971958958
2458964.8852662,ZTF_g,56.0774600693082,18.094472529079
2458964.8862037,ZTF_g,8.29949043193053,19.4871691126019
2458964.926956,ZTF_r,37.9274954239799,20.7771522480448
2458964.9287616,ZTF_r,24.2289852548117,20.2914889840127
2458964.983125,ZTF_i,16.5398040971993,23.7662072530451
2458965.00125,ZTF_i,-8.50158872529022,25.9942326389846
2458965.846875,ZTF_r,-12.3415157773651,21.5601928925487
2458965.8765741,ZTF_i,46.0348146395335,18.5290195592496
2458965.9259606,ZTF_g,34.2673829214623,20.5086809043274
2458965.9445486,ZTF_r,12.2221517764522,20.6504133859929
2458965.9643171,ZTF_i,-28.1638892065756,20.9435467566817
2458966.7959028,ZTF_i,-36.8136353640841,32.7869254880401
2458966.8152778,ZTF_i,-64.0498954853782,26.6161448958221
2458966.8600116,ZTF_r,38.1732958478328,34.9889636815277
2458966.8922338,ZTF_r,-12.5450488218677,20.8339488273094
2458966.929537,ZTF_g,33.1107343247326,16.4942318835416
2458966.9435764,ZTF_g,34.9005098568753,18.824901591247
2458967.8145255,ZTF_i,9.63020655756309,20.9401604296283
