,tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magpsf_corr,magap,sigmapsf,sigmapsf_corr,sigmapsf_corr_ext,sigmagap,ra,dec,rb,rbversion,magapbig,sigmagapbig,has_stamp,corrected,dubious,step_id_corr,phase,parent_candid,drb,rfid
0,ztf,58850.48931710003,1096489313515015010,2,1096489313515,19.7946,1,1096,0.185239,19.8124,17.598598,19.552,0.35837,0.04452095,0.04664558,0.225,240.4752485,62.5980404,0.65,t17_f5_c3,19.4263,0.2547,False,True,False,bulk_1.0.0,0.0,1.123514003515015e+18,,
1,ztf,58850.511354200076,1096511354615015029,2,1096511354615,19.8714,1,1096,0.248582,19.583,17.575968,19.8142,0.217541,0.024837358,0.034255326,0.2819,240.4752511,62.59806,0.844286,t17_f5_c3,19.8459,0.3684,False,True,False,bulk_1.0.0,0.0,1.123514003515015e+18,,
2,ztf,58850.55277779978,1096552773515015011,1,1096552773515,20.2296,1,1096,1.05301,19.6868,17.867886,19.559,0.201256,0.036610488,0.037686266,0.1484,240.4744717,62.598108,0.568571,t17_f5_c3,19.7246,0.2172,False,True,False,bulk_1.0.0,0.0,1.119552833515015e+18,,
3,ztf,58850.55517360009,1096555174615015026,1,1096555174615,20.2039,1,1096,0.39945,19.7644,17.899261,19.5896,0.193285,0.031383213,0.034685094,0.1645,240.475354,62.5980074,0.735714,t17_f5_c3,19.4395,0.1809,False,True,False,bulk_1.0.0,0.0,1.123514003515015e+18,,
4,ztf,58851.55624999991,1097556254615015020,1,1097556254615,20.1762,1,1097,0.463068,19.6382,17.87551,19.7142,0.143081,0.024235677,0.02821663,0.1974,240.4753059,62.5979471,0.94,t17_f5_c3,19.5842,0.2219,False,True,False,bulk_1.0.0,0.0,1.123514003515015e+18,,
5,ztf,58852.530451400205,1098530454615015011,1,1098530454615,20.3661,1,1098,0.310748,19.3372,17.809174,19.631,0.139018,0.031196792,0.034029868,0.1707,240.4753066,62.5980637,0.921429,t17_f5_c3,19.5485,0.1999,False,True,False,bulk_1.0.0,0.0,1.123514003515015e+18,,
6,ztf,58852.55810189992,1098558104615015007,2,1098558104615,20.5369,1,1098,0.467034,19.7337,17.598354,19.9229,0.149669,100.0,0.020940807,0.2533,240.4753321,62.5979833,0.887143,t17_f5_c3,19.7948,0.2843,False,True,False,bulk_1.0.0,0.0,1.123514003515015e+18,,
7,ztf,58853.53464120021,1099534643515015015,1,1099534643515,20.4228,1,1099,1.03574,19.8818,17.901834,19.8948,0.220145,0.034322552,0.035540435,0.2043,240.4745029,62.5981383,0.715714,t17_f5_c3,19.7848,0.2327,False,True,False,bulk_1.0.0,0.0,1.119552833515015e+18,,
8,ztf,58855.50459490018,1101504594615015005,1,1101504594615,20.325,1,1101,0.198954,19.5972,17.8673,19.5463,0.151802,0.027318822,0.030854408,0.1722,240.475224,62.5980152,0.935714,t17_f5_c3,19.5934,0.2276,False,True,False,bulk_1.0.0,0.0,1.123514003515015e+18,,
9,ztf,58856.55175929982,1102551753515015012,1,1102551753515,20.4116,1,1102,1.2814,19.9349,17.910233,19.5353,0.2304,0.03446404,0.03569568,0.1477,240.4743386,62.5981283,0.487143,t17_f5_c3,19.4366,0.1699,False,True,False,bulk_1.0.0,0.0,1.119552833515015e+18,,
10,ztf,58856.56937499996,1102569373515015013,2,1102569373515,20.2153,1,1102,0.599023,19.8462,17.602938,19.7854,0.194058,0.020225001,0.024582526,0.2425,240.4747914,62.5980435,0.911429,t17_f5_c3,19.8262,0.3191,False,True,False,bulk_1.0.0,0.0,1.119552833515015e+18,,
11,ztf,58859.49005790008,1105490054615015005,2,1105490054615,19.6449,1,1105,0.333893,19.4626,17.5561,19.1374,0.174667,0.019335037,0.030172465,0.2718,240.4751764,62.5979693,0.894286,t17_f5_c3,18.9974,0.3059,False,True,False,bulk_1.0.0,0.0,1.123514003515015e+18,,
12,ztf,58861.54770829994,1107547703515015006,2,1107547703515,19.4794,1,1107,0.549582,19.7171,17.58571,19.3881,0.253551,0.03284136,0.03560485,0.27,240.4748566,62.5980028,0.778571,t17_f5_c3,19.292,0.3159,False,True,False,bulk_1.0.0,0.0,1.123514003515015e+18,,
