,tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magap,sigmapsf,sigmagap,ra,dec,rb,rbversion,drb,magapbig,sigmagapbig,rfid,has_stamp,corrected,dubious,step_id_corr,phase,parent_candid,magpsf_corr,sigmapsf_corr,sigmapsf_corr_ext
0,ztf,59026.36891200021,1272368913515015017,1,1272368913515,20.979286,1,1272,1.8405821,19.994768,20.307,0.15656732,0.2333,286.109039,55.2460865,0.7657143,t17_f5_c3,0.6990956,20.4776,0.3358,798120135.0,False,False,False,bulk_1.0.0,0.0,1299365993515015023,,,
1,ztf,59027.361574099865,1273361573515015004,1,1273361573515,20.750357,1,1273,1.6895275,19.707512,19.8903,0.14831913,0.1814,286.1091209,55.2460873,0.9085714,t17_f5_c3,0.991843,19.7618,0.2015,798120135.0,False,False,False,bulk_1.0.0,0.0,1299365993515015023,,,
2,ztf,59027.362499999814,1273362504615015018,1,1273362504615,20.65855,1,1273,1.1240242,19.664103,19.3866,0.120077044,0.1247,286.1094803,55.2460964,0.87,t17_f5_c3,0.99998164,19.0884,0.118,799120146.0,False,True,True,bulk_1.0.0,0.0,1299365993515015023,17.623186,100.0,0.018327072
3,ztf,59028.23326390004,1274233264615015015,2,1274233264615,20.4116,1,1274,1.30281,19.5183,18.9905,0.16648,0.1255,286.1093961,55.2461442,0.61,t17_f5_c3,,18.7883,0.1292,,False,True,False,bulk_1.0.0,0.0,1299365993515015023,16.87812,100.0,0.01463157
4,ztf,59028.34380789986,1274343804615015009,1,1274343804615,20.64857,1,1274,1.0011216,19.440475,19.3172,0.18133551,0.1107,286.1094967,55.2460533,0.82285714,t17_f5_c3,0.99998486,18.9975,0.1028,799120146.0,False,True,True,bulk_1.0.0,0.0,1299365993515015023,17.585932,100.0,0.032859806
5,ztf,59029.260312499944,1275260314615015012,1,1275260314615,20.043444,1,1275,1.1189432,19.137148,18.9553,0.14680165,0.1184,286.1094437,55.2460658,0.93285716,t17_f5_c3,0.9997743,18.681,0.1171,799120146.0,False,True,True,bulk_1.0.0,0.0,1299365993515015023,17.524302,100.0,0.03323475
6,ztf,59029.2862383998,1275286233515015009,1,1275286233515,19.872002,1,1275,1.6976421,18.956861,18.8071,0.13626,0.1019,286.1091459,55.2461222,0.37857142,t17_f5_c3,0.99301606,18.6497,0.1138,798120135.0,False,False,False,bulk_1.0.0,0.0,1299365993515015023,,,
7,ztf,59030.36512729991,1276365123515015017,1,1276365123515,20.50551,1,1276,1.2782872,18.768167,18.7685,0.08660741,0.0806,286.1093425,55.246086,0.9457143,t17_f5_c3,0.99990106,18.9406,0.1186,798120135.0,False,True,True,bulk_1.0.0,0.0,1299365993515015023,17.464312,100.0,0.026062284
8,ztf,59030.39048610022,1276390484615015016,1,1276390484615,20.603413,1,1276,1.1540244,18.887552,18.7904,0.10897073,0.0728,286.1094241,55.2460691,0.96428573,t17_f5_c3,0.9999583,18.7294,0.086,799120146.0,False,True,True,bulk_1.0.0,0.0,1299365993515015023,17.46256,100.0,0.029330103
9,ztf,59031.3277431,1277327743515015010,1,1277327743515,20.1984,1,1277,1.2529836,18.643253,18.556,0.08756033,0.0917,286.1093801,55.2461012,0.87857145,t17_f5_c3,0.99993503,18.5572,0.1162,798120135.0,False,True,True,bulk_1.0.0,0.0,1299365993515015023,17.425186,0.012510398,0.028515493
10,ztf,59031.32916670013,1277329164615015016,1,1277329164615,20.194162,1,1277,1.1206642,18.674973,18.6154,0.079814404,0.0973,286.1094687,55.2460886,0.95428574,t17_f5_c3,0.9999881,18.3714,0.0988,799120146.0,False,True,True,bulk_1.0.0,0.0,1299365993515015023,17.40113,100.0,0.02469132
11,ztf,59031.36055559991,1277360554615015010,2,1277360554615,20.39974,1,1277,1.1589421,18.870964,18.6804,0.110374555,0.0962,286.1094016,55.2460845,0.8,t17_f5_c3,0.91750824,18.4561,0.0972,799120246.0,False,True,False,bulk_1.0.0,0.0,1299365993515015023,16.80299,100.0,0.016431568
12,ztf,59031.36247690022,1277362473515015007,2,1277362473515,20.342424,1,1277,1.3231907,18.62708,18.7193,0.104201786,0.0993,286.1093591,55.2460836,0.7771429,t17_f5_c3,0.9152833,18.6322,0.1146,798120235.0,False,True,False,bulk_1.0.0,0.0,1299365993515015023,16.764666,100.0,0.018746011
13,ztf,59032.32603010023,1278326033515015007,2,1278326033515,20.227938,1,1278,1.3035398,18.439589,18.5491,0.07632861,0.0936,286.109407,55.2461112,0.9257143,t17_f5_c3,0.99922645,18.5716,0.12,798120235.0,False,True,False,bulk_1.0.0,0.0,1299365993515015023,16.728458,100.0,0.015784658
14,ztf,59032.327453699894,1278327454615015014,2,1278327454615,20.275469,1,1278,1.216271,18.588469,18.3096,0.08114399,0.0755,286.1093881,55.2461018,0.7871429,t17_f5_c3,0.9999652,18.1645,0.0828,799120246.0,False,True,False,bulk_1.0.0,0.0,1299365993515015023,16.755987,100.0,0.0150059685
15,ztf,59032.35234950017,1278352343515015008,2,1278352343515,20.29938,1,1278,1.2666063,18.497223,18.4349,0.0749659,0.0814,286.1093869,55.2460801,0.8814286,t17_f5_c3,0.9921248,18.1691,0.0798,798120235.0,False,True,False,bulk_1.0.0,0.0,1299365993515015023,16.740128,100.0,0.014860246
16,ztf,59032.35327549977,1278353274615015027,2,1278353274615,20.086685,1,1278,1.0815822,18.556553,18.4011,0.11217653,0.0876,286.1094295,55.2460737,0.88714284,t17_f5_c3,0.9997019,18.1686,0.0889,799120246.0,False,True,False,bulk_1.0.0,0.0,1299365993515015023,16.750015,100.0,0.021246461
17,ztf,59032.471805599984,1278471804615015024,1,1278471804615,20.721022,1,1278,1.2352293,18.562551,18.5091,0.079504274,0.0574,286.1094269,55.2461092,0.94,t17_f5_c3,0.9999175,18.3615,0.0623,799120146.0,False,True,True,bulk_1.0.0,0.0,1299365993515015023,17.365091,100.0,0.026388014
