,tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magap,sigmapsf,sigmagap,ra,dec,rb,rbversion,drb,magapbig,sigmagapbig,rfid,has_stamp,corrected,dubious,step_id_corr,phase,parent_candid,magpsf_corr,sigmapsf_corr,sigmapsf_corr_ext
0,ztf,58782.14341440005,1028143410515015012,2,1028143410515,20.4029,1,1028,4.1174517,19.91535,19.9708,0.16346952,0.3085,301.5771306,59.4866554,0.75714284,t17_f5_c3,0.99730957,19.6666,0.2951,828120205.0,False,False,False,bulk_1.0.0,0.0,1029171780515015011,,,
1,ztf,58782.1707175998,1028170710515015013,1,1028170710515,20.309505,1,1028,1.0790421,20.002583,20.041,0.18933646,0.2905,301.5771957,59.4866475,0.9014286,t17_f5_c3,0.9999889,19.5867,0.244,828120105.0,False,True,False,bulk_1.0.0,0.0,1029171780515015011,19.295712,0.084999606,0.09873841
2,ztf,58783.14461810002,1029144610515015024,2,1029144610515,20.386229,1,1029,4.2217045,19.626749,19.3693,0.1612613,0.1798,301.5771203,59.4866037,0.79,t17_f5_c3,0.9994699,19.2347,0.2007,828120205.0,False,False,False,bulk_1.0.0,0.0,1029171780515015011,,,
3,ztf,58783.17178239999,1029171780515015011,1,1029171780515,20.271856,1,1029,1.5727764,19.923523,19.9035,0.18032606,0.2568,301.577471,59.4866237,0.86142856,t17_f5_c3,0.99970806,19.961,0.3446,828120105.0,False,False,True,bulk_1.0.0,0.0,1033143530515015016,,,
4,ztf,58785.14425930008,1031144250515015016,2,1031144250515,20.236513,1,1031,4.264456,19.52202,19.9461,0.1327755,0.3334,301.5771666,59.4866135,0.85,t17_f5_c3,0.99945325,19.8384,0.383,828120205.0,False,False,False,bulk_1.0.0,0.0,1033143530515015016,,,
5,ztf,58785.1714931,1031171490515015009,1,1031171490515,20.324179,1,1031,1.2543081,19.5353,19.6067,0.16762699,0.1971,301.5772797,59.4866266,0.93142855,t17_f5_c3,0.99981415,19.8706,0.3189,828120105.0,False,True,False,bulk_1.0.0,0.0,1033143530515015016,19.027275,0.09737886,0.104986705
6,ztf,58786.15116900019,1032151160515015005,2,1032151160515,19.906595,1,1032,4.345816,19.50252,19.5981,0.16916092,0.2752,301.57728,59.4866465,0.8585714,t17_f5_c3,0.9908564,19.5033,0.3203,828120205.0,False,False,False,bulk_1.0.0,0.0,1033143530515015016,,,
7,ztf,58786.17793980008,1032177930515015004,1,1032177930515,20.13302,1,1032,1.3141689,19.346785,19.4626,0.12567677,0.1831,301.5773447,59.4866587,0.93285716,t17_f5_c3,0.9999997,19.2408,0.1902,828120105.0,False,True,False,bulk_1.0.0,0.0,1033143530515015016,18.905436,0.07599543,0.083698064
8,ztf,58787.14353010012,1033143530515015016,2,1033143530515,19.737638,1,1033,4.343196,19.310621,19.2886,0.131353,0.212,301.5772845,59.4866512,0.79571426,t17_f5_c3,0.9995429,19.2843,0.2684,828120205.0,False,False,False,bulk_1.0.0,0.0,1035144800515015016,,,
9,ztf,58787.17025459977,1033170250515015004,1,1033170250515,19.993092,1,1033,1.0990868,19.408272,19.3565,0.17965648,0.1725,301.5772207,59.4866636,0.8257143,t17_f5_c3,0.99923134,19.289,0.2064,828120105.0,False,True,False,bulk_1.0.0,0.0,1035144800515015016,18.945995,0.11157354,0.117363274
