,tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magap,sigmapsf,sigmagap,ra,dec,rb,rbversion,drb,magapbig,sigmagapbig,rfid,has_stamp,corrected,dubious,step_id_corr,phase,parent_candid
0,ztf,58352.40217590006,598402175415015037,1,598402175415,20.8323,1,598,9.168003,17.892712,17.9177,0.052608628,0.0311,342.4722764,50.2169896,0.6566667,t8_f5_c3,0.0,17.9233,0.0389,771120154.0,True,False,False,bulk_1.0.0,0.0,0.0
1,ztf,58751.166840299964,997166845415015022,2,997166845415,20.207344,1,997,6.5203323,17.652237,17.6544,0.05056045,0.0402,342.4723001,50.2170105,0.92,t17_f5_c3,1.0,17.7121,0.0536,771120254.0,False,False,False,bulk_1.0.0,0.0,1.004253095415015e+18
2,ztf,58751.195428200066,997195425415015018,1,997195425415,20.589256,1,997,9.173388,17.413147,17.49,0.056162883,0.0255,342.4722877,50.2170032,0.94,t17_f5_c3,1.0,17.4887,0.0315,771120154.0,False,False,False,bulk_1.0.0,0.0,1.004253095415015e+18
3,ztf,58751.2183681,997218365415015015,2,997218365415,20.3336,1,997,6.47108,17.5736,17.576,0.052018,0.0333,342.4722804,50.2170017,0.92,t17_f5_c3,,17.6124,0.0433,,False,False,False,bulk_1.0.0,0.0,1.004253095415015e+18
4,ztf,58751.22805560008,997228055415015007,2,997228055415,20.4553,1,997,6.50156,17.551,17.5856,0.045854,0.0314,342.4722934,50.2169949,0.92,t17_f5_c3,,17.5902,0.0396,,False,False,False,bulk_1.0.0,0.0,1.004253095415015e+18
5,ztf,58754.166481500026,1000166485415015011,2,1000166485415,20.529596,1,1000,6.4751096,17.40951,17.4437,0.05167423,0.026,342.4722813,50.2169974,0.91714287,t17_f5_c3,1.0,17.434,0.032,771120254.0,False,False,False,bulk_1.0.0,0.0,1.004253095415015e+18
6,ztf,58754.195162000135,1000195165415015008,1,1000195165415,20.764517,1,1000,9.139058,17.428617,17.4369,0.03964971,0.0207,342.4722919,50.2169932,0.94714284,t17_f5_c3,1.0,17.4516,0.0255,771120154.0,False,False,False,bulk_1.0.0,0.0,1.004253095415015e+18
7,ztf,58754.21760419989,1000217605415015010,2,1000217605415,20.45,1,1000,6.48274,17.5918,17.6273,0.04228,0.0309,342.4722885,50.2169936,0.925714,t17_f5_c3,,17.6432,0.0392,,False,False,False,bulk_1.0.0,0.0,1.004253095415015e+18
8,ztf,58754.227314800024,1000227315415015004,2,1000227315415,20.5971,1,1000,6.48141,17.4953,17.4828,0.048693,0.0256,342.4722827,50.2169919,0.92,t17_f5_c3,,17.4931,0.0321,,False,False,False,bulk_1.0.0,0.0,1.004253095415015e+18
9,ztf,58754.238217600156,1000238215415015015,1,1000238215415,20.7967,1,1000,9.13037,17.3555,17.3577,0.055136,0.0186,342.4722927,50.2169884,0.938571,t17_f5_c3,,17.3675,0.0227,,False,False,False,bulk_1.0.0,0.0,1.004253095415015e+18
