,tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magpsf_corr,magap,sigmapsf,sigmapsf_corr,sigmapsf_corr_ext,sigmagap,ra,dec,rb,rbversion,drb,magapbig,sigmagapbig,rfid,has_stamp,corrected,dubious,step_id_corr,phase
0,ztf,59472.395590300206,1718395593115015030,2,1718395593115,20.455479,1,1718,0.118760824,20.25659,17.931334,20.1246,0.2117243,100.0,0.024869552,0.2964,20.0058266,10.1713473,0.9285714,t17_f5_c3,0.99395627,20.1853,0.3961,502120231,True,True,False,correction_1.0.6,0.0
1,ztf,59488.35366899986,1734353663115015024,2,1734353663115,20.401596,1,1734,0.43376538,20.304321,17.936832,20.7495,0.18826492,100.0,0.021270305,0.5581,20.0057131,10.1713677,0.91571426,t17_f5_c3,0.99247384,21.0082,0.8981,502120231,True,True,False,correction_1.0.6,0.0
