,tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magap,sigmapsf,sigmagap,ra,dec,rb,rbversion,magapbig,sigmagapbig,has_stamp,corrected,dubious,step_id_corr,phase,parent_candid,magpsf_corr,sigmapsf_corr,sigmapsf_corr_ext,drb,rfid
0,ztf,59503.479328699876,1749479321615015011,1,1749479321615,20.3758,1,1749,14.124,20.6315,20.447,0.26112,0.3415,109.4229087,25.7206668,0.464286,t17_f5_c3,20.297,0.3818,False,False,False,correction_1.0.6,0.0,1.763465981615015e+18,,,,,
1,ztf,59509.422280100174,1755422281615015008,1,1755422281615,19.5335,1,1755,14.2789,20.1018,20.3961,0.341909,0.8162,109.4230032,25.7206257,0.36,t17_f5_c3,19.6867,0.546,False,False,False,correction_1.0.6,0.0,1.763465981615015e+18,,,,,
2,ztf,59511.38472220022,1757384721615015004,2,1757384721615,19.4404,1,1757,1.0896,19.8081,20.0857,0.237717,0.5855,109.4228243,25.7207489,0.501429,t17_f5_c3,19.8792,0.6221,False,True,False,correction_1.0.6,0.0,1.763465981615015e+18,19.722109,0.21897611,0.21961595,,
3,ztf,59517.465983800124,1763465981615015009,1,1763465981615,20.594553,1,1763,14.004766,19.808971,19.8952,0.15049174,0.208,109.4228326,25.7206986,0.81,t17_f5_c3,19.9807,0.2881,True,False,False,correction_1.0.6,0.0,,,,,0.99996567,614120116.0
4,ztf,59517.50348380022,1763503481615015007,2,1763503481615,20.52649,1,1763,1.064925,19.725073,20.0321,0.16460764,0.2548,109.4228703,25.7206847,0.76428574,t17_f5_c3,19.7628,0.255,True,True,False,correction_1.0.6,0.0,,19.645185,0.15213247,0.15293083,0.99999523,614120216.0
5,ztf,59521.34498840012,1767344981615015030,1,1767344981615,20.637932,1,1767,13.977448,19.75552,19.6642,0.15432127,0.1618,109.4228622,25.7207053,0.78,t17_f5_c3,19.5357,0.1841,True,False,False,correction_1.0.6,0.0,,,,,0.9998437,614120116.0
6,ztf,59521.45101850014,1767451011615015010,2,1767451011615,20.467894,1,1767,0.95281,19.752165,19.8958,0.14591978,0.2132,109.422933,25.7206696,0.81285715,t17_f5_c3,19.8086,0.2519,True,True,False,correction_1.0.6,0.0,,19.670334,0.13438024,0.13532609,0.99999726,614120216.0
7,ztf,59523.44945599977,1769449451615015013,1,1769449451615,20.887026,1,1769,14.180348,19.939796,19.6978,0.14657995,0.1342,109.422835,25.7206494,0.69,t17_f5_c3,19.805,0.1889,True,False,False,correction_1.0.6,0.0,,,,,0.9993614,614120116.0
8,ztf,59523.49936340004,1769499361615015012,2,1769499361615,20.508602,1,1769,1.0593405,19.820805,19.72,0.16308713,0.1929,109.4228738,25.7206817,0.79142857,t17_f5_c3,19.7094,0.2444,True,True,False,correction_1.0.6,0.0,,19.73384,0.14957836,0.15053388,0.9999758,614120216.0
9,ztf,59525.45587959979,1771455871615015009,2,1771455871615,20.511059,1,1771,1.0384566,19.960499,20.2066,0.14783576,0.292,109.4228631,25.7207086,0.76714283,t17_f5_c3,20.172,0.3628,True,True,False,correction_1.0.6,0.0,,19.86212,0.13367769,0.13502935,0.99998635,614120216.0
10,ztf,59525.4665045999,1771466501615015013,1,1771466501615,20.807135,1,1771,14.189273,20.093094,20.1948,0.14171034,0.2243,109.4228731,25.7206467,0.70428574,t17_f5_c3,20.1774,0.2823,True,False,False,correction_1.0.6,0.0,,,,,0.9999751,614120116.0
11,ztf,59530.40650459984,1776406501615015001,1,1776406501615,19.9348,1,1776,14.4227,20.3132,20.1877,0.386957,0.2556,109.4226505,25.7205833,0.24,t17_f5_c3,19.7655,0.2226,False,False,False,correction_1.0.6,0.0,1.778436001615015e+18,,,,,
12,ztf,59530.443368100096,1776443361615015003,2,1776443361615,20.0026,1,1776,1.09388,20.0953,20.0772,0.265141,0.2888,109.4228628,25.7206782,0.375714,t17_f5_c3,19.8213,0.2929,False,True,False,correction_1.0.6,0.0,1.778436001615015e+18,19.98456,0.23847884,0.23943108,,
13,ztf,59532.416273099836,1778416271615015008,1,1778416271615,20.6308,1,1778,13.9263,20.5012,20.3868,0.254583,0.2937,109.4229413,25.7207212,0.457143,t17_f5_c3,20.2811,0.3414,False,False,False,correction_1.0.6,0.0,1.778436001615015e+18,,,,,
14,ztf,59532.43600689992,1778436001615015012,2,1778436001615,20.468536,1,1778,0.9182621,20.135838,20.4269,0.18843885,0.3688,109.4229058,25.7207113,0.80714285,t17_f5_c3,20.4521,0.4843,True,True,False,correction_1.0.6,0.0,,20.0211,0.16809942,0.16954109,0.99986124,614120216.0
