,tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magpsf_corr,magap,sigmapsf,sigmapsf_corr,sigmapsf_corr_ext,sigmagap,ra,dec,rb,rbversion,magapbig,sigmagapbig,has_stamp,corrected,dubious,step_id_corr,phase,parent_candid,drb,rfid
0,ztf,58774.134965300094,1020134960115015005,2,1020134960115,19.6495,1,1020,0.544735,19.8831,19.736,19.5606,0.260745,0.22688007,0.2277068,0.2686,23.6657765,37.8227474,0.404286,t17_f5_c3,19.7212,0.3993,False,True,False,bulk_1.0.0,0.0,1022162400115015008,,
1,ztf,58774.16307870019,1020163070115015009,1,1020163070115,19.935902,1,1020,0.79187936,19.614368,19.523989,19.4345,0.15955327,0.14588447,0.1468094,0.1775,23.6657977,37.8225767,0.67714286,t17_f5_c3,19.564,0.2558,False,True,False,bulk_1.0.0,0.0,1022162400115015008,0.998711,696120101.0
2,ztf,58775.134687500075,1021134680115015012,2,1021134680115,20.145145,1,1021,0.44093445,19.665163,19.543375,19.7959,0.18026699,0.16031924,0.16113915,0.3145,23.6658551,37.82263,0.7785714,t17_f5_c3,19.428,0.2879,False,True,False,bulk_1.0.0,0.0,1022162400115015008,0.9992446,696120201.0
3,ztf,58775.16318289982,1021163180115015005,1,1021163180115,20.391651,1,1021,0.88081837,19.547043,19.46189,19.1948,0.1201315,0.10997738,0.11106973,0.1332,23.6658182,37.8226259,0.69,t17_f5_c3,19.1188,0.1588,False,True,False,bulk_1.0.0,0.0,1022162400115015008,0.9999931,696120101.0
4,ztf,58776.1344792,1022134470115015007,2,1022134470115,20.135849,1,1022,0.22707592,19.629148,19.511126,19.4613,0.14129029,0.12575331,0.12673695,0.223,23.6657732,37.8226344,0.8842857,t17_f5_c3,19.4366,0.2793,False,True,False,bulk_1.0.0,0.0,1022162400115015008,0.99976194,696120201.0
5,ztf,58776.16240740009,1022162400115015008,1,1022162400115,20.311495,1,1022,0.97229904,19.499563,19.417921,19.7442,0.14057595,0.12953618,0.13039286,0.2185,23.6658141,37.8226561,0.93142855,t17_f5_c3,19.6591,0.2588,False,True,False,bulk_1.0.0,0.0,1037262010115015010,0.99999976,696120101.0
6,ztf,58777.134884300176,1023134880115015011,2,1023134880115,19.786545,1,1023,0.2152755,19.443848,19.343515,19.5529,0.16558255,0.15036154,0.15096682,0.2573,23.665739,37.8226597,0.87714285,t17_f5_c3,19.9012,0.4545,False,True,False,bulk_1.0.0,0.0,1037262010115015010,0.9997351,696120201.0
7,ztf,58777.16285880003,1023162850115015009,1,1023162850115,20.114403,1,1023,0.8308404,19.48272,19.402288,19.5786,0.1444677,0.13334349,0.1341523,0.1897,23.6658408,37.8226223,0.8914286,t17_f5_c3,19.508,0.2274,False,True,False,bulk_1.0.0,0.0,1037262010115015010,0.99998367,696120101.0
8,ztf,58778.13508100016,1024135080115015007,2,1024135080115,20.15964,1,1024,0.4059848,19.43102,19.331814,19.5378,0.109335,0.098889165,0.0997876,0.2398,23.6658493,37.8225989,0.93285716,t17_f5_c3,19.6854,0.3519,False,True,False,bulk_1.0.0,0.0,1037262010115015010,0.9999964,696120201.0
9,ztf,58778.163044000044,1024163040115015016,1,1024163040115,20.119087,1,1024,0.80738425,19.48887,19.407999,19.191,0.16842806,0.15563758,0.15633841,0.1333,23.6658227,37.8226018,0.68142855,t17_f5_c3,19.0982,0.1565,False,True,False,bulk_1.0.0,0.0,1037262010115015010,0.9999782,696120101.0
10,ztf,58779.134884300176,1025134880115015014,2,1025134880115,19.997461,1,1025,0.22630769,19.570005,19.457928,19.3446,0.12774335,0.11423316,0.11521455,0.2306,23.6657716,37.8226409,0.8757143,t17_f5_c3,19.3263,0.2907,False,True,False,bulk_1.0.0,0.0,1037262010115015010,0.9999311,696120201.0
11,ztf,58779.16287040012,1025162870115015004,1,1025162870115,20.324228,1,1025,0.93378586,19.546915,19.461771,19.4083,0.14186004,0.13023688,0.13116041,0.1662,23.665796,37.8226321,0.9442857,t17_f5_c3,19.537,0.239,False,True,False,bulk_1.0.0,0.0,1037262010115015010,0.99999964,696120101.0
12,ztf,58781.162812499795,1027162810115015008,1,1027162810115,19.910906,1,1027,0.88492185,19.588053,19.499752,19.5767,0.21155843,0.19436896,0.19503382,0.1956,23.6657518,37.8225683,0.5857143,t17_f5_c3,19.5289,0.2394,False,True,False,bulk_1.0.0,0.0,1037262010115015010,0.9938346,696120101.0
13,ztf,58782.133888899814,1028133880115015012,2,1028133880115,20.1075,1,1028,0.30685,19.5127,19.40611,18.994,0.12736,0.114561096,0.11545095,0.1542,23.6657904,37.822659,0.575714,t17_f5_c3,18.9621,0.1916,False,True,False,bulk_1.0.0,0.0,1037262010115015010,,
14,ztf,58782.161631899886,1028161630115015005,1,1028161630115,20.212626,1,1028,0.8631437,19.4901,19.40914,19.4469,0.15895192,0.146786,0.14753045,0.1726,23.6657965,37.8226053,0.94142854,t17_f5_c3,19.5232,0.2367,False,True,False,bulk_1.0.0,0.0,1037262010115015010,0.99999154,696120101.0
15,ztf,58783.13510419987,1029135100115015010,2,1029135100115,20.076378,1,1029,0.21343942,19.616337,19.499626,19.3698,0.19215599,0.1718659,0.17257184,0.2158,23.6657753,37.822578,0.74,t17_f5_c3,19.2716,0.2527,False,True,False,bulk_1.0.0,0.0,1058186130115015012,0.9995243,696120201.0
16,ztf,58783.1631713002,1029163170115015007,1,1029163170115,20.322966,1,1029,0.966646,19.58783,19.499546,19.5895,0.17084743,0.15668152,0.15750524,0.1872,23.6657821,37.8226328,0.9142857,t17_f5_c3,19.6287,0.2484,False,True,False,bulk_1.0.0,0.0,1058186130115015012,0.9999846,696120101.0
17,ztf,58785.134733799845,1031134730115015009,2,1031134730115,20.18691,1,1031,0.34296015,19.524473,19.416779,19.2664,0.15836936,0.14268489,0.1434145,0.19,23.6658199,37.8226292,0.78,t17_f5_c3,19.4381,0.2849,False,True,False,bulk_1.0.0,0.0,1058186130115015012,0.9986792,696120201.0
18,ztf,58785.16287040012,1031162870115015006,1,1031162870115,20.298979,1,1031,0.9454923,19.701036,19.603474,19.7247,0.16868708,0.1531706,0.15419029,0.2131,23.6657903,37.8226309,0.93857145,t17_f5_c3,19.587,0.2405,False,True,False,bulk_1.0.0,0.0,1058186130115015012,0.99998224,696120101.0
19,ztf,58786.14163189987,1032141630115015006,2,1032141630115,19.89465,1,1032,0.33364868,19.627373,19.509533,20.1555,0.15027152,0.13389422,0.13481578,0.4656,23.6658268,37.8225998,0.8742857,t17_f5_c3,20.0245,0.5297,False,True,False,bulk_1.0.0,0.0,1058186130115015012,0.9999403,696120201.0
