,tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magap,sigmapsf,sigmagap,ra,dec,rb,rbversion,drb,magapbig,sigmagapbig,rfid,has_stamp,corrected,dubious,step_id_corr,phase,parent_candid
0,ztf,58744.165034700185,990165034715015008,2,990165034715,20.63588,1,990,5.2497816,17.01553,17.0478,0.036665194,0.0182,334.4087652,34.142085,0.9185714,t17_f5_c3,0.9997499,17.037,0.0215,691120247,False,False,False,bulk_1.0.0,0.0,1007192554715015001
1,ztf,58744.19409719994,990194094715015006,1,990194094715,20.320673,1,990,5.2906346,16.58405,16.5662,0.0334642,0.0141,334.4087618,34.142079,0.91571426,t17_f5_c3,0.99999416,16.5434,0.0168,691120147,False,False,False,bulk_1.0.0,0.0,1007192554715015001
2,ztf,58745.16582180001,991165824715015012,2,991165824715,20.709225,1,991,5.2596474,14.81506,14.8159,0.029325806,0.0038,334.4087594,34.1420862,0.8685714,t17_f5_c3,0.97917986,14.8069,0.004,691120247,False,False,False,bulk_1.0.0,0.0,1007192554715015001
3,ztf,58745.194213000126,991194214715015009,1,991194214715,20.900969,1,991,5.2710266,14.539643,14.5159,0.023784196,0.003,334.4087663,34.1420794,0.8528572,t17_f5_c3,0.7670773,14.5062,0.0031,691120147,False,False,False,bulk_1.0.0,0.0,1007192554715015001
4,ztf,58746.19016199978,992190164715015001,2,992190164715,20.299477,1,992,5.2559967,15.235973,15.2371,0.017698666,0.0051,334.4087759,34.1420695,0.8685714,t17_f5_c3,0.99999344,15.2263,0.0057,691120247,False,False,False,bulk_1.0.0,0.0,1007192554715015001
5,ztf,58747.165705999825,993165704715015008,2,993165704715,20.584818,1,993,5.3078485,15.51576,15.5145,0.030270057,0.006,334.4087568,34.1420712,0.88,t17_f5_c3,0.9982585,15.5078,0.0066,691120247,False,False,False,bulk_1.0.0,0.0,1007192554715015001
6,ztf,58747.19412040012,993194124715015011,1,993194124715,20.937384,1,993,5.2456264,15.216557,15.213,0.02513732,0.0044,334.4087689,34.1420861,0.8685714,t17_f5_c3,0.9975716,15.2057,0.0047,691120147,False,False,False,bulk_1.0.0,0.0,1007192554715015001
7,ztf,58748.164814800024,994164814715015009,2,994164814715,20.130482,1,994,5.260177,15.723008,15.7322,0.02080934,0.0082,334.4087703,34.1420806,0.8757143,t17_f5_c3,0.9999977,15.7196,0.0096,691120247,False,False,False,bulk_1.0.0,0.0,1007192554715015001
8,ztf,58748.19298609998,994192984715015005,1,994192984715,20.275682,1,994,5.22355,15.483287,15.4655,0.015333016,0.0064,334.4087806,34.1420858,0.8428571,t17_f5_c3,0.99919087,15.4509,0.0071,691120147,False,False,False,bulk_1.0.0,0.0,1007192554715015001
9,ztf,58749.1663079001,995166304715015008,2,995166304715,20.706715,1,995,5.2466345,15.924137,15.9247,0.030017976,0.0076,334.4087682,34.1420826,0.9185714,t17_f5_c3,0.9997585,15.9148,0.0085,691120247,False,False,False,bulk_1.0.0,0.0,1007192554715015001
10,ztf,58749.19476850005,995194764715015008,1,995194764715,20.957623,1,995,5.2762346,15.657353,15.6548,0.023681486,0.0057,334.4087664,34.1420776,0.87714285,t17_f5_c3,0.9990548,15.6407,0.0061,691120147,False,False,False,bulk_1.0.0,0.0,1007192554715015001
11,ztf,58750.1665856,996166584715015003,2,996166584715,19.876049,1,996,5.3261724,16.13792,16.1625,0.027124902,0.0107,334.4087646,34.1420534,0.73571426,t17_f5_c3,0.9999917,16.1637,0.0128,691120247,False,False,False,bulk_1.0.0,0.0,1007192554715015001
