,tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magap,sigmapsf,sigmagap,ra,dec,rb,rbversion,drb,magapbig,sigmagapbig,rfid,has_stamp,corrected,dubious,step_id_corr,phase,parent_candid,magpsf_corr,sigmapsf_corr,sigmapsf_corr_ext
0,ztf,58846.49502310017,1092495023315015007,1,1092495023315,20.812508,1,1092,1.4278547,20.19109,20.057,0.20523322,0.2017,142.0060005,49.304789,0.6357143,t17_f5_c3,0.99833226,19.8755,0.2134,750120133.0,False,False,False,bulk_1.0.0,0.0,1.118237263315015e+18,,,
1,ztf,58849.49245369993,1095492453315015003,1,1095492453315,20.6738,1,1095,1.89292,20.2564,20.2203,0.219123,0.2514,142.0061926,49.3047441,0.53,t17_f5_c3,,20.0569,0.2713,,False,False,False,bulk_1.0.0,0.0,1.124240173315015e+18,,,
2,ztf,58871.22483799979,1117224833315015002,1,1117224833315,20.36858,1,1117,0.8382755,19.458735,19.283,0.1432937,0.1258,142.005667,49.3046935,0.60571426,t17_f5_c3,0.99992704,19.2229,0.1496,750120133.0,False,True,True,bulk_1.0.0,0.0,1.124240173315015e+18,17.532232,0.02086598,0.02430113
3,ztf,58871.22574070003,1117225743315015003,1,1117225743315,20.3283,1,1117,0.456518,19.3451,19.2538,0.125713,0.1229,142.0055749,49.304802,0.947143,t17_f5_c3,,19.2221,0.15,,False,True,True,bulk_1.0.0,0.0,1.124240173315015e+18,17.512104,0.019759886,0.023237074
4,ztf,58872.23726850003,1118237263315015007,1,1118237263315,20.6591,1,1118,0.196153,19.2268,19.3503,0.118004,0.1221,142.0054635,49.3048706,0.957143,t17_f5_c3,,19.2388,0.138,,False,True,True,bulk_1.0.0,0.0,1.124240173315015e+18,17.489243,0.020588132,0.023816267
5,ztf,58872.23726850003,1118237263315015008,1,1118237263315,20.65907,1,1118,0.7016646,19.462921,19.6201,0.13087979,0.1535,142.0056651,49.3047635,0.7942857,t17_f5_c3,0.9989853,19.4412,0.1644,750120133.0,False,True,True,bulk_1.0.0,0.0,1.124240173315015e+18,17.532942,0.018279817,0.022124877
6,ztf,58873.34417819977,1119344173315015004,1,1119344173315,20.804771,1,1119,0.5860049,19.347124,19.3264,0.13159129,0.1023,142.0056345,49.3048089,0.6842857,t17_f5_c3,0.9999575,19.3414,0.1285,750120133.0,False,True,True,bulk_1.0.0,0.0,1.124240173315015e+18,17.512478,0.02098175,0.024286728
7,ztf,58875.28608800005,1121286083315015003,2,1121286083315,20.518465,1,1121,0.6123401,19.630287,19.4752,0.17879476,0.1314,142.0056402,49.304843,0.88,t17_f5_c3,0.99907994,19.4695,0.1628,750120233.0,False,True,False,bulk_1.0.0,0.0,1.124240173315015e+18,17.435694,0.021680191,0.02368741
8,ztf,58876.246134299785,1122246133315025007,1,1122246133315,20.7386,1,1122,0.51804,19.2633,19.0963,0.124175,0.0941,142.0055755,49.3047589,0.645714,t17_f5_c3,,19.0029,0.1077,,False,True,True,bulk_1.0.0,0.0,1.124240173315015e+18,17.496511,0.021210607,0.02439601
9,ztf,58877.23664350016,1123236643315015001,1,1123236643315,20.244223,1,1123,0.792629,19.16447,19.1739,0.13453084,0.1139,142.0057339,49.3048028,0.8585714,t17_f5_c3,0.9999281,19.1792,0.1436,750120133.0,False,True,True,bulk_1.0.0,0.0,1.124240173315015e+18,17.476374,0.02583716,0.02841731
10,ztf,58877.23893520003,1123238933315015001,1,1123238933315,20.2246,1,1123,0.459889,19.1758,19.1828,0.13501,0.1148,142.0055544,49.3047683,0.915714,t17_f5_c3,,19.171,0.1424,,False,True,True,bulk_1.0.0,0.0,1.124240173315015e+18,17.478756,0.025678983,0.028284462
11,ztf,58877.307708300184,1123307703315015009,2,1123307703315,20.349922,1,1123,0.740078,19.620352,19.6621,0.17957522,0.1851,142.0056773,49.3047993,0.9057143,t17_f5_c3,0.99997246,19.7612,0.2551,750120233.0,False,True,False,bulk_1.0.0,0.0,1.141221853315015e+18,17.434372,0.02200486,0.023980306
12,ztf,58878.24017360015,1124240173315015000,1,1124240173315,19.736721,1,1124,1.0900486,19.113195,19.135,0.17475732,0.112,142.0058555,49.3048049,0.37,t17_f5_c3,0.9832671,19.0934,0.1356,750120133.0,False,True,True,bulk_1.0.0,0.0,1.141221853315015e+18,17.46534,0.03647406,0.03830829
13,ztf,58878.30153940013,1124301533315015004,2,1124301533315,20.165,1,1124,0.71331,19.541,19.7803,0.159708,0.2156,142.0056036,49.3050004,0.895714,t17_f5_c3,,19.9664,0.3225,,False,True,False,bulk_1.0.0,0.0,1.141221853315015e+18,17.423435,0.020661859,0.02271435
14,ztf,58879.192291699816,1125192293315015000,1,1125192293315,19.9573,1,1125,0.380255,19.2247,19.1018,0.15919,0.1385,142.0055219,49.3047815,0.862857,t17_f5_c3,,19.1332,0.1805,,False,True,True,bulk_1.0.0,0.0,1.141221853315015e+18,17.48882,0.029869908,0.032178298
15,ztf,58879.21651619999,1125216513315015001,1,1125216513315,20.0159,1,1125,0.36359,19.2786,18.9795,0.163027,0.116,142.0055242,49.3047921,0.772857,t17_f5_c3,,18.9305,0.1403,,False,True,True,bulk_1.0.0,0.0,1.141221853315015e+18,17.4995,0.029270796,0.031667918
16,ztf,58879.3057754999,1125305773315015001,2,1125305773315,19.8121,1,1125,0.860283,19.7725,19.6584,0.253863,0.1941,142.0055518,49.3050788,0.532857,t17_f5_c3,,19.4458,0.2017,,False,True,False,bulk_1.0.0,0.0,1.141221853315015e+18,17.453499,0.028379485,0.029991565
17,ztf,58880.25697920006,1126256973315015002,1,1126256973315,20.20426,1,1126,0.6871992,19.263605,19.2784,0.14366862,0.1441,142.0056336,49.3047316,0.8471429,t17_f5_c3,0.9999804,19.358,0.1958,750120133.0,False,True,True,bulk_1.0.0,0.0,1.141221853315015e+18,17.496572,0.025515642,0.028219486
18,ztf,58880.266365699936,1126266363315015006,1,1126266363315,20.345,1,1126,0.360005,19.2272,19.2832,0.128991,0.1381,142.0055456,49.3048346,0.954286,t17_f5_c3,,19.1453,0.1536,,False,True,True,bulk_1.0.0,0.0,1.142281933315015e+18,17.489325,0.02310829,0.026026098
19,ztf,58881.22358800005,1127223583315015003,1,1127223583315,19.9572,1,1127,0.46291,19.3606,19.3516,0.173925,0.1787,142.0054699,49.3047253,0.881429,t17_f5_c3,,19.3174,0.2197,,False,True,True,bulk_1.0.0,0.0,1.142281933315015e+18,17.514952,0.029316142,0.031776268
20,ztf,58882.18552079983,1128185523315015002,2,1128185523315,19.731802,1,1128,0.68578285,19.651377,19.8693,0.2046651,0.3156,142.0056706,49.3048385,0.82,t17_f5_c3,0.9985532,19.5977,0.3129,750120233.0,False,True,False,bulk_1.0.0,0.0,1.142281933315015e+18,17.438465,0.024885511,0.026661156
21,ztf,58883.40620370023,1129406203315015013,1,1129406203315,19.9224,1,1129,0.260599,19.5374,19.3579,0.188211,0.1874,142.0054996,49.3048308,0.79,t17_f5_c3,,19.3869,0.2446,,False,True,True,bulk_1.0.0,0.0,1.142281933315015e+18,17.545177,0.027271504,0.030043889
22,ztf,58883.40712960018,1129407123315015012,1,1129407123315,19.9104,1,1129,0.22098,19.5473,19.518,0.15946,0.2158,142.0054805,49.304824,0.9,t17_f5_c3,,19.4897,0.2676,,False,True,True,bulk_1.0.0,0.0,1.142281933315015e+18,17.546751,0.021879273,0.025259936
23,ztf,58884.221192100085,1130221193315015001,2,1130221193315,19.4377,1,1130,0.230853,19.5086,19.8717,0.260694,0.4061,142.0054438,49.3048192,0.85,t17_f5_c3,,20.2191,0.7144,,False,True,False,bulk_1.0.0,0.0,1.142281933315015e+18,17.418768,0.036857694,0.038036257
24,ztf,58886.227858799975,1132227853315015001,1,1132227853315,19.4605,1,1132,0.114431,19.5914,19.5783,0.315027,0.4364,142.0053489,49.3048288,0.878571,t17_f5_c3,,19.5772,0.5589,,False,True,True,bulk_1.0.0,0.0,1.142281933315015e+18,17.55362,0.046517365,0.048220906
25,ztf,58886.22874999978,1132228753315015000,1,1132228753315,19.4834,1,1132,0.27841,19.1186,19.0682,0.181859,0.2714,142.005517,49.3048454,0.942857,t17_f5_c3,,19.1191,0.3644,,False,True,True,bulk_1.0.0,0.0,1.142281933315015e+18,17.46652,0.037939895,0.039710235
26,ztf,58887.25583329983,1133255833315015000,1,1133255833315,19.3797,1,1133,0.155775,19.2909,19.3208,0.230812,0.4058,142.0053993,49.3048006,0.918571,t17_f5_c3,,19.6909,0.7322,,False,True,True,bulk_1.0.0,0.0,1.142281933315015e+18,17.501879,0.042744223,0.044427328
27,ztf,58888.26151619991,1134261513315015001,1,1134261513315,19.0272,1,1134,0.282111,19.2855,19.0756,0.311005,0.3913,142.0054869,49.304794,0.767143,t17_f5_c3,,19.3832,0.6665,,False,True,True,bulk_1.0.0,0.0,1.142281933315015e+18,17.500837,0.05887307,0.060103875
28,ztf,58890.18056710018,1136180563315015007,2,1136180563315,19.0986,1,1136,1.1572,19.5018,19.9975,0.26345,0.6198,142.0051134,49.3045906,0.667143,t17_f5_c3,,19.8512,0.6943,,False,True,False,bulk_1.0.0,0.0,1.142281933315015e+18,17.417772,0.03748715,0.03864443
29,ztf,58890.296724500135,1136296723315015002,1,1136296723315,19.3335,1,1136,0.654332,19.1371,18.5789,0.203734,0.1615,142.0053351,49.304664,0.357143,t17_f5_c3,,18.4249,0.1794,,False,True,True,bulk_1.0.0,0.0,1.142281933315015e+18,17.470533,0.042290352,0.043897163
30,ztf,58890.29887730023,1136298873315015001,1,1136298873315,19.2458,1,1136,0.120606,19.1402,19.2158,0.169746,0.2914,142.0053378,49.3048364,0.88,t17_f5_c3,,19.143,0.3492,,False,True,True,bulk_1.0.0,0.0,1.142281933315015e+18,17.471199,0.034540128,0.036492158
31,ztf,58891.20114579983,1137201143315015001,1,1137201143315,20.0718,1,1137,0.132946,19.2596,19.2062,0.129295,0.1722,142.0054162,49.3048095,0.977143,t17_f5_c3,,19.3536,0.2507,,False,True,True,bulk_1.0.0,0.0,1.142281933315015e+18,17.495783,0.022443682,0.025471548
32,ztf,58892.24994210014,1138249943315015004,2,1138249943315,20.3048,1,1138,0.377427,19.5425,19.4296,0.17956,0.1783,142.0055376,49.304871,0.858571,t17_f5_c3,,19.7156,0.2931,,False,True,False,bulk_1.0.0,0.0,1.142281933315015e+18,17.423647,0.023697494,0.025507556
33,ztf,58893.234895799775,1139234893315015012,1,1139234893315,20.7927,1,1139,0.499266,19.2718,19.3439,0.125439,0.1126,142.005581,49.3047778,0.717143,t17_f5_c3,,19.2354,0.1271,,False,True,True,bulk_1.0.0,0.0,1.142281933315015e+18,17.498177,0.02130783,0.024489697
34,ztf,58893.23770829989,1139237703315015003,1,1139237703315,20.7674,1,1139,0.557581,19.291,19.1854,0.122684,0.0991,142.005558,49.3047288,0.607143,t17_f5_c3,,19.2213,0.1274,,False,True,True,bulk_1.0.0,0.0,1.142281933315015e+18,17.501898,0.020269167,0.023612779
35,ztf,58894.265393500216,1140265393315015009,2,1140265393315,20.6016,1,1140,0.35469,19.4744,19.5458,0.145226,0.1542,142.0054791,49.3047947,0.89,t17_f5_c3,,19.5033,0.1858,,False,True,False,bulk_1.0.0,0.0,1.142281933315015e+18,17.41371,0.019654203,0.021765484
36,ztf,58895.22185190022,1141221853315015003,1,1141221853315,20.729366,1,1141,0.59552455,19.008047,18.9039,0.1103727,0.077,142.0056314,49.3047889,0.82857144,t17_f5_c3,0.9999999,18.8609,0.092,750120133.0,False,True,True,bulk_1.0.0,0.0,1.142281933315015e+18,17.441402,0.023421995,0.026073763
37,ztf,58895.266342599876,1141266343315015001,2,1141266343315,20.6135,1,1141,0.400657,19.2098,19.3672,0.111601,0.1285,142.0055054,49.3047908,0.92,t17_f5_c3,,19.388,0.1637,,False,True,False,bulk_1.0.0,0.0,1.142281933315015e+18,17.369707,0.01842204,0.020494185
38,ztf,58896.259965300094,1142259963315015001,2,1142259963315,20.6113,1,1142,0.432864,19.2467,19.2296,0.11767,0.1132,142.005514,49.3047862,0.94,t17_f5_c3,,19.34,0.1562,,False,True,False,bulk_1.0.0,0.0,1.142281933315015e+18,17.37639,0.018974092,0.021015592
39,ztf,58896.281932900194,1142281933315015002,2,1142281933315,20.63966,1,1142,0.56372863,19.338518,19.1668,0.12191915,0.1044,142.0056038,49.3048107,0.87714285,t17_f5_c3,0.9994695,19.1292,0.1258,750120233.0,False,True,False,bulk_1.0.0,0.0,1.155248113315015e+18,17.39223,0.018114869,0.020302817
40,ztf,58899.218055599835,1145218053315015003,1,1145218053315,20.776,1,1145,0.401334,18.9225,18.768,0.107471,0.0688,142.0055114,49.304761,0.637143,t17_f5_c3,,18.7158,0.0814,,False,True,True,bulk_1.0.0,0.0,1.155248113315015e+18,17.420576,0.024492145,0.026947668
41,ztf,58899.242314800154,1145242313315015004,2,1145242313315,20.58,1,1145,0.388908,19.1183,19.1786,0.098354,0.1124,142.0054517,49.3047687,0.93,t17_f5_c3,,19.2175,0.1459,,False,True,False,bulk_1.0.0,0.0,1.155248113315015e+18,17.352316,0.017199945,0.019337418
42,ztf,58899.28644679999,1145286443315015004,2,1145286443315,20.6201,1,1145,0.485261,19.1402,19.0131,0.128803,0.0948,142.005491,49.3047537,0.88,t17_f5_c3,,18.9675,0.1134,,False,True,False,bulk_1.0.0,0.0,1.155248113315015e+18,17.356586,0.023283035,0.024916142
43,ztf,58900.2152315001,1146215233315015006,2,1146215233315,20.4805,1,1146,0.323435,19.0918,18.9216,0.115549,0.0975,142.0054777,49.3048031,0.922857,t17_f5_c3,,19.0377,0.1359,,False,True,False,bulk_1.0.0,0.0,1.155248113315015e+18,17.347054,0.02143269,0.023166886
44,ztf,58900.308032399975,1146308033315015002,1,1146308033315,20.519,1,1146,0.453556,18.9545,18.8226,0.113188,0.0738,142.0055656,49.3047884,0.908571,t17_f5_c3,,18.794,0.0894,,False,True,True,bulk_1.0.0,0.0,1.155248113315015e+18,17.42851,0.025345482,0.027759055
45,ztf,58903.22028939985,1149220283315015007,2,1149220283315,20.581,1,1149,0.381699,18.9812,19.0033,0.098566,0.0972,142.0054775,49.3047826,0.892857,t17_f5_c3,,19.0329,0.1248,,False,True,False,bulk_1.0.0,0.0,1.155248113315015e+18,17.323957,0.019614212,0.021420553
46,ztf,58903.26660879981,1149266603315015005,1,1149266603315,20.7881,1,1149,0.289465,18.8145,18.7888,0.091466,0.0666,142.005501,49.3048081,0.945714,t17_f5_c3,,18.843,0.0862,,False,True,True,bulk_1.0.0,0.0,1.155248113315015e+18,17.39247,0.022123517,0.024685796
47,ztf,58906.2198379999,1152219833315025002,2,1152219833315,20.0868,1,1152,0.710085,19.0367,18.8742,0.128427,0.102,142.0056384,49.3047605,0.75,t17_f5_c3,,18.8885,0.1302,,False,True,False,bulk_1.0.0,0.0,1.155248113315015e+18,17.335781,0.025357345,0.026809506
48,ztf,58906.270949100144,1152270943315025004,1,1152270943315,20.375,1,1152,0.417005,18.8564,18.7796,0.121222,0.0743,142.0055514,49.3047894,0.838571,t17_f5_c3,,18.7312,0.0886,,False,True,True,bulk_1.0.0,0.0,1.155248113315015e+18,17.40362,0.029816253,0.031803086
49,ztf,58909.24811339984,1155248113315015003,1,1155248113315,19.789083,1,1155,1.1475593,18.942148,18.9438,0.16366668,0.0894,142.0058822,49.3048724,0.41857144,t17_f5_c3,0.96916777,18.8303,0.101,750120133.0,False,True,True,bulk_1.0.0,0.0,1.155308593315015e+18,17.42547,0.038878545,0.04048452
50,ztf,58909.308599499986,1155308593315015002,2,1155308593315,20.34933,1,1155,0.7199624,19.070105,19.1455,0.12284883,0.1063,142.0056632,49.3047885,0.88714284,t17_f5_c3,0.99996674,19.167,0.1353,750120233.0,True,True,False,bulk_1.0.0,0.0,0.0,17.34267,0.023443434,0.025026321
51,ztf,58962.20222220011,1208202223315015005,1,1208202223315,20.7152,1,1208,2.00634,20.6599,20.6437,0.264221,0.3914,142.0062543,49.3048034,0.561429,t17_f5_c3,,20.5062,0.4337,,False,False,False,bulk_1.0.0,0.0,1.226184433315015e+18,,,
52,ztf,58980.184432900045,1226184433315015006,1,1226184433315,20.802889,1,1226,1.5335339,20.383726,20.6275,0.18155178,0.3478,142.006051,49.3048004,0.6757143,t17_f5_c3,0.9844042,20.3747,0.3444,750120133.0,True,False,False,bulk_1.0.0,0.0,0.0,,,
53,ztf,59165.45116900001,1411451163315015003,1,1411451163315,20.7647,1,1411,0.21808,19.1684,19.2375,0.118084,0.1039,142.0054802,49.3048274,0.934286,t17_f5_c3,,19.1549,0.1202,,False,True,True,bulk_1.0.0,0.0,1.440435983315015e+18,17.477201,0.02187281,0.02487204
54,ztf,59168.43027780019,1414430273315015005,2,1414430273315,20.3994,1,1414,0.122617,19.6611,20.1269,0.173699,0.3011,142.0054178,49.3048486,0.801429,t17_f5_c3,,20.1247,0.3796,,False,True,False,bulk_1.0.0,0.0,1.440435983315015e+18,17.439726,0.020306004,0.022451624
55,ztf,59168.489733799826,1414489733315015006,1,1414489733315,20.7451,1,1414,0.126796,19.2005,19.1989,0.102593,0.0985,142.0054271,49.3048177,0.951429,t17_f5_c3,,19.235,0.1267,,False,True,True,bulk_1.0.0,0.0,1.440435983315015e+18,17.483883,0.017425887,0.021109162
56,ztf,59170.46793980012,1416467933315015001,1,1416467933315,20.7289,1,1416,0.365749,19.2545,19.2065,0.106703,0.0998,142.005545,49.3048238,0.948571,t17_f5_c3,,19.1428,0.1174,,False,True,True,bulk_1.0.0,0.0,1.440435983315015e+18,17.494778,0.017332299,0.021100251
57,ztf,59173.46614579996,1419466143315025002,1,1419466143315,20.7658,1,1419,0.364478,19.3151,19.3311,0.112158,0.1085,142.0055339,49.3048019,0.771429,t17_f5_c3,,19.4165,0.1459,,False,True,True,bulk_1.0.0,0.0,1.440435983315015e+18,17.506495,0.017365972,0.021202568
58,ztf,59180.51587959984,1426515873315015000,1,1426515873315,20.0331,1,1426,0.509582,19.631,19.4602,0.251687,0.132,142.0055746,49.3049213,0.504286,t17_f5_c3,,19.4729,0.1675,,False,True,True,bulk_1.0.0,0.0,1.440435983315015e+18,17.559587,0.035098154,0.037350442
59,ztf,59182.552245399915,1428552243315015000,1,1428552243315,19.8117,1,1428,0.225379,19.764,19.6591,0.240236,0.3057,142.0054054,49.3049068,0.938571,t17_f5_c3,,19.792,0.4413,,False,True,True,bulk_1.0.0,0.0,1.440435983315015e+18,17.578325,0.02934033,0.032089878
60,ztf,59189.49540509982,1435495403315015000,1,1435495403315,19.8277,1,1435,0.284013,19.7043,19.7237,0.200741,0.3733,142.0054285,49.3047696,0.952857,t17_f5_c3,,19.7214,0.4763,,False,True,True,bulk_1.0.0,0.0,1.440435983315015e+18,17.570158,0.024984391,0.028117662
61,ztf,59194.43598379986,1440435983315015002,1,1440435983315,20.475216,1,1440,0.9872215,19.868977,19.6797,0.17055371,0.1569,142.0057838,49.3047392,0.69142854,t17_f5_c3,0.9995278,19.5751,0.1781,750120133.0,False,True,True,bulk_1.0.0,0.0,1.442445033315015e+18,17.591776,0.016289564,0.020940192
62,ztf,59196.44503469998,1442445033315015004,1,1442445033315,20.373486,1,1442,1.0089363,19.837967,19.8496,0.19309731,0.1933,142.0058104,49.3047731,0.79571426,t17_f5_c3,0.99977934,19.6443,0.2012,750120133.0,True,True,True,bulk_1.0.0,0.0,0.0,17.58792,0.020469116,0.02430846
63,ztf,59522.511736100074,1768511733315015002,1,1768511733315,20.89679,1,1768,1.0481966,20.253284,20.0469,0.1955725,0.1933,142.0058209,49.3047558,0.79142857,t17_f5_c3,0.9931637,19.9199,0.2143,750120133.0,True,True,True,correction_1.0.6,0.0,,17.632257,0.010931817,0.017494332
