,tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magap,sigmapsf,sigmagap,ra,dec,rb,rbversion,magapbig,sigmagapbig,has_stamp,corrected,dubious,step_id_corr,phase,parent_candid,magpsf_corr,sigmapsf_corr,sigmapsf_corr_ext,drb,rfid
0,ztf,58751.14388890006,997143885015015006,2,997143885015,20.1905,1,997,2.6179,20.4879,19.9719,0.383506,0.3155,278.6122124,64.7737729,0.11,t17_f5_c3,20.2076,0.5011,False,False,False,bulk_1.0.0,0.0,1009212296215015000,,,,,
1,ztf,58751.15559029998,997155596215015000,2,997155596215,20.0079,1,997,0.108028,20.4039,20.0421,0.328222,0.3299,278.6126103,64.7737934,0.528571,t17_f5_c3,19.9838,0.4003,False,True,True,bulk_1.0.0,0.0,1009182465015015003,19.643347,0.15087672,0.16290939,,
2,ztf,58751.21179400012,997211796215015001,2,997211796215,19.8282,1,997,0.879025,20.2343,20.2302,0.289493,0.457,278.6123044,64.7735686,0.571429,t17_f5_c3,20.3784,0.6709,False,True,True,bulk_1.0.0,0.0,1009212296215015000,19.555859,0.14423412,0.15497479,,
3,ztf,58754.13828699989,1000138285015015003,2,1000138285015,20.4876,1,1000,3.18914,19.949,19.8477,0.156383,0.2177,278.6125832,64.7737496,0.715714,t17_f5_c3,19.6864,0.2395,False,False,False,bulk_1.0.0,0.0,1009212296215015000,,,,,
4,ztf,58754.14012729982,1000140126215015000,2,1000140126215,20.3352,1,1000,0.216167,19.9754,20.0441,0.195562,0.2855,278.6126528,64.7737595,0.84,t17_f5_c3,19.8737,0.3118,False,True,True,bulk_1.0.0,0.0,1009212296215015000,19.409643,0.1050408,0.116139874,,
5,ztf,58754.15327550005,1000153275015015010,2,1000153275015,20.56334,1,1000,3.1445484,19.963272,19.9254,0.14108483,0.228,278.6125711,64.7737728,0.49571428,t17_f5_c3,19.9103,0.2865,False,False,False,bulk_1.0.0,0.0,1009182465015015003,,,,0.86397856,826120250.0
6,ztf,58754.1551967999,1000155196215015000,2,1000155196215,20.408064,1,1000,0.42255637,19.926685,20.0615,0.19361757,0.2802,278.6128023,64.7737626,0.71428573,t17_f5_c3,20.0609,0.3572,False,True,True,bulk_1.0.0,0.0,1009182465015015003,19.38045,0.10667385,0.11707126,0.99956346,827120262.0
7,ztf,58754.18178239977,1000181785015015002,1,1000181785015,20.7099,1,1000,0.042438,20.908,20.8354,0.282743,0.3878,278.6125108,64.773793,0.712857,t17_f5_c3,21.0266,0.5895,False,True,False,bulk_1.0.0,0.0,1009182465015015003,20.191795,0.13831311,0.14618729,,
8,ztf,58754.18370370008,1000183706215015000,1,1000183706215,20.525,1,1000,0.46432,20.8411,20.5131,0.398638,0.3257,278.6124669,64.7738877,0.295714,t17_f5_c3,20.1549,0.3,False,True,False,bulk_1.0.0,0.0,1009182465015015003,20.221222,0.21970357,0.22523059,,
9,ztf,58754.21012730012,1000210125015015001,2,1000210125015,20.4561,1,1000,3.16125,19.8107,19.8291,0.15253,0.2172,278.6125716,64.7737575,0.811429,t17_f5_c3,19.3845,0.1843,False,False,False,bulk_1.0.0,0.0,1009212296215015000,,,,,
10,ztf,58754.211041700095,1000211046215015000,2,1000211046215,20.2328,1,1000,0.349289,19.9542,19.8299,0.208381,0.2367,278.6127374,64.7737445,0.827143,t17_f5_c3,20.0332,0.3636,False,True,True,bulk_1.0.0,0.0,1009212296215015000,19.397003,0.114715956,0.124732316,,
11,ztf,58754.21981480019,1000219815015015004,2,1000219815015,20.2613,1,1000,3.45995,20.0294,19.7788,0.202546,0.2239,278.6127316,64.7737001,0.59,t17_f5_c3,19.7351,0.2742,False,False,False,bulk_1.0.0,0.0,1009212296215015000,,,,,
12,ztf,58754.22074070014,1000220746215015000,2,1000220746215,20.2595,1,1000,0.510608,19.868,19.7566,0.160487,0.2244,278.6127787,64.7736919,0.791429,t17_f5_c3,19.6485,0.2591,False,True,True,bulk_1.0.0,0.0,1009212296215015000,19.344587,0.087425426,0.099100254,,
13,ztf,58754.23071759986,1000230715015015002,1,1000230715015,20.7996,1,1000,0.29115,20.7132,20.8202,0.250031,0.378,278.6123527,64.7737769,0.811429,t17_f5_c3,20.9731,0.5545,False,True,False,bulk_1.0.0,0.0,1009212296215015000,20.086727,0.1336772,0.14041227,,
14,ztf,58754.24041670002,1000240415015015001,1,1000240415015,20.7042,1,1000,0.477383,20.5025,20.4524,0.250892,0.2792,278.6123488,64.7736925,0.578571,t17_f5_c3,20.2544,0.2969,False,True,False,bulk_1.0.0,0.0,1009212296215015000,19.963417,0.14781049,0.1527051,,
15,ztf,58754.2703009001,1000270306215015002,1,1000270306215,20.467,1,1000,0.398586,20.6452,20.7499,0.338019,0.4329,278.6124473,64.7737806,0.428571,t17_f5_c3,20.8514,0.607,False,True,False,bulk_1.0.0,0.0,1009212296215015000,20.106236,0.20086367,0.20575704,,
16,ztf,58754.282604199834,1000282605015015001,1,1000282605015,20.3495,1,1000,0.318059,20.5494,20.3664,0.301265,0.2837,278.6124884,64.7738853,0.518571,t17_f5_c3,19.9767,0.2534,False,True,False,bulk_1.0.0,0.0,1009212296215015000,19.99172,0.1758996,0.18025066,,
17,ztf,58754.28444440011,1000284446215015000,1,1000284446215,20.1667,1,1000,0.781942,20.4087,20.3936,0.437852,0.33,278.6122656,64.7736043,0.491429,t17_f5_c3,20.6256,0.5216,False,True,False,bulk_1.0.0,0.0,1009212296215015000,19.956245,0.2860058,0.28863248,,
18,ztf,58757.19945599977,1003199455015015004,1,1003199455015,20.5111,1,1003,0.193931,20.0697,19.8756,0.219728,0.2166,278.6124487,64.7737588,0.572857,t17_f5_c3,19.918,0.2874,False,True,False,bulk_1.0.0,0.0,1009212296215015000,19.680147,0.15061387,0.15348436,,
19,ztf,58757.20365739986,1003203656215015000,1,1003203656215,20.5261,1,1003,0.476392,20.1717,19.916,0.241034,0.2243,278.6125163,64.7738112,0.491429,t17_f5_c3,20.0223,0.3156,False,True,False,bulk_1.0.0,0.0,1009212296215015000,19.794346,0.16694754,0.17026936,,
20,ztf,58757.20456020022,1003204566215015002,1,1003204566215,20.5267,1,1003,0.658462,20.2257,19.9716,0.266036,0.2348,278.612586,64.7737337,0.67,t17_f5_c3,19.9811,0.3023,False,True,False,bulk_1.0.0,0.0,1009212296215015000,19.83221,0.18188667,0.18515901,,
21,ztf,58758.13765050005,1004137655015015001,1,1004137655015,20.5962,1,1004,0.103459,20.1593,20.4149,0.185106,0.3492,278.6125779,64.7737713,0.725714,t17_f5_c3,20.6176,0.5374,False,True,False,bulk_1.0.0,0.0,1009212296215015000,19.741947,0.122089334,0.1260316,,
22,ztf,58758.13950229995,1004139506215015000,1,1004139506215,20.426,1,1004,0.495999,20.1982,20.1477,0.215314,0.2857,278.6125005,64.7737664,0.718571,t17_f5_c3,20.4087,0.4642,False,True,False,bulk_1.0.0,0.0,1009212296215015000,19.812998,0.14711624,0.15100503,,
23,ztf,58758.16222220007,1004162225015015001,2,1004162225015,20.118584,1,1004,3.3067007,19.429152,19.5077,0.13007605,0.2058,278.6126397,64.7737196,0.88857144,t17_f5_c3,19.3995,0.238,False,False,False,bulk_1.0.0,0.0,1009182465015015003,,,,0.99034,826120250.0
