,tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magap,sigmapsf,sigmagap,ra,dec,rb,rbversion,magapbig,sigmagapbig,has_stamp,corrected,dubious,step_id_corr,phase,parent_candid,magpsf_corr,sigmapsf_corr,sigmapsf_corr_ext,drb,rfid
0,ztf,59487.38534720009,1733385340815015005,2,1733385340815,20.0719,1,1733,3.54136,20.1591,19.8126,0.260697,0.2757,70.0425501,31.0250362,0.62,t17_f5_c3,19.8303,0.3575,False,False,False,correction_1.0.6,0.0,1.742429340815015e+18,,,,,
1,ztf,59487.42460650019,1733424600815015001,1,1733424600815,20.2522,1,1733,0.276336,20.5367,20.6794,0.294097,0.4839,70.0425011,31.0251605,0.578571,t17_f5_c3,20.7942,0.6888,False,True,False,correction_1.0.6,0.0,1.742429340815015e+18,20.162563,0.20478706,0.20837036,,
2,ztf,59489.42767360015,1735427670815035008,2,1735427670815,20.5015,1,1735,3.26307,19.8596,19.428,0.15292,0.1657,70.0425019,31.0251042,0.672857,t17_f5_c3,19.3542,0.1964,False,False,False,correction_1.0.6,0.0,1.742429340815015e+18,,,,,
3,ztf,59496.381516200025,1742381510815015003,1,1742381510815,20.5919,1,1742,0.389947,20.9849,20.7462,0.313598,0.3857,70.0424876,31.0251123,0.398571,t17_f5_c3,20.4148,0.3636,False,True,False,correction_1.0.6,0.0,1.742429340815015e+18,20.459993,0.18664159,0.19337966,,
4,ztf,59496.42934030015,1742429340815015008,2,1742429340815,20.605734,1,1742,3.423328,19.7865,19.4756,0.124969535,0.1481,70.0424884,31.0250579,0.7814286,t17_f5_c3,19.4017,0.1747,True,False,False,correction_1.0.6,0.0,,,,,0.9999926,657120208.0
5,ztf,59498.38747690013,1744387470815015014,2,1744387470815,20.576458,1,1744,3.256942,19.851992,19.4954,0.13412063,0.1553,70.042492,31.0251065,0.78,t17_f5_c3,19.4603,0.1902,True,False,False,correction_1.0.6,0.0,,,,,0.9873789,657120208.0
6,ztf,59502.44409719994,1748444090815015010,1,1748444090815,20.5564,1,1748,0.604487,21.0589,21.129,0.297725,0.55,70.0424712,31.0250425,0.597143,t17_f5_c3,21.433,0.9305,False,True,False,correction_1.0.6,0.0,1.748499010815015e+18,20.505026,0.17079921,0.17875807,,
7,ztf,59502.49901620019,1748499010815015007,2,1748499010815,20.372768,1,1748,3.548097,19.860817,19.5427,0.14215575,0.1747,70.0425676,31.0250359,0.8142857,t17_f5_c3,19.76,0.2704,True,False,False,correction_1.0.6,0.0,,,,,0.9999827,657120208.0
8,ztf,59504.46731479978,1750467310815015018,2,1750467310815,20.70346,1,1750,3.272298,20.165525,20.0475,0.18763393,0.2422,70.0424496,31.0250943,0.51857144,t17_f5_c3,19.8192,0.2485,True,False,False,correction_1.0.6,0.0,,,,,0.93374646,657120208.0
9,ztf,59517.34309029998,1763343090815015005,2,1763343090815,20.663563,1,1763,3.2083771,20.697594,21.0744,0.1852015,0.6163,70.042507,31.0251239,0.73285717,t17_f5_c3,21.013,0.7387,True,False,False,correction_1.0.6,0.0,,,,,0.9845674,657120208.0
10,ztf,59521.37201389996,1767372010815015018,2,1767372010815,20.732256,1,1767,2.8311856,20.78663,20.664,0.17943712,0.4094,70.0423822,31.0252097,0.6314286,t17_f5_c3,20.7887,0.5802,True,False,False,correction_1.0.6,0.0,,,,,0.9999659,657120208.0
11,ztf,59523.28395830002,1769283950815015010,2,1769283950815,20.6659,1,1769,3.22421,20.6364,20.1362,0.234524,0.2724,70.0424698,31.0251105,0.485714,t17_f5_c3,19.739,0.2397,False,False,False,correction_1.0.6,0.0,1.771306790815015e+18,,,,,
12,ztf,59525.30679399986,1771306790815015011,2,1771306790815,20.646048,1,1771,3.0804558,20.841854,20.5029,0.21545886,0.3836,70.0424614,31.0251501,0.58285713,t17_f5_c3,20.9818,0.7545,True,False,False,correction_1.0.6,0.0,,,,,0.9882096,657120208.0
