,tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magap,sigmapsf,sigmagap,ra,dec,rb,rbversion,drb,magapbig,sigmagapbig,rfid,has_stamp,corrected,dubious,step_id_corr,phase,parent_candid,magpsf_corr,sigmapsf_corr,sigmapsf_corr_ext
0,ztf,58849.432129600085,1095432120915015000,2,1095432120915,19.994856,1,1095,1.66235,19.185707,19.0505,0.10183476,0.1472,209.8668456,81.365555,0.95428574,t17_f5_c3,0.9999968,19.1073,0.1972,874120209.0,False,False,False,bulk_1.0.0,0.0,1108489500915015005,,,
1,ztf,58849.50726850005,1095507260915015004,1,1095507260915,20.293093,1,1095,1.5735757,19.323452,19.3189,0.08543108,0.1342,209.8669629,81.365571,0.8914286,t17_f5_c3,0.99997365,19.3669,0.1779,874120109.0,False,False,False,bulk_1.0.0,0.0,1108489500915015005,,,
2,ztf,58850.49068289995,1096490680915015001,2,1096490680915,19.92831,1,1096,1.5501127,19.172974,19.1227,0.12036917,0.1438,209.8665098,81.3655156,0.76428574,t17_f5_c3,0.99999595,19.2313,0.2017,874120209.0,False,False,False,bulk_1.0.0,0.0,1108489500915015005,,,
3,ztf,58850.536562500056,1096536560915015008,1,1096536560915,20.183136,1,1096,1.8684874,19.217428,19.1005,0.12703711,0.101,209.867005,81.3656558,0.62142855,t17_f5_c3,0.99840003,19.0955,0.1272,874120109.0,False,False,False,bulk_1.0.0,0.0,1108489500915015005,,,
4,ztf,58851.49828700023,1097498280915015004,2,1097498280915,19.684324,1,1097,1.6756201,19.261873,19.1952,0.13505629,0.2307,209.866535,81.3655511,0.9671429,t17_f5_c3,0.99992704,19.2081,0.2982,874120209.0,False,False,False,bulk_1.0.0,0.0,1108489500915015005,,,
5,ztf,58851.507986099925,1097507980915015008,1,1097507980915,19.553566,1,1097,1.7184011,19.194717,19.0735,0.15593648,0.1947,209.8668931,81.3656128,0.8657143,t17_f5_c3,0.9890804,18.812,0.1956,874120109.0,False,False,False,bulk_1.0.0,0.0,1108489500915015005,,,
6,ztf,58852.41862270003,1098418620915015004,2,1098418620915,20.313902,1,1098,1.8121675,19.193502,19.1521,0.086346634,0.1451,209.8664685,81.3655892,0.94142854,t17_f5_c3,0.9999964,19.2664,0.2044,874120209.0,False,False,False,bulk_1.0.0,0.0,1108489500915015005,,,
7,ztf,58852.53187499987,1098531870915015006,1,1098531870915,20.421495,1,1098,1.5893387,19.19512,19.0413,0.080295876,0.0971,209.8668446,81.3655742,0.91,t17_f5_c3,0.99989533,18.9513,0.113,874120109.0,False,False,False,bulk_1.0.0,0.0,1108489500915015005,,,
8,ztf,58853.50871529989,1099508710915015005,1,1099508710915,20.418875,1,1099,1.4814188,19.238398,19.0103,0.10407401,0.0956,209.8665783,81.3655405,0.8485714,t17_f5_c3,0.9991784,18.9817,0.1178,874120109.0,False,False,False,bulk_1.0.0,0.0,1108489500915015005,,,
9,ztf,58854.45337959984,1100453370915015003,2,1100453370915,19.378,1,1100,1.54462,19.168,19.6373,0.26074,0.2497,209.8667387,81.3655196,0.47,t17_f5_c3,,19.5806,0.3026,,False,False,False,bulk_1.0.0,0.0,1108489500915015005,,,
10,ztf,58854.52511569997,1100525110915015007,1,1100525110915,19.5129,1,1100,2.69159,19.3058,19.2611,0.218634,0.1313,209.8645815,81.365789,0.145714,t17_f5_c3,,19.2203,0.1611,,False,False,False,bulk_1.0.0,0.0,1113477480915015003,,,
11,ztf,58855.43033559993,1101430330915015001,1,1101430330915,19.574783,1,1101,1.5896095,19.2792,19.1785,0.14306553,0.2196,209.8665798,81.3655714,0.8857143,t17_f5_c3,0.99879205,19.2787,0.3083,874120109.0,False,False,False,bulk_1.0.0,0.0,1117410770915015005,,,
12,ztf,58859.551990699954,1105551990915015018,1,1105551990915,19.227104,1,1105,1.3881656,19.29025,19.3837,0.20623808,0.3819,209.8670064,81.3655207,0.80857146,t17_f5_c3,0.9810076,19.2863,0.4483,874120109.0,False,True,True,bulk_1.0.0,0.0,1108489500915015005,18.347326,0.0789625,0.08653651
13,ztf,58861.53450229997,1107534500915015002,2,1107534500915,19.3717,1,1107,1.89214,19.4855,19.4216,0.261447,0.2955,209.8666555,81.365614,0.594286,t17_f5_c3,,19.3988,0.3702,,False,False,False,bulk_1.0.0,0.0,1108489500915015005,,,
14,ztf,58862.39065970015,1108390650915015001,2,1108390650915,19.6158,1,1108,1.6824,19.735,19.7288,0.251069,0.3678,209.8665517,81.3655543,0.734286,t17_f5_c3,,19.5518,0.3998,,False,False,False,bulk_1.0.0,0.0,1108489500915015005,,,
15,ztf,58862.48950230004,1108489500915015005,1,1108489500915,19.673195,1,1108,1.4644978,19.540846,19.7935,0.1895087,0.3755,209.8670004,81.3655409,0.8542857,t17_f5_c3,0.9805536,19.5914,0.3996,874120109.0,False,False,False,bulk_1.0.0,0.0,1113477480915015003,,,
16,ztf,58863.55785880005,1109557850915015004,2,1109557850915,20.184326,1,1109,1.8577001,19.373327,19.5373,0.10980145,0.2427,209.8665764,81.3656048,0.94142854,t17_f5_c3,0.9999766,19.3654,0.2642,874120209.0,False,False,False,bulk_1.0.0,0.0,1113477480915015003,,,
17,ztf,58864.40454859985,1110404540915015004,1,1110404540915,19.96718,1,1110,1.3948798,19.698587,19.5631,0.1526212,0.2353,209.8670882,81.3655226,0.8357143,t17_f5_c3,0.9999024,19.7185,0.3471,874120109.0,False,True,True,bulk_1.0.0,0.0,1113477480915015003,18.500437,0.030014146,0.05062374
18,ztf,58864.490046299994,1110490040915015003,2,1110490040915,20.28526,1,1110,1.7546626,19.57683,19.971,0.116787426,0.3288,209.8664755,81.3655719,0.8914286,t17_f5_c3,0.9999987,19.945,0.409,874120209.0,False,False,False,bulk_1.0.0,0.0,1113477480915015003,,,
19,ztf,58866.5320255002,1112532020915015089,2,1112532020915,20.133642,1,1112,1.7447357,19.715927,19.3888,0.1315906,0.2001,209.8667239,81.3655758,0.5714286,t17_f5_c3,0.9999981,19.1938,0.2131,874120209.0,False,False,False,bulk_1.0.0,0.0,1113477480915015003,,,
