,tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magap,sigmapsf,sigmagap,ra,dec,rb,rbversion,drb,magapbig,sigmagapbig,rfid,has_stamp,corrected,dubious,step_id_corr,phase,parent_candid
0,ztf,58771.13407409983,1017134073015015007,2,1017134073015,19.153238,1,1017,4.3102612,18.930384,19.1077,0.16200961,0.3317,12.1389666,53.1523318,0.8542857,t17_f5_c3,0.99999094,19.1592,0.4469,774120230,False,False,False,bulk_1.0.0,0.0,1.018134273015015e+18
1,ztf,58771.15836809995,1017158361915015006,1,1017158361915,19.11499,1,1017,12.160842,19.000011,19.1078,0.16589259,0.3534,12.1388185,53.152388,0.80714285,t17_f5_c3,0.9923023,18.8587,0.361,773120119,False,False,False,bulk_1.0.0,0.0,1.018134273015015e+18
2,ztf,58771.16369209997,1017163693015015008,1,1017163693015,19.210108,1,1017,13.469384,19.136305,18.8708,0.17039667,0.2648,12.1388414,53.1524024,0.77428573,t17_f5_c3,0.99953294,18.7321,0.2994,774120130,False,False,False,bulk_1.0.0,0.0,1.018134273015015e+18
3,ztf,58771.21091439994,1017210911915015007,2,1017210911915,19.104965,1,1017,4.1954737,19.027529,18.7194,0.16348414,0.2198,12.1388831,53.1523646,0.22857143,t17_f5_c3,0.8182697,18.5549,0.2427,773120219,False,False,False,bulk_1.0.0,0.0,1.017232951915015e+18
4,ztf,58771.211388899945,1017211383015015018,2,1017211383015,19.077034,1,1017,4.0242834,18.957447,18.7261,0.1960238,0.2108,12.1388414,53.1522747,0.4857143,t17_f5_c3,0.9995349,18.692,0.2622,774120230,False,False,False,bulk_1.0.0,0.0,1.017218203015015e+18
5,ztf,58771.217731500044,1017217731915015013,2,1017217731915,19.294756,1,1017,4.4255075,18.979916,18.8757,0.12446003,0.2513,12.1389571,53.1524216,0.87142855,t17_f5_c3,0.99997246,18.9291,0.3392,773120219,False,False,False,bulk_1.0.0,0.0,1.017218203015015e+18
6,ztf,58771.21820600005,1017218203015015015,2,1017218203015,19.386839,1,1017,4.4470034,19.246655,19.1204,0.20749252,0.2995,12.1390001,53.152402,0.67285717,t17_f5_c3,0.9985795,19.2171,0.4203,774120230,False,False,False,bulk_1.0.0,0.0,1.017232951915015e+18
7,ztf,58771.22612270014,1017226121915015010,1,1017226121915,19.180965,1,1017,12.113633,19.112236,18.8876,0.16426516,0.2647,12.138935,53.1523451,0.55,t17_f5_c3,0.9981035,19.0805,0.406,773120119,False,False,False,bulk_1.0.0,0.0,1.017232951915015e+18
8,ztf,58771.22660879977,1017226603015015004,1,1017226603015,19.08389,1,1017,13.114918,18.98594,19.2886,0.18332763,0.3523,12.1390085,53.1524199,0.85,t17_f5_c3,0.99992794,19.0515,0.3636,774120130,False,False,False,bulk_1.0.0,0.0,1.017232951915015e+18
9,ztf,58771.23295139987,1017232951915015010,1,1017232951915,19.096691,1,1017,11.954552,19.009838,18.808,0.15986575,0.2505,12.1388687,53.1523119,0.68,t17_f5_c3,0.998678,18.8884,0.3463,773120119,True,False,False,bulk_1.0.0,0.0,0.0
10,ztf,58771.233425899874,1017233423015015010,1,1017233423015,19.203037,1,1017,12.976085,18.911526,18.6835,0.157686,0.2079,12.1390692,53.1524309,0.8442857,t17_f5_c3,0.9998409,18.8147,0.3013,774120130,True,False,False,bulk_1.0.0,0.0,0.0
11,ztf,58772.12906249985,1018129061915015004,2,1018129061915,19.570793,1,1018,4.3251643,18.6814,18.4478,0.08202526,0.1319,12.1389524,53.1523579,0.85142857,t17_f5_c3,0.99997795,18.3785,0.1588,773120219,False,False,False,bulk_1.0.0,0.0,1.018134273015015e+18
12,ztf,58772.13427079981,1018134273015015028,2,1018134273015,19.548973,1,1018,4.3788347,18.630447,18.8615,0.1090268,0.2005,12.1389852,53.1523712,0.9028571,t17_f5_c3,0.9999895,18.6868,0.2189,774120230,False,False,False,bulk_1.0.0,0.0,1.018158691915015e+18
13,ztf,58772.158692100085,1018158691915015018,1,1018158691915,19.513802,1,1018,12.254407,18.624111,18.5181,0.11058604,0.1521,12.1389201,53.1523895,0.95428574,t17_f5_c3,0.99991924,18.4638,0.1854,773120119,False,False,False,bulk_1.0.0,0.0,1.019128941915015e+18
14,ztf,58772.16402779985,1018164023015015009,1,1018164023015,19.522879,1,1018,13.234757,18.582993,18.3747,0.11562395,0.1344,12.1389659,53.1523844,0.88857144,t17_f5_c3,0.9999993,18.165,0.1422,774120130,False,False,False,bulk_1.0.0,0.0,1.019128941915015e+18
15,ztf,58773.128946799785,1019128941915015022,2,1019128941915,19.082405,1,1019,4.268955,19.28346,19.5912,0.17603405,0.6243,12.1389161,53.1523622,0.69142854,t17_f5_c3,0.9972933,19.6358,0.8355,773120219,False,False,False,bulk_1.0.0,0.0,1.019134173015015e+18
16,ztf,58773.134178199805,1019134173015015012,2,1019134173015,19.948261,1,1019,4.413418,19.146692,19.1331,0.11766163,0.1988,12.1389745,53.1524309,0.88857144,t17_f5_c3,0.9999833,18.8593,0.1983,774120230,True,False,False,bulk_1.0.0,0.0,0.0
17,ztf,58887.11452550022,1133114523015015007,2,1133114523015,19.764711,1,1133,4.3200774,19.794662,19.6814,0.20871198,0.3906,12.1389352,53.1524181,0.40285715,t17_f5_c3,0.97794914,19.617,0.4729,774120230,False,False,False,bulk_1.0.0,0.0,1.133117901915015e+18
18,ztf,58887.117905099876,1133117901915015008,2,1133117901915,19.762535,1,1133,4.2383323,19.795748,19.5628,0.2009177,0.3376,12.1388666,53.1524087,0.28285715,t17_f5_c3,0.7665946,19.7254,0.5035,773120219,True,False,False,bulk_1.0.0,0.0,0.0
19,ztf,59488.281122699846,1734281121915015018,1,1734281121915,20.70776,1,1734,12.267365,19.131683,19.2064,0.10316491,0.0966,12.1388836,53.1524076,0.9242857,t17_f5_c3,0.9999936,19.2962,0.1334,773120119,True,False,False,correction_1.0.6,0.0,
20,ztf,59488.28160879994,1734281603015015015,1,1734281603015,20.66656,1,1734,13.21794,19.088058,19.0763,0.08970453,0.0938,12.1389654,53.1524055,0.9342857,t17_f5_c3,1.0,18.9696,0.1082,774120130,True,False,False,correction_1.0.6,0.0,
21,ztf,59488.30335649988,1734303351915015009,2,1734303351915,20.418024,1,1734,4.287137,19.160503,18.9569,0.08829624,0.1056,12.1389178,53.1523809,0.8385714,t17_f5_c3,0.99999785,18.983,0.138,773120219,True,False,False,correction_1.0.6,0.0,
22,ztf,59488.326898099855,1734326893015015022,2,1734326893015,20.620895,1,1734,4.3512607,19.149729,19.0942,0.07841694,0.107,12.1389595,53.1523913,0.91,t17_f5_c3,0.99999344,18.8694,0.1113,774120230,True,False,False,correction_1.0.6,0.0,
23,ztf,59490.35016199993,1736350161915015015,1,1736350161915,20.616268,1,1736,12.315914,19.34574,19.4292,0.09602964,0.1245,12.1389209,53.1524092,0.9128571,t17_f5_c3,0.99999404,19.4315,0.1591,773120119,True,False,False,correction_1.0.6,0.0,
24,ztf,59490.35109949997,1736351093015015015,1,1736351093015,20.74692,1,1736,13.293819,19.186241,19.1271,0.09702627,0.0936,12.1389173,53.1524182,0.93,t17_f5_c3,0.9999981,19.1329,0.1196,774120130,True,False,False,correction_1.0.6,0.0,
