,tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magap,sigmapsf,sigmagap,ra,dec,rb,rbversion,magapbig,sigmagapbig,has_stamp,corrected,dubious,step_id_corr,phase,parent_candid,drb,rfid,magpsf_corr,sigmapsf_corr,sigmapsf_corr_ext
0,ztf,58397.289780099876,643289784815015010,2,643289784815,20.2376,1,643,5.15938,20.7915,20.2277,0.26473,0.3856,15.6598043,-6.3926966,0.37,t12_f5_c3,20.0632,0.4253,False,False,False,bulk_1.0.0,0.0,668315654815015035,,,,,
1,ztf,58397.341273100115,643341274815015008,1,643341274815,20.5619,1,643,4.88482,21.0724,20.4793,0.335633,0.3469,15.6599668,-6.3926233,0.35,t12_f5_c3,20.4624,0.4377,False,False,False,bulk_1.0.0,0.0,668315654815015035,,,,,
2,ztf,58422.265775499865,668265774815015004,1,668265774815,20.21723,1,668,4.6302075,19.052912,18.9455,0.12511227,0.0921,15.6599616,-6.3926952,0.37333333,t8_f5_c3,18.877,0.11,False,False,False,bulk_1.0.0,0.0,683269216115015003,0.0,346120148.0,,,
3,ztf,58422.31565969996,668315654815015035,2,668315654815,19.539442,1,668,5.701744,18.330727,18.5423,0.083519705,0.1076,15.6599626,-6.3926083,0.43666667,t8_f5_c3,18.5662,0.1405,False,False,False,bulk_1.0.0,0.0,683269216115015003,0.0,346120248.0,,,
4,ztf,58425.192592599895,671192596115015003,1,671192596115,19.2911,1,671,4.18555,19.6165,19.265,0.217682,0.1928,15.6601302,-6.3927633,0.26,t12_f5_c3,19.273,0.2487,False,False,False,bulk_1.0.0,0.0,683269216115015003,,,,,
5,ztf,58425.19304399984,671193044815015002,1,671193044815,20.04637,1,671,5.004217,19.35071,19.5087,0.18792759,0.2345,15.6599473,-6.3925912,0.5833333,t8_f5_c3,19.3521,0.2601,False,False,False,bulk_1.0.0,0.0,683269216115015003,0.0,346120148.0,,,
6,ztf,58425.24333330011,671243336115015001,2,671243336115,17.8138,1,671,1.12307,18.3739,17.862,0.281033,0.2995,15.6599175,-6.3924735,0.406667,t12_f5_c3,18.0911,0.4741,False,True,True,bulk_1.0.0,0.0,683269216115015003,,,18.346272,0.27390674,0.273972
7,ztf,58428.211053200066,674211056115015006,1,674211056115,20.2084,1,674,4.24779,20.1022,20.068,0.238327,0.2293,15.6599948,-6.3926211,0.336667,t12_f5_c3,20.0939,0.3006,False,False,False,bulk_1.0.0,0.0,683269216115015003,,,,,
8,ztf,58428.2115162001,674211514815015003,1,674211514815,20.424658,1,674,5.12132,19.693027,19.7605,0.17221925,0.1823,15.6599542,-6.3925586,0.46666667,t8_f5_c3,19.7615,0.2332,False,False,False,bulk_1.0.0,0.0,683269216115015003,0.0,346120148.0,,,
9,ztf,58428.23269680003,674232694815015007,2,674232694815,20.13724,1,674,5.783687,18.496119,18.5372,0.06992089,0.0791,15.6599855,-6.3926163,0.5,t8_f5_c3,18.5348,0.1002,False,False,False,bulk_1.0.0,0.0,683269216115015003,0.0,346120248.0,,,
10,ztf,58428.25148149999,674251486115015006,2,674251486115,20.21044,1,674,1.4467342,18.589525,18.7803,0.06382529,0.0998,15.6600341,-6.3925706,0.77666664,t8_f5_c3,18.7028,0.1186,False,False,False,bulk_1.0.0,0.0,683269216115015003,0.0,347120261.0,,,
11,ztf,58431.19093749998,677190936115015009,2,677190936115,19.457027,1,677,1.6247628,18.699562,18.784,0.13755691,0.1298,15.6599863,-6.3926229,0.38,t8_f5_c3,18.654,0.1473,False,False,False,bulk_1.0.0,0.0,683269216115015003,0.0,347120261.0,,,
12,ztf,58431.191400500014,677191404815015008,2,677191404815,19.511086,1,677,5.7190876,18.605019,18.6908,0.15172935,0.1129,15.6599667,-6.3926328,0.28666666,t8_f5_c3,18.7574,0.1531,False,False,False,bulk_1.0.0,0.0,683269216115015003,0.0,346120248.0,,,
13,ztf,58431.232430600096,677232434815015013,1,677232434815,19.7234,1,677,4.04847,19.9639,19.9712,0.359306,0.2426,15.6600787,-6.3928796,0.306667,t12_f5_c3,19.7888,0.263,False,False,False,bulk_1.0.0,0.0,683269216115015003,,,,,
14,ztf,58434.18893520022,680188934815015008,2,680188934815,19.746689,1,680,5.9710464,19.006598,18.9632,0.12783009,0.1403,15.6600392,-6.3925521,0.31,t8_f5_c3,18.9611,0.179,False,False,False,bulk_1.0.0,0.0,683269216115015003,0.0,346120248.0,,,
15,ztf,58434.25196760008,680251964815015023,1,680251964815,19.6116,1,680,5.18506,19.9509,20.1133,0.369508,0.2822,15.6600253,-6.3925454,0.39,t12_f5_c3,20.3434,0.4464,False,False,False,bulk_1.0.0,0.0,683269216115015003,,,,,
16,ztf,58434.310347199906,680310346115015041,2,680310346115,19.2704,1,680,1.30741,18.8948,19.1862,0.170055,0.1868,15.6599491,-6.3925316,0.3,t12_f5_c3,19.4426,0.3029,False,True,True,bulk_1.0.0,0.0,683269216115015003,,,18.850506,0.16297936,0.16325684
17,ztf,58437.26921299985,683269216115015003,2,683269216115,19.65662,1,683,1.7735808,19.21504,19.1588,0.13179839,0.1785,15.6600486,-6.3926617,0.38666666,t8_f5_c3,19.1388,0.2244,False,False,False,bulk_1.0.0,0.0,683269664815015004,0.0,347120261.0,,,
18,ztf,58437.26966439979,683269664815015004,2,683269664815,19.786106,1,683,5.922506,19.1939,19.0822,0.13678402,0.1601,15.6600253,-6.3926019,0.38333333,t8_f5_c3,18.9371,0.1795,True,False,False,bulk_1.0.0,0.0,0,0.0,346120248.0,,,
