,tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magpsf_corr,magap,sigmapsf,sigmapsf_corr,sigmapsf_corr_ext,sigmagap,ra,dec,rb,rbversion,drb,magapbig,sigmagapbig,rfid,has_stamp,corrected,dubious,step_id_corr,phase,parent_candid
0,ztf,58850.55378470011,1096553781615015016,1,1096553781615,19.854956,1,1096,0.4896384,18.85748,18.116106,18.8471,0.10941161,0.0430743,0.055273134,0.0996,274.5619344,68.6686505,0.5971429,t17_f5_c3,0.99851525,18.7933,0.1199,848120116.0,False,True,False,bulk_1.0.0,0.0,1119532301615015006
1,ztf,58851.55472220015,1097554721615015021,1,1097554721615,19.805746,1,1097,0.7402983,18.87266,18.123749,18.8865,0.09722604,0.034095377,0.048777327,0.116,274.5621926,68.6686432,0.62714285,t17_f5_c3,0.99996173,18.8656,0.1445,848120116.0,False,True,False,bulk_1.0.0,0.0,1119532301615015006
2,ztf,58852.559930600226,1098559931615015004,2,1098559931615,20.185194,1,1098,0.97386444,18.884588,17.75353,18.8479,0.07918008,100.0,0.027937835,0.1198,274.5622658,68.6686394,0.88285714,t17_f5_c3,0.9999585,18.8168,0.1474,848120216.0,False,True,False,bulk_1.0.0,0.0,1119532301615015006
3,ztf,58854.57515050005,1100575151615015057,2,1100575151615,18.8218,1,1100,2.07444,18.6341,,18.9755,0.175088,,,0.1989,274.5632201,68.6684028,0.38,t17_f5_c3,,19.2973,0.3417,,False,False,True,bulk_1.0.0,0.0,1119532301615015006
4,ztf,58866.53490740014,1112534901615015007,2,1112534901615,19.994251,1,1112,0.8787568,19.1566,17.841932,19.2295,0.15036392,100.0,0.044799786,0.1839,274.5622546,68.668596,0.95285714,t17_f5_c3,0.9999782,19.3137,0.2524,848120216.0,False,True,False,bulk_1.0.0,0.0,1119532301615015006
5,ztf,58873.5323032001,1119532301615015006,2,1119532301615,20.291023,1,1119,0.99924886,19.496967,17.932673,19.5094,0.13236769,100.0,0.03133749,0.1953,274.5623891,68.6685303,0.9657143,t17_f5_c3,0.99996257,19.6514,0.2815,848120216.0,False,True,False,bulk_1.0.0,0.0,1122556451615015009
6,ztf,58875.487418999895,1121487411615015007,1,1121487411615,20.0596,1,1121,0.615573,20.244,18.607988,20.1113,0.332714,0.04967723,0.07373378,0.2807,274.5620243,68.6686684,0.715714,t17_f5_c3,,20.2445,0.4021,,False,True,False,bulk_1.0.0,0.0,1122556451615015009
7,ztf,58875.54569440009,1121545691615015008,2,1121545691615,20.101131,1,1121,0.87320447,19.472368,17.926798,19.3061,0.14576901,100.0,0.03511053,0.1591,274.5623079,68.6684725,0.8642857,t17_f5_c3,0.99920905,19.3213,0.2039,848120216.0,False,True,False,bulk_1.0.0,0.0,1122556451615015009
8,ztf,58876.55645829998,1122556451615015009,2,1122556451615,20.353243,1,1122,0.79524463,19.628944,17.9625,19.4595,0.13537337,100.0,0.029171268,0.1812,274.5621614,68.6686121,0.9557143,t17_f5_c3,0.9999998,19.4932,0.2361,848120216.0,False,True,False,bulk_1.0.0,0.0,1126536891615015004
9,ztf,58877.51680559991,1123516801615015005,2,1123516801615,20.06368,1,1123,0.67682356,19.556814,17.946547,19.4655,0.1503756,100.0,0.034124807,0.198,274.5621559,68.6684749,0.9342857,t17_f5_c3,0.99405986,19.6361,0.2932,848120216.0,False,True,False,bulk_1.0.0,0.0,1126536891615015004
10,ztf,58878.57234949991,1124572341615015009,2,1124572341615,19.5217,1,1124,1.16061,19.8036,17.997833,19.4717,0.279811,100.0,0.053034436,0.2768,274.562201,68.6687477,0.728571,t17_f5_c3,,19.4128,0.3346,,False,True,False,bulk_1.0.0,0.0,1126536891615015004
11,ztf,58880.53689809982,1126536891615015004,2,1126536891615,20.101154,1,1126,0.72727346,19.472078,17.92673,19.3509,0.12172999,100.0,0.029326333,0.1793,274.5619302,68.6686677,0.9342857,t17_f5_c3,0.9735627,19.2591,0.2089,848120216.0,False,True,False,bulk_1.0.0,0.0,1127551261615015013
12,ztf,58881.55126160011,1127551261615015013,2,1127551261615,20.256197,1,1127,0.86409414,19.441984,17.919401,19.5716,0.14147878,100.0,0.03480635,0.2094,274.5622222,68.6686075,0.95428574,t17_f5_c3,0.99999255,19.5938,0.2705,848120216.0,False,True,False,bulk_1.0.0,0.0,1131545841615015003
13,ztf,58885.545844899956,1131545841615015003,2,1131545841615,20.113272,1,1131,1.0836583,19.931768,18.020992,20.0183,0.17377962,100.0,0.029901179,0.3401,274.5623368,68.6686642,0.9614286,t17_f5_c3,0.9996844,19.9937,0.4226,848120216.0,False,True,False,bulk_1.0.0,0.0,1139546842915015008
14,ztf,58886.555682899896,1132555681615015005,2,1132555681615,20.0127,1,1132,1.07167,19.8775,18.01146,19.8934,0.230045,100.0,0.04124737,0.3677,274.5623792,68.6686265,0.792857,t17_f5_c3,,20.3025,0.6832,,False,True,False,bulk_1.0.0,0.0,1139546842915015008
15,ztf,58893.54684029985,1139546842915015008,2,1139546842915,20.220272,1,1139,1.4710317,20.000008,,19.6936,0.20542134,,,0.2718,274.5622673,68.6686632,0.77428573,t17_f5_c3,0.9975691,19.5791,0.3112,849120229.0,True,False,True,bulk_1.0.0,0.0,0
