,tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magpsf_corr,magap,sigmapsf,sigmapsf_corr,sigmapsf_corr_ext,sigmagap,ra,dec,rb,rbversion,magapbig,sigmagapbig,has_stamp,corrected,dubious,step_id_corr,phase,parent_candid,drb,rfid
0,ztf,59520.46391199995,1766463916215015003,2,1766463916215,20.1621,1,1766,1.05887,20.4093,20.143148,19.893,0.286422,0.22201784,0.2241538,0.2955,132.7643365,14.4649094,0.345714,t17_f5_c3,19.6193,0.2947,False,True,False,correction_1.0.6,0.0,1.768505106215015e+18,,
1,ztf,59522.483067099936,1768483066215015005,2,1768483066215,20.4317,1,1768,1.04284,20.6323,20.313622,21.2917,0.357211,0.26389036,0.26635075,0.8545,132.7643723,14.4648879,0.51,t17_f5_c3,20.3707,0.4705,False,True,False,correction_1.0.6,0.0,1.768505106215015e+18,,
2,ztf,59522.50510419998,1768505106215015003,1,1768505106215,20.667871,1,1768,6.2885766,20.25155,,19.9881,0.1990992,,,0.2009,132.7645326,14.464924,0.5285714,t17_f5_c3,19.826,0.2216,True,False,False,correction_1.0.6,0.0,,0.99895966,518120162.0
3,ztf,59524.4635648001,1770463566215015004,2,1770463566215,20.502556,1,1770,1.0697707,20.174974,19.955639,20.1543,0.21485433,0.17362149,0.17555366,0.2968,132.7643382,14.4649052,0.2942857,t17_f5_c3,20.0344,0.3405,True,True,False,correction_1.0.6,0.0,,0.9632732,518120262.0
4,ztf,59524.52469909983,1770524696215015004,1,1770524696215,20.741446,1,1770,6.265981,20.005558,,19.8133,0.14537641,,,0.1649,132.7644712,14.4649244,0.68714285,t17_f5_c3,19.8182,0.2115,True,False,False,correction_1.0.6,0.0,,0.9999281,518120162.0
5,ztf,59526.46282410016,1772462826215015007,1,1772462826215,20.6424,1,1772,6.43078,20.0227,,19.8827,0.218463,,,0.184,132.7645075,14.4649673,0.45,t17_f5_c3,19.7874,0.2156,False,False,False,correction_1.0.6,0.0,1.772505526215015e+18,,
6,ztf,59526.50552080013,1772505526215015005,2,1772505526215,20.497559,1,1772,0.7941972,19.928457,19.750229,19.7985,0.15451084,0.12934548,0.13111971,0.2138,132.7644595,14.4649138,0.7842857,t17_f5_c3,19.6616,0.2413,True,True,False,correction_1.0.6,0.0,,0.9999222,518120262.0
7,ztf,59529.507916700095,1775507916215015001,1,1775507916215,20.339693,1,1775,6.127305,19.916088,,19.9518,0.20543537,,,0.211,132.7644546,14.4648869,0.66,t17_f5_c3,20.2252,0.3466,True,False,False,correction_1.0.6,0.0,,0.9877173,518120162.0
8,ztf,59531.43553239992,1777435536215015007,2,1777435536215,20.4767,1,1777,1.2433,20.0373,19.841877,19.3321,0.164117,0.13507302,0.13708332,0.1412,132.7644393,14.4647844,0.064286,t17_f5_c3,19.412,0.1938,False,True,False,correction_1.0.6,0.0,1.777469656215015e+18,,
9,ztf,59531.46965279989,1777469656215015002,1,1777469656215,20.690298,1,1777,6.2405434,20.16031,,19.9554,0.21714178,,,0.1992,132.764436,14.4649186,0.33857143,t17_f5_c3,19.7836,0.2176,True,False,False,correction_1.0.6,0.0,,0.99259704,518120162.0
