,tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magpsf_corr,magap,sigmapsf,sigmapsf_corr,sigmapsf_corr_ext,sigmagap,ra,dec,rb,rbversion,magapbig,sigmagapbig,has_stamp,corrected,dubious,step_id_corr,phase,parent_candid,drb,rfid
0,ztf,58790.312048600055,1036312046115010000,1,1036312046115,20.5057,-1,1036,0.306963,20.0417,18.132627,19.9991,0.274017,100.0,0.04722243,0.2527,34.965851,36.9672345,0.582857,t17_f5_c3,20.0544,0.3326,False,True,False,bulk_1.0.0,0.0,1038352446115010000,,
1,ztf,58792.35244210018,1038352446115010000,1,1038352446115,20.47855,-1,1038,0.67083156,19.903662,18.158298,19.9418,0.19593409,100.0,0.03926128,0.2442,34.9657209,36.967198,0.83,t17_f5_c3,19.6816,0.2404,True,True,False,bulk_1.0.0,0.0,0,0.99929154,653120161.0
2,ztf,58852.14373840019,1098143736115010002,1,1098143736115,19.8733,-1,1098,1.0317,19.8914,18.16077,19.6246,0.334009,100.0,0.067843184,0.3227,34.9657183,36.9670529,0.685714,t17_f5_c3,19.3245,0.3123,False,True,False,bulk_1.0.0,0.0,1126107676115010001,,
3,ztf,58853.18423609994,1099184236115010016,2,1099184236115,18.9116,-1,1099,0.823535,19.4286,17.228428,18.9305,0.424286,100.0,0.05592295,0.4299,34.9656315,36.9671931,0.632857,t17_f5_c3,19.0225,0.5992,False,True,False,bulk_1.0.0,0.0,1126107676115010001,,
4,ztf,58861.124259300064,1107124256115010003,1,1107124256115,20.4824,-1,1107,0.608157,20.2015,18.107317,20.353,0.238873,100.0,0.034713127,0.3344,34.9657796,36.9671658,0.911429,t17_f5_c3,20.4898,0.4746,False,True,False,bulk_1.0.0,0.0,1126107676115010001,,
5,ztf,58861.15743059991,1107157436115010002,2,1107157436115,19.9211,-1,1107,0.777382,19.8316,17.184938,19.3209,0.290678,100.0,0.025394939,0.2151,34.9657185,36.9671454,0.515714,t17_f5_c3,19.2527,0.2535,False,True,False,bulk_1.0.0,0.0,1126107676115010001,,
6,ztf,58864.14214120014,1110142146115010001,1,1110142146115,20.638,-1,1110,0.4399,20.2401,18.10182,20.1234,0.26198,100.0,0.036555745,0.2681,34.9658392,36.967194,0.772857,t17_f5_c3,20.1415,0.3409,False,True,False,bulk_1.0.0,0.0,1126107676115010001,,
7,ztf,58873.20525459992,1119205256115010001,2,1119205256115,20.0771,-1,1119,0.337715,19.8605,17.18245,19.2141,0.279459,100.0,0.023719067,0.1863,34.9657676,36.9673107,0.59,t17_f5_c3,19.1537,0.2202,False,True,False,bulk_1.0.0,0.0,1126107676115010001,,
8,ztf,58875.10365739977,1121103656115010005,2,1121103656115,20.2243,-1,1121,0.270438,19.9439,17.175657,19.4722,0.271698,100.0,0.021222157,0.1948,34.9659494,36.9672638,0.56,t17_f5_c3,19.4111,0.2274,False,True,False,bulk_1.0.0,0.0,1126107676115010001,,
9,ztf,58877.19096060004,1123190966115010004,1,1123190966115,20.1642,-1,1123,0.313472,20.2297,18.10328,20.1278,0.363785,100.0,0.051318776,0.328,34.9657998,36.9673202,0.75,t17_f5_c3,19.9025,0.3363,False,True,False,bulk_1.0.0,0.0,1126107676115010001,,
10,ztf,58880.10767359985,1126107676115010001,1,1126107676115,20.103912,-1,1126,0.41160157,20.272137,18.097425,20.0168,0.21167247,100.0,0.028561436,0.3431,34.9659378,36.9671905,0.8757143,t17_f5_c3,19.9245,0.3998,True,True,False,bulk_1.0.0,0.0,0,0.99805653,653120161.0
