,tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magpsf_corr,magap,sigmapsf,sigmapsf_corr,sigmapsf_corr_ext,sigmagap,ra,dec,rb,rbversion,magapbig,sigmagapbig,has_stamp,corrected,dubious,step_id_corr,phase,parent_candid,drb,rfid
0,ztf,59225.190821799915,1471190826115015170,1,1471190826115,19.2173,1,1471,0.766827,19.2005,17.748384,18.5181,0.173627,0.032739256,0.04557962,0.1917,65.4205622,-6.6874277,0.392857,t17_f5_c3,18.282,0.1962,False,True,False,bulk_1.0.0,0.0,1479192466115015007,,
1,ztf,59227.19178240001,1473191786115015004,1,1473191786115,20.042696,1,1473,0.40113947,19.557808,17.831406,19.5437,0.18619902,0.016423773,0.03796789,0.2214,65.4206269,-6.6876443,0.9557143,t17_f5_c3,19.5378,0.2757,False,True,False,bulk_1.0.0,0.0,1477187146115015014,0.99999857,354120161.0
2,ztf,59229.19093749998,1475190936115015005,1,1475190936115,19.781765,1,1475,0.4045674,19.441236,17.806599,19.7465,0.19080403,0.025943108,0.042338178,0.2279,65.4206099,-6.6876141,0.74,t17_f5_c3,19.7452,0.2843,False,True,False,bulk_1.0.0,0.0,1477187146115015014,0.9996712,354120161.0
3,ztf,59231.18714120006,1477187146115015014,2,1477187146115,19.840683,1,1477,0.48681393,19.401535,16.978685,19.1301,0.16367623,100.0,0.017572986,0.1654,65.4206511,-6.687711,0.6857143,t17_f5_c3,19.1523,0.2074,False,True,False,bulk_1.0.0,0.0,1479192466115015007,0.99204946,354120261.0
4,ztf,59231.21331019979,1477213316115015010,1,1477213316115,20.064621,1,1477,0.3483479,19.533562,17.826418,19.4049,0.13855188,100.0,0.028757734,0.1676,65.4206556,-6.6875032,0.8471429,t17_f5_c3,19.2007,0.1733,False,True,False,bulk_1.0.0,0.0,1479192466115015007,0.99990356,354120161.0
5,ztf,59233.192465300206,1479192466115015007,1,1479192466115,20.144281,1,1479,0.37319738,19.212566,17.75154,19.0962,0.14805065,0.021781337,0.038547765,0.1395,65.4207311,-6.6874734,0.88,t17_f5_c3,19.1036,0.1756,True,True,False,bulk_1.0.0,0.0,0,0.99999976,354120161.0
