,tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magap,sigmapsf,sigmagap,ra,dec,rb,rbversion,magapbig,sigmagapbig,has_stamp,corrected,dubious,step_id_corr,phase,parent_candid,drb,rfid
0,ztf,59509.50350689981,1755503502615015002,1,1755503502615,19.7506,1,1755,2.75605,20.0669,19.7476,0.265378,0.3928,126.8449979,10.4320276,0.638571,t17_f5_c3,20.069,0.6771,False,False,False,correction_1.0.6,0.0,1.766444202615015e+18,,
1,ztf,59512.443946800195,1758443942615015004,1,1758443942615,19.5862,1,1758,2.76669,19.5602,19.621,0.22637,0.3746,126.8449937,10.4320452,0.794286,t17_f5_c3,19.4599,0.4144,False,False,False,correction_1.0.6,0.0,1.766444202615015e+18,,
2,ztf,59520.44420140004,1766444202615015012,1,1766444202615,20.274546,1,1766,2.6354063,19.346323,19.2796,0.13977765,0.141,126.845037,10.43208,0.89857143,t17_f5_c3,19.5911,0.238,True,False,False,correction_1.0.6,0.0,,0.9999768,517120126.0
3,ztf,59520.48200230021,1766482002615015012,2,1766482002615,20.414566,1,1766,2.7533557,19.451832,19.6103,0.13601753,0.2098,126.8450189,10.4321266,0.89285713,t17_f5_c3,19.7344,0.2976,True,False,False,correction_1.0.6,0.0,,0.999994,517120226.0
4,ztf,59522.47390050022,1768473902615015012,2,1768473902615,20.564299,1,1768,2.8024545,19.526361,19.7759,0.14383467,0.211,126.8450019,10.4321028,0.89857143,t17_f5_c3,19.4589,0.1995,True,False,False,correction_1.0.6,0.0,,0.99990976,517120226.0
5,ztf,59522.504166699946,1768504162615015019,1,1768504162615,20.610876,1,1768,2.6281044,19.481316,19.4985,0.12309381,0.1337,126.8450405,10.4320904,0.88857144,t17_f5_c3,19.56,0.179,True,False,False,correction_1.0.6,0.0,,0.99999636,517120126.0
6,ztf,59524.46215280006,1770462152615015016,2,1770462152615,20.522886,1,1770,2.7401552,19.420094,19.5008,0.10594662,0.1682,126.8450194,10.4320957,0.9085714,t17_f5_c3,19.4097,0.1956,True,False,False,correction_1.0.6,0.0,,0.99995446,517120226.0
7,ztf,59524.52376159979,1770523762615015004,1,1770523762615,20.620754,1,1770,2.6598194,19.597118,19.5067,0.120556,0.13,126.8450353,10.4321204,0.8471429,t17_f5_c3,19.4982,0.163,True,False,False,correction_1.0.6,0.0,,0.999964,517120126.0
8,ztf,59526.46234950004,1772462342615015025,1,1772462342615,20.613394,1,1772,2.705382,19.705435,19.7864,0.13263182,0.1717,126.8450196,10.4321013,0.8414286,t17_f5_c3,19.9728,0.2579,True,False,False,correction_1.0.6,0.0,,0.9999993,517120126.0
9,ztf,59526.50458330009,1772504582615015015,2,1772504582615,20.460356,1,1772,2.7133138,19.58407,20.3087,0.109193996,0.3679,126.8450289,10.4321164,0.7542857,t17_f5_c3,19.854,0.3074,True,False,False,correction_1.0.6,0.0,,1.0,517120226.0
10,ztf,59531.44195599994,1777441952615015013,2,1777441952615,20.585482,1,1777,2.7371964,19.812634,19.7906,0.13547875,0.2161,126.8450206,10.4320983,0.7885714,t17_f5_c3,19.6554,0.2413,True,False,False,correction_1.0.6,0.0,,0.9940113,517120226.0
11,ztf,59531.49901620019,1777499012615015011,1,1777499012615,20.63996,1,1777,2.7061205,20.017172,19.7361,0.16530588,0.1706,126.8450127,10.4320495,0.73285717,t17_f5_c3,19.7094,0.2113,True,False,False,correction_1.0.6,0.0,,0.999993,517120126.0
