,tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magap,sigmapsf,sigmagap,ra,dec,rb,rbversion,magapbig,sigmagapbig,has_stamp,corrected,dubious,step_id_corr,phase,parent_candid,drb,rfid
0,ztf,59522.45785879996,1768457855715015035,1,1768457855715,20.8603,1,1768,7.13873,21.2373,20.8582,0.362308,0.3855,112.5896782,14.8448665,0.355714,t17_f5_c3,21.2336,0.6997,False,False,False,correction_1.0.6,0.0,1.772460935715015e+18,,
1,ztf,59524.460706000216,1770460705715015033,2,1770460705715,20.41,1,1770,6.6791,20.5059,20.6621,0.235079,0.457,112.5896253,14.844775,0.408571,t17_f5_c3,20.6434,0.578,False,False,False,correction_1.0.6,0.0,1.772460935715015e+18,,
2,ztf,59524.50666669989,1770506665715015032,1,1770506665715,20.8619,1,1770,7.00206,20.4977,20.2314,0.218963,0.2153,112.5896901,14.8447664,0.317143,t17_f5_c3,20.1853,0.2649,False,False,False,correction_1.0.6,0.0,1.772460935715015e+18,,
3,ztf,59526.4609375,1772460935715015025,1,1772460935715,20.742325,1,1772,7.2067094,19.925583,19.6693,0.1511617,0.1338,112.5896413,14.8448078,0.5642857,t17_f5_c3,19.6407,0.1668,True,False,False,correction_1.0.6,0.0,,0.99998474,515120157.0
4,ztf,59529.40442130016,1775404425715015026,2,1775404425715,20.196161,1,1775,6.7809057,19.936766,19.9606,0.18924813,0.2752,112.5896804,14.8447342,0.7342857,t17_f5_c3,20.0325,0.3774,True,False,False,correction_1.0.6,0.0,,0.99999976,515120257.0
5,ztf,59529.50273150019,1775502735715015017,1,1775502735715,20.247942,1,1775,7.2773886,19.715286,19.6373,0.1776431,0.1555,112.5895985,14.8447168,0.45714286,t17_f5_c3,19.5392,0.1819,True,False,False,correction_1.0.6,0.0,,0.99910647,515120157.0
6,ztf,59531.44290510006,1777442905715015026,2,1777442905715,20.563139,1,1777,6.6876054,19.63762,19.5968,0.12727997,0.1678,112.5896338,14.8447707,0.80857146,t17_f5_c3,19.485,0.1945,True,False,False,correction_1.0.6,0.0,,0.9999998,515120257.0
7,ztf,59531.46774310013,1777467745715015025,1,1777467745715,20.776762,1,1777,7.3477383,19.60515,19.4971,0.10767382,0.1226,112.5895894,14.8447745,0.8471429,t17_f5_c3,19.5544,0.1651,True,False,False,correction_1.0.6,0.0,,0.9999992,515120157.0
8,ztf,59536.40578699997,1782405785715015010,1,1782405785715,19.5553,1,1782,7.38919,19.698,19.0701,0.257354,0.2392,112.5896044,14.8448731,0.304286,t17_f5_c3,19.0231,0.2943,False,False,False,correction_1.0.6,0.0,1.782481875715015e+18,,
9,ztf,59536.481875000056,1782481875715015021,2,1782481875715,19.991093,1,1782,6.726287,19.565844,19.3181,0.14927548,0.2232,112.5896321,14.8447601,0.67285717,t17_f5_c3,19.4643,0.328,True,False,False,correction_1.0.6,0.0,,0.9999989,515120257.0
10,ztf,59538.39583329996,1784395835715015015,1,1784395835715,19.393309,1,1784,7.1222563,19.392906,19.3958,0.20204364,0.3672,112.589647,14.8447315,0.7714286,t17_f5_c3,19.5277,0.5328,True,False,False,correction_1.0.6,0.0,,0.9999535,515120157.0
11,ztf,59550.30809029983,1796308095715015024,1,1796308095715,20.4944,1,1796,7.2079,20.3483,20.1238,0.21889,0.2599,112.5896308,14.8447694,0.55,t17_f5_c3,20.0909,0.3235,False,False,False,correction_1.0.6,0.0,1.796373575715015e+18,,
12,ztf,59550.37357639987,1796373575715015036,2,1796373575715,20.513702,1,1796,6.7008057,20.19569,20.0304,0.18801172,0.2502,112.5895887,14.8447763,0.57,t17_f5_c3,20.1414,0.3564,True,False,False,correction_1.0.6,0.0,,0.9998461,515120257.0
