,tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magap,sigmapsf,sigmagap,ra,dec,rb,rbversion,magapbig,sigmagapbig,has_stamp,corrected,dubious,step_id_corr,phase,parent_candid,drb,rfid
0,ztf,58885.30783559987,1131307833015015005,1,1131307833015,19.4343,1,1131,4.25846,19.9897,20.1768,0.310479,0.7099,142.3809901,53.2956024,0.654286,t17_f5_c3,19.9892,0.7677,False,False,False,bulk_1.0.0,0.0,1149263433015015031,,
1,ztf,58890.406932900194,1136406933015015011,2,1136406933015,19.4282,1,1136,4.7862,19.8159,20.3072,0.360291,0.7402,142.3810219,53.2954604,0.581429,t17_f5_c3,20.2431,0.8944,False,False,False,bulk_1.0.0,0.0,1142238283015015018,,
2,ztf,58891.2870139,1137287011915015010,2,1137287011915,20.0884,1,1137,4.44635,20.3945,20.6374,0.267115,0.6968,142.3809427,53.2953755,0.632857,t17_f5_c3,20.4013,0.7161,False,False,False,bulk_1.0.0,0.0,1145286891915015019,,
3,ztf,58891.301840300206,1137301843015015009,2,1137301843015,20.0704,1,1137,4.94101,20.3111,20.3621,0.287184,0.5705,142.3810904,53.2954874,0.705714,t17_f5_c3,20.1144,0.5798,False,False,False,bulk_1.0.0,0.0,1142238283015015018,,
4,ztf,58892.250405100174,1138250403015015013,2,1138250403015,20.3475,1,1138,4.4228,20.4981,21.3289,0.278995,1.0945,142.3808491,53.2954865,0.665714,t17_f5_c3,21.2974,1.3506,False,False,False,bulk_1.0.0,0.0,1142238283015015018,,
5,ztf,58892.27634260012,1138276343015015024,2,1138276343015,20.1335,1,1138,4.72633,20.1967,19.8504,0.292481,0.3184,142.3809937,53.2954544,0.7,t17_f5_c3,19.9808,0.4572,False,False,False,bulk_1.0.0,0.0,1142238283015015018,,
6,ztf,58892.27726850007,1138277261915015006,2,1138277261915,20.2229,1,1138,4.36193,20.5966,20.1461,0.273287,0.3919,142.380888,53.2955526,0.651429,t17_f5_c3,20.2656,0.5562,False,False,False,bulk_1.0.0,0.0,1145286891915015019,,
7,ztf,58893.2191319,1139219133015015011,1,1139219133015,20.72247,1,1139,4.0734634,20.127277,19.7528,0.14661767,0.1713,142.380918,53.2954759,0.74714285,t17_f5_c3,19.7384,0.2135,False,False,False,bulk_1.0.0,0.0,1142238283015015018,0.9996704,786120130.0
8,ztf,58893.220046299975,1139220043015015010,1,1139220043015,20.699762,1,1139,4.0903563,20.143026,20.0376,0.172678,0.2229,142.3809232,53.2955147,0.88714284,t17_f5_c3,20.0556,0.2866,False,False,False,bulk_1.0.0,0.0,1142238283015015018,0.99659497,786120130.0
9,ztf,58893.235347200185,1139235341915015016,1,1139235341915,20.810211,1,1139,1.8485085,20.472479,20.6578,0.19870125,0.3636,142.380933,53.2954797,0.8457143,t17_f5_c3,20.5574,0.4191,False,False,False,bulk_1.0.0,0.0,1145286891915015019,0.99999857,785120119.0
