,tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magap,sigmapsf,sigmagap,ra,dec,rb,rbversion,magapbig,sigmagapbig,has_stamp,corrected,dubious,step_id_corr,phase,parent_candid,drb,rfid,magpsf_corr,sigmapsf_corr,sigmapsf_corr_ext
13,ztf,58883.45166670019,1129451662215015005,1,1129451662215,20.3861,1,1129,0.81209,18.8774,18.6741,0.103326,0.0637,170.2197203,53.8232806,0.662857,t17_f5_c3,18.6283,0.076,False,True,True,bulk_1.0.0,0.0,1149344622215015011,,,17.801332,0.02283467,0.03835155
14,ztf,58883.45262729982,1129452622215015003,1,1129452622215,20.3021,1,1129,0.950039,18.8167,18.7529,0.097389,0.0694,170.2197855,53.8232714,0.681429,t17_f5_c3,18.7338,0.085,False,True,True,bulk_1.0.0,0.0,1149344622215015011,,,17.778404,0.022151042,0.037427593
15,ztf,58883.511423599906,1129511422215015004,2,1129511422215,19.764,1,1129,0.780547,18.8996,18.8386,0.144564,0.1115,170.2196975,53.8232451,0.631429,t17_f5_c3,18.7321,0.1268,False,True,True,bulk_1.0.0,0.0,1149344622215015011,,,17.106781,100.0,0.027728941
16,ztf,58883.512326399796,1129512322215015003,2,1129512322215,19.8562,1,1129,0.709294,19.0993,19.0683,0.141674,0.1368,170.2196595,53.8232512,0.837143,t17_f5_c3,19.0193,0.1641,False,True,True,bulk_1.0.0,0.0,1149344622215015011,,,17.142347,100.0,0.023361925
17,ztf,58884.486585599836,1130486582215015000,2,1130486582215,20.019,1,1130,0.541254,19.0656,19.037,0.128512,0.1336,170.2196007,53.8232834,0.824286,t17_f5_c3,18.8422,0.1403,False,True,True,bulk_1.0.0,0.0,1149344622215015011,,,17.136717,100.0,0.021746563
18,ztf,58886.30266200006,1132302662215015002,2,1132302662215,19.8349,1,1132,0.433276,18.8906,18.6583,0.115668,0.1441,170.2194594,53.8232624,0.95,t17_f5_c3,18.6833,0.1874,False,True,True,bulk_1.0.0,0.0,1149344622215015011,,,17.10505,100.0,0.022335371
19,ztf,58890.42739580013,1136427392215015001,2,1136427392215,19.2655,1,1136,0.871118,18.9423,18.8126,0.151956,0.1967,170.2196183,53.8231696,0.877143,t17_f5_c3,18.7243,0.2315,False,True,True,bulk_1.0.0,0.0,1149344622215015011,,,17.114843,100.0,0.028231563
20,ztf,58890.516354199965,1136516352215015001,1,1136516352215,18.7865,1,1136,0.614423,18.6683,18.7162,0.18412,0.2141,170.2194608,53.8232035,0.642857,t17_f5_c3,18.6983,0.27,False,True,True,bulk_1.0.0,0.0,1149344622215015011,,,17.71895,0.07129157,0.07679993
21,ztf,58891.32579859998,1137325792215015001,2,1137325792215,19.846,1,1137,0.359633,18.949,18.7734,0.114018,0.1482,170.2194715,53.8232825,0.95,t17_f5_c3,18.7454,0.1834,False,True,True,bulk_1.0.0,0.0,1149344622215015011,,,17.116085,100.0,0.021076942
22,ztf,58892.17159719998,1138171592215015000,1,1138171592215,20.0691,1,1138,0.471551,18.8922,18.7252,0.111829,0.1033,170.2195562,53.823297,0.947143,t17_f5_c3,18.7662,0.1357,False,True,True,bulk_1.0.0,0.0,1149344622215015011,,,17.806803,0.02710143,0.041152425
23,ztf,58892.300150500145,1138300152215015001,2,1138300152215,19.8969,1,1138,0.318527,19.0679,19.0431,0.104121,0.17,170.2194846,53.8233047,0.961429,t17_f5_c3,18.9671,0.2007,False,True,True,bulk_1.0.0,0.0,1149344622215015011,,,17.137106,100.0,0.017588174
24,ztf,58893.24372689985,1139243722215015004,1,1139243722215,20.7355,1,1139,0.651173,19.1435,18.9796,0.094544,0.085,170.2195962,53.8232438,0.574286,t17_f5_c3,19.0758,0.1159,False,True,True,bulk_1.0.0,0.0,1149344622215015011,,,17.892664,100.0,0.029874464
25,ztf,58893.244629600085,1139244622215015003,1,1139244622215,20.638,1,1139,0.500861,19.1325,19.2003,0.120363,0.109,170.2195696,53.8232945,0.722857,t17_f5_c3,19.1588,0.1315,False,True,True,bulk_1.0.0,0.0,1149344622215015011,,,17.889177,0.018721016,0.038296923
26,ztf,58893.30843750015,1139308432215015002,2,1139308432215,20.4286,1,1139,0.326197,19.0884,19.152,0.103962,0.1375,170.2194642,53.8232901,0.96,t17_f5_c3,19.2077,0.181,False,True,True,bulk_1.0.0,0.0,1149344622215015011,,,17.140541,100.0,0.017287465
27,ztf,58893.32938659983,1139329382215015003,2,1139329382215,20.4319,1,1139,0.405529,19.2435,19.0562,0.122687,0.1271,170.2195204,53.8232872,0.94,t17_f5_c3,18.9994,0.1512,False,True,True,bulk_1.0.0,0.0,1149344622215015011,,,17.164845,100.0,0.018085755
28,ztf,58894.280555599835,1140280552215015002,2,1140280552215,20.5575,1,1140,0.43412,19.2446,19.2489,0.10363,0.1274,170.2194638,53.8232629,0.958571,t17_f5_c3,19.2195,0.1544,False,True,True,bulk_1.0.0,0.0,1149344622215015011,,,17.165007,100.0,0.015263294
29,ztf,58894.34633099986,1140346332215015005,1,1140346332215,20.5352,1,1140,0.586605,19.1107,18.972,0.1452,0.0934,170.2195904,53.8232681,0.75,t17_f5_c3,18.861,0.106,False,True,True,bulk_1.0.0,0.0,1149344622215015011,,,17.882193,0.033038422,0.046834264
30,ztf,58895.24068289995,1141240682215015002,1,1141240682215,20.6258,1,1141,0.82026,19.27,19.1413,0.135119,0.1034,170.2197254,53.8232816,0.527143,t17_f5_c3,19.1673,0.1327,False,True,True,bulk_1.0.0,0.0,1149344622215015011,,,17.931068,0.018550484,0.039367996
31,ztf,58895.449826399796,1141449822215015004,2,1141449822215,20.514,1,1141,0.444008,19.2262,19.1069,0.123937,0.1177,170.2195063,53.8232711,0.967143,t17_f5_c3,19.0429,0.1381,False,True,True,bulk_1.0.0,0.0,1149344622215015011,,,17.162277,100.0,0.018519614
32,ztf,58896.29861109983,1142298612215015009,2,1142298612215,20.6117,1,1142,1.14106,19.3567,19.1165,0.148778,0.1053,170.2199016,53.8232518,0.462857,t17_f5_c3,19.0948,0.1278,False,True,True,bulk_1.0.0,0.0,1149344622215015011,,,17.180809,100.0,0.020053118
33,ztf,58896.30143520003,1142301432215015003,2,1142301432215,20.6566,1,1142,0.738354,19.4475,19.3655,0.11117,0.1324,170.2196325,53.8232202,0.902857,t17_f5_c3,19.3449,0.1606,False,True,True,bulk_1.0.0,0.0,1149344622215015011,,,17.192614,100.0,0.013932623
34,ztf,58898.3683449002,1144368342215015008,2,1144368342215,20.8379,1,1144,0.682376,19.5105,19.3421,0.150552,0.1177,170.2196442,53.8232503,0.781429,t17_f5_c3,19.3273,0.1425,False,True,True,bulk_1.0.0,0.0,1149344622215015011,,,17.200312,100.0,0.017931275
35,ztf,58900.34365739999,1146343652215015008,1,1146343652215,20.6843,1,1146,1.1407,19.8083,19.6681,0.199117,0.147,170.2198894,53.8232923,0.527143,t17_f5_c3,19.7583,0.1996,False,True,True,bulk_1.0.0,0.0,1149344622215015011,,,18.062355,0.007391924,0.03987772
36,ztf,58903.3301736,1149330172215015008,1,1149330172215,20.946337,1,1149,2.030743,20.012236,19.681,0.20380288,0.1356,170.2202999,53.8232274,0.40714285,t17_f5_c3,19.6723,0.1679,False,False,False,bulk_1.0.0,0.0,1149344622215015011,0.91891515,788120122.0,,,
37,ztf,58903.34462960018,1149344622215015011,1,1149344622215,20.929771,1,1149,1.6940961,20.009481,19.8341,0.1916239,0.1539,170.2201038,53.8231774,0.47857141,t17_f5_c3,19.8562,0.1957,False,False,False,bulk_1.0.0,0.0,1154327062215015007,0.9231546,788120122.0,,,
38,ztf,58903.38913189992,1149389132215015003,2,1149389132215,20.743826,1,1149,1.6840787,19.83426,19.6869,0.18255718,0.1693,170.2201216,53.8231717,0.44285715,t17_f5_c3,19.6619,0.2048,False,False,False,bulk_1.0.0,0.0,1154327062215015007,0.7108265,788120222.0,,,
39,ztf,58904.30125000002,1150301242215015011,1,1150301242215,20.8098,1,1150,2.21061,20.0817,19.7846,0.2252,0.1589,170.2203942,53.8232473,0.455714,t17_f5_c3,19.6331,0.1733,False,False,False,bulk_1.0.0,0.0,1154327062215015007,,,,,
40,ztf,58905.30188659998,1151301882215015001,1,1151301882215,20.1773,1,1151,1.47886,19.781,19.9969,0.246441,0.2209,170.2200255,53.8232261,0.711429,t17_f5_c3,20.0362,0.2884,False,False,False,bulk_1.0.0,0.0,1154327062215015007,,,,,
41,ztf,58908.32706019981,1154327062215015007,1,1154327062215,20.677,1,1154,2.542649,20.148907,20.0909,0.17827581,0.2188,170.2205356,53.823191,0.7128571,t17_f5_c3,20.0278,0.2594,True,False,False,bulk_1.0.0,0.0,0,0.6035364,788120122.0,,,
