,tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magap,sigmapsf,sigmagap,ra,dec,rb,rbversion,magapbig,sigmagapbig,has_stamp,corrected,dubious,step_id_corr,phase,parent_candid,drb,rfid
0,ztf,59222.2416782002,1468241670015015001,2,1468241670015,20.0918,1,1468,4.15786,20.0952,20.1308,0.252868,0.3974,71.71965,-26.5897934,0.78,t17_f5_c3,19.9391,0.4254,False,False,False,bulk_1.0.0,0.0,1474230301315015006,,
1,ztf,59222.25331019983,1468253311315015009,2,1468253311315,20.0453,1,1468,3.94831,20.0983,20.4108,0.293266,0.5903,71.7196443,-26.5897928,0.698571,t17_f5_c3,19.4753,0.32,False,False,False,bulk_1.0.0,0.0,1474230301315015006,,
2,ztf,59222.275648099836,1468275641315015007,1,1468275641315,19.989,1,1468,3.60721,20.4924,20.6492,0.341354,0.6273,71.719695,-26.5897455,0.532857,t17_f5_c3,20.8984,1.0112,False,False,False,bulk_1.0.0,0.0,1474230301315015006,,
3,ztf,59224.20877309982,1470208770015015004,1,1470208770015,19.6589,1,1470,2.8239,19.7827,19.354,0.236286,0.1967,71.7198076,-26.5896102,0.21,t17_f5_c3,19.2729,0.2343,False,False,False,bulk_1.0.0,0.0,1474230301315015006,,
4,ztf,59224.23041669978,1470230410015015001,2,1470230410015,19.5654,1,1470,4.28721,19.7858,19.9723,0.300131,0.4386,71.7196392,-26.589828,0.535714,t17_f5_c3,19.7186,0.4461,False,False,False,bulk_1.0.0,0.0,1474230301315015006,,
5,ztf,59226.20969909988,1472209690015015004,1,1472209690015,19.6902,1,1472,3.61832,20.0917,19.7333,0.28546,0.2831,71.719594,-26.5897428,0.35,t17_f5_c3,19.8733,0.4129,False,False,False,bulk_1.0.0,0.0,1474230301315015006,,
6,ztf,59226.25275459979,1472252751315015005,2,1472252751315,19.553,1,1472,3.45267,19.7042,19.314,0.247749,0.2353,71.71977,-26.5896999,0.514286,t17_f5_c3,19.2037,0.2728,False,False,False,bulk_1.0.0,0.0,1474230301315015006,,
7,ztf,59228.18951389985,1474189510015015001,1,1474189510015,19.7191,1,1474,3.81294,20.0145,19.5,0.301908,0.2662,71.7198011,-26.589928,0.348571,t17_f5_c3,19.43,0.3198,False,False,False,bulk_1.0.0,0.0,1474230301315015006,,
8,ztf,59228.228379600216,1474228370015015005,2,1474228370015,19.7938,1,1474,3.88649,19.8714,19.9133,0.25641,0.3712,71.7197331,-26.5897495,0.528571,t17_f5_c3,19.6396,0.3695,False,False,False,bulk_1.0.0,0.0,1474230301315015006,,
9,ztf,59228.23030090006,1474230301315015006,2,1474230301315,19.813488,1,1474,3.9843445,19.618647,19.7372,0.20457202,0.3287,71.7196113,-26.5897858,0.8314286,t17_f5_c3,19.3571,0.297,True,False,False,bulk_1.0.0,0.0,0,0.9991514,255120213.0
