,tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magpsf_corr,magap,sigmapsf,sigmapsf_corr,sigmapsf_corr_ext,sigmagap,ra,dec,rb,rbversion,magapbig,sigmagapbig,has_stamp,corrected,dubious,step_id_corr,phase,parent_candid,drb,rfid
0,ztf,59459.446261600126,1705446263615015006,1,1705446263615,20.7788,1,1705,0.533914,20.7035,19.733494,20.0208,0.282248,0.10431071,0.11551233,0.2052,55.5281603,27.5894213,0.404286,t17_f5_c3,20.3584,0.357,False,True,False,correction_1.0.6,0.0,1.707450523615015e+18,,
1,ztf,59461.45052079996,1707450523615015010,1,1707450523615,20.840923,1,1707,0.4022282,20.191074,19.493969,19.8515,0.19987078,0.09735288,0.10517368,0.1672,55.5282651,27.5894375,0.65,t17_f5_c3,19.9103,0.2249,True,True,False,correction_1.0.6,0.0,,0.99999195,607120136.0
2,ztf,59461.47542819986,1707475423615015015,2,1707475423615,20.8584,1,1707,0.071029,20.306,18.95428,19.8808,0.166499,0.021754285,0.047942877,0.1969,55.5282303,27.5895106,0.728571,t17_f5_c3,19.8641,0.2471,False,True,False,correction_1.0.6,0.0,1.709446483615015e+18,,
3,ztf,59463.44648149982,1709446483615015013,1,1709446483615,20.667784,1,1709,0.4899255,19.890074,19.32526,19.7084,0.15470122,0.08540858,0.09195352,0.1513,55.5281496,27.5894433,0.75714284,t17_f5_c3,19.652,0.1831,True,True,False,correction_1.0.6,0.0,,0.99999696,607120136.0
4,ztf,59463.46793980012,1709467933615015009,2,1709467933615,20.581192,1,1709,0.23129933,20.114456,18.895578,19.8861,0.16137807,0.033462793,0.0525162,0.2131,55.52829,27.589552,0.9014286,t17_f5_c3,19.9429,0.2862,True,True,False,correction_1.0.6,0.0,,1.0,607120236.0
5,ztf,59465.44586810004,1711445863615015009,1,1711445863615,20.757214,1,1711,0.24062681,19.5873,19.135323,19.7604,0.12605274,0.07805503,0.08313065,0.164,55.5282264,27.5894855,0.93,t17_f5_c3,19.6544,0.1897,True,True,False,correction_1.0.6,0.0,,0.999991,607120136.0
6,ztf,59465.47680559987,1711476803615015006,2,1711476803615,20.583681,1,1711,0.087423384,19.623756,18.710423,19.474,0.10085493,0.026951514,0.043487407,0.1558,55.5282318,27.5894798,0.93,t17_f5_c3,19.4973,0.2027,True,True,False,correction_1.0.6,0.0,,1.0,607120236.0
7,ztf,59467.40803240007,1713408033615015006,2,1713408033615,20.495045,1,1713,0.19317149,19.530533,18.66924,19.4977,0.12376614,0.04533024,0.055986695,0.1629,55.5282776,27.5894495,0.94,t17_f5_c3,19.5918,0.2262,True,True,False,correction_1.0.6,0.0,,1.0,607120236.0
8,ztf,59467.45167820016,1713451673615015014,1,1713451673615,20.847813,1,1713,0.26335335,19.478458,19.06233,19.35,0.11419808,0.073102705,0.07784085,0.1082,55.5282443,27.5894754,0.92142856,t17_f5_c3,19.2517,0.1256,True,True,False,correction_1.0.6,0.0,,0.9999976,607120136.0
9,ztf,59469.40943290014,1715409433615015007,2,1715409433615,20.68161,1,1715,0.10128444,19.43418,18.624592,19.2108,0.07702817,0.018466752,0.036543887,0.1176,55.5282614,27.5895265,0.9242857,t17_f5_c3,19.1294,0.1388,True,True,False,correction_1.0.6,0.0,,1.0,607120236.0
