julian_date,filter,flux,flux_unc,proc_status_code
2459262.6924074,ZTF_r,-56.1029974656393,39.2237741737746,0
2459262.7746644,ZTF_g,-5.78282091846957,37.0091298941469,0
2459264.690625,ZTF_r,-51.3347323784058,31.4749306520232,0
2459264.7341898,ZTF_g,1.64277496014421,38.8957731175504,0
2459266.6505787,ZTF_g,-42.1683396686314,87.9863881751321,0
2459266.7119907,ZTF_r,-6.85212367858498,71.3892634180711,0
2459270.6666319,ZTF_r,11.7474859334415,64.2446053077647,0
2459270.7326157,ZTF_g,62.5087567640927,114.036751938282,0
2459272.6699421,ZTF_g,-241.455420893826,98.4690818645021,0
2459272.7127431,ZTF_r,-53.4245147754797,57.7451035541441,0
2459274.7269444,ZTF_g,-300.003453961426,108.194111160119,0
2459274.7546991,ZTF_r,278.286135419881,97.5807160855051,0
2459276.6665741,ZTF_r,-36.8492773442822,28.7469002065125,0
2459280.6510764,ZTF_r,45.8995100925521,25.9675584118198,0
2459280.6935648,ZTF_g,4.54307116558005,20.9414922560866,0
2459290.7134722,ZTF_g,-19.2447663763927,30.9836706423372,0
2459292.6722222,ZTF_g,-49.0189636919248,31.6071833207718,0
2459292.7134491,ZTF_r,-124.527518060249,31.9072157580972,0
2459294.6507407,ZTF_g,-17.7160254723034,53.3822408463992,0
2459294.7867361,ZTF_r,183.819273070818,116.818126638282,0
2459297.7107176,ZTF_r,-20.1782282006284,98.9215106344008,0
2459301.6515509,ZTF_r,-81.8146259287531,61.2908231046642,0
2459301.6938542,ZTF_g,-29.1333313039321,97.4757189773621,0
2459303.7193634,ZTF_g,14.6897083676469,79.8688306249505,0
2459306.6705208,ZTF_g,27.1192060731159,28.3863254022425,0
2459306.7269676,ZTF_r,-8.88032603608832,33.8216872560676,0
2459308.6567014,ZTF_g,-14.0247536986256,25.6434551398869,0
2459308.6873958,ZTF_r,-112.611387460028,33.572682749345,0
2459310.6861921,ZTF_r,52.3194753690936,69.2945978469316,0
2459312.6862616,ZTF_r,-3.74823498243646,41.779510956667,0
2459312.6930671,ZTF_g,-20.8186474760915,35.1934924611837,0
2459314.6940972,ZTF_g,-94.7769113919187,28.9375961957437,0
2459316.6590741,ZTF_r,-82.887081903712,32.3724833960884,0
2459316.6933565,ZTF_g,5.96766688909601,25.3607066923857,0
2459319.6591204,ZTF_r,10.0303584227803,40.4502842010778,0
2459319.686794,ZTF_g,-115.780556993569,40.551165358832,0
2459321.7042824,ZTF_r,-55.4249951056727,35.1227561262214,0
2459325.6639236,ZTF_r,-117.432774990324,52.8145123796334,0
2459325.6982755,ZTF_g,-40.0371411875363,69.559521545553,0
2459329.6660301,ZTF_g,-31.7909081171154,105.08957680999,0
2459329.6977546,ZTF_r,3.88296722164927,81.6651032924445,0
2459452.9909375,ZTF_r,119.197714703556,77.4447730902396,0
2459452.9933912,ZTF_r,1.93309585104609,54.360404946785,0
2459452.9958681,ZTF_r,-17.5911993125292,55.972636691062,0
2459452.9983449,ZTF_r,17.3949202684865,60.5787798408625,0
2459453.0008102,ZTF_r,-13.1752517842878,54.023074897162,0
2459453.9903819,ZTF_r,-24.3385228495274,59.0193425529608,0
2459453.9928472,ZTF_r,-90.6499497550502,56.9810815393508,0
2459453.9953125,ZTF_r,20.2926794493584,58.2041879443287,0
2459453.9977778,ZTF_r,31.1863401461615,58.5301797694892,0
2459454.0002546,ZTF_r,-77.220131773683,61.9851867904579,0
2459454.9922338,ZTF_r,-22.7507745754866,50.2423613848398,0
2459454.9946991,ZTF_r,-65.8392345583937,47.9167312558356,0
2459454.9971759,ZTF_r,-102.818354599961,47.0445994372384,0
2459454.9996528,ZTF_r,-22.4386092449732,50.3755820139496,0
2459455.0021296,ZTF_r,-26.9839220852923,50.83642447987,0
2459456.9936921,ZTF_r,-99.3087732541239,50.5025147424894,0
2459456.9962037,ZTF_r,5.72869487393876,47.8471708806232,0
2459456.9987269,ZTF_r,-60.0601976987235,47.9799155423648,0
