julian_date,filter,flux,flux_unc,proc_status_code
2458905.6099769,ZTF_r,66.2502415929742,102.229524693007,0
2458905.6436227,ZTF_g,-135.578365173545,84.9212162517422,0
2459064.9421412,ZTF_r,4.88482749776675,82.2053090955741,0
2459064.9631481,ZTF_g,-48.4407697017266,106.887614080627,0
2459067.9390741,ZTF_r,27.3977898094808,67.974430127992,0
2459067.9395486,ZTF_r,25.4652906576384,61.5374538742307,0
2459067.9769329,ZTF_g,69.6475909533992,72.8995768916027,0
2459068.9365972,ZTF_r,-3.75291411340018,57.4047649763958,0
2459068.9370718,ZTF_r,62.544566956802,54.3109957220142,0
2459068.9869676,ZTF_g,35.3470748432293,61.3090180524588,0
2459068.9874421,ZTF_g,43.7624963247017,65.9959854612552,0
2459072.9401736,ZTF_g,-4.98998609333719,58.024335156245,0
2459072.9406481,ZTF_g,-61.2511881341023,42.5595076519986,0
2459072.9878935,ZTF_r,60.4464664347775,43.8963359488557,0
2459072.9888194,ZTF_r,30.7842452407754,49.0612949362369,0
2459073.9205093,ZTF_g,47.5669303918201,50.5879799698949,0
2459073.9209838,ZTF_g,-0.870233403999363,43.3752981305574,0
2459073.9627083,ZTF_r,-30.7591839143912,39.1076857883536,0
2459073.9631713,ZTF_r,-23.3320281275581,31.6547597035311,0
2459075.938206,ZTF_g,-0.242079580254493,38.3839843542274,0
2459075.9386806,ZTF_g,19.3736731215182,30.1018478309832,0
2459075.9753009,ZTF_r,-69.8595705132344,26.9095177224206,0
2459075.9840162,ZTF_r,81.2996857568018,32.7655843466983,0
2459076.9218634,ZTF_r,-47.5746191207702,38.4150277419795,0
2459076.9228009,ZTF_r,56.5215434125406,34.2609708630831,0
2459076.9717361,ZTF_g,-25.23899759615,22.7590033999449,0
2459076.9801852,ZTF_g,14.4388214869124,32.1284918263832,0
2459077.9365162,ZTF_g,-11.4535657661777,23.7900292632758,0
2459077.9369792,ZTF_g,3.16114810058904,27.4514287971348,0
2459077.9805093,ZTF_r,13.326190361385,32.7876223107503,0
2459077.9819097,ZTF_r,28.5706886948761,22.3934163112572,0
2459079.9568287,ZTF_r,25.3986622635448,52.5951152033526,0
2459080.9595139,ZTF_g,3.75080902782996,27.2800747897697,0
2459080.9604398,ZTF_g,13.4891068572641,20.5296914880009,0
2459081.9391551,ZTF_r,49.4598888365029,29.2609588684532,0
2459081.940081,ZTF_r,-36.674830914082,20.01744832424,0
2459081.9410185,ZTF_r,42.2796727063515,21.5515497673724,0
2459081.9797685,ZTF_g,-33.7733710172098,23.2315762522887,0
2459081.9807176,ZTF_g,-5.46002234952066,22.5628569631627,0
2459082.9560532,ZTF_g,-25.9165459489587,29.6020636472001,0
2459082.9804398,ZTF_r,45.5511303609546,37.407985006879,0
2459082.9809028,ZTF_r,45.9080304520068,29.670057382996,0
2459083.961331,ZTF_r,-34.1145564670029,28.5990480543617,0
2459083.9627315,ZTF_r,-36.5101752570787,24.2562411792711,0
2459084.9457639,ZTF_g,-31.4469964089797,23.1940441218979,0
2459084.9602778,ZTF_g,-20.5928212835208,26.5561182511053,0
2459084.9607523,ZTF_g,-42.5325816226336,22.6405114929972,0
2459084.9781597,ZTF_g,19.3027712976081,29.3949830888773,0
2459084.981088,ZTF_r,9.07933647060389,30.0169154461233,0
2459084.9824884,ZTF_r,-27.094087884071,24.4425658495258,0
2459085.937963,ZTF_g,-10.1490587959491,25.8606821323512,0
2459085.9389005,ZTF_g,10.7822259156326,20.2090721863878,0
2459085.989294,ZTF_r,-2.06403112884895,19.821046935704,0
2459085.9902315,ZTF_r,21.8295949779833,24.7150341757634,0
2459086.954838,ZTF_r,-18.9117899511781,24.6091165369557,0
2459086.9553125,ZTF_r,48.4584861983842,25.7066144067396,0
2459086.983669,ZTF_g,-49.2639348200024,21.1617605304757,0
2459087.9520139,ZTF_r,-28.7945777405218,25.9860984833799,0
2459087.9562037,ZTF_r,-35.4453210349151,32.8827707232322,0
2459087.9750926,ZTF_g,-15.7828716278441,26.6857737591922,0
2459087.9844676,ZTF_g,-23.820028556545,21.7680187781512,0
2459088.9981366,ZTF_g,-57.8244629037574,34.1452653974891,0
2459089.9745602,ZTF_r,33.0600662370215,31.0449752561425,0
2459089.9759606,ZTF_r,-9.33069548728902,32.0920826296309,0
2459089.9810532,ZTF_g,7.38796060517446,29.0314337121146,0
2459090.9687847,ZTF_r,2.03788060422512,24.5476391477192,0
2459090.9848727,ZTF_r,67.4565961046319,37.47226131003,0
2459091.9156597,ZTF_g,-6.9376915427971,44.3266830196258,0
2459091.9317708,ZTF_g,-13.2771829290286,38.3525666277899,0
2459091.9384491,ZTF_g,39.6001878642743,28.8743289955352,0
2459091.9398495,ZTF_g,0.600236938382678,31.5498586664195,0
2459091.9603241,ZTF_r,77.1487581752563,25.9608005269992,0
2459091.9842593,ZTF_r,39.7310849430985,19.7426488434003,0
2459092.9072569,ZTF_g,-23.7381704561513,65.2081844366605,0
2459092.9367593,ZTF_g,16.7839468960242,61.793102352552,0
2459093.8764236,ZTF_r,105.993227784454,98.5846076142746,0
2459093.8773611,ZTF_r,-102.865014598188,95.020079340251,0
2459093.8778241,ZTF_r,-168.139249010161,102.260683008831,0
2459093.8787616,ZTF_r,-118.885078514889,96.6669484967556,0
2459093.8979282,ZTF_g,2.15173424104067,91.5531047846319,0
2459093.8988657,ZTF_g,-159.680738113687,94.9029629405274,0
2459093.9593519,ZTF_g,-104.885841341239,76.3762878034624,0
2459094.9188773,ZTF_r,120.806727488429,111.115552019926,0
2459094.9198148,ZTF_r,85.3280275251938,105.607941826692,0
2459094.9634838,ZTF_g,37.8870777513782,109.87879934172,0
2459094.9639468,ZTF_g,-5.44676227783595,106.849090453209,0
2459094.9994213,ZTF_g,-17.5810345016769,94.6948978660074,0
2459095.837581,ZTF_g,167.156535909041,152.930667016839,0
2459095.839919,ZTF_g,144.995912754483,171.305958306817,0
2459095.9526968,ZTF_r,-27.2369676987822,100.582108214195,0
2459095.960787,ZTF_r,33.0877022181467,94.1547208543251,0
2459095.96125,ZTF_r,28.4712619777055,71.7872391745559,0
2459095.9636111,ZTF_r,-95.8562318609563,80.2754576352437,0
2459095.9953356,ZTF_g,-201.147852313144,106.399334476447,0
2459096.9158218,ZTF_r,33.3858888288567,73.0640731930524,0
2459096.9248148,ZTF_r,57.6881962052379,79.0761481598209,0
2459097.9180093,ZTF_g,170.931999412413,130.642275295381,0
2459099.8985069,ZTF_g,-28.3398593070263,80.1023026471794,0
2459099.8989699,ZTF_g,-102.821742482632,86.1804187073614,0
2459099.8994329,ZTF_g,-28.3057475996619,83.2648282965581,0
2459102.9408218,ZTF_r,-118.96333775399,98.1585800432057,0
2459102.9549074,ZTF_r,147.933444109267,100.486666713844,0
2459102.978912,ZTF_g,-17.5943063349306,73.5368979442061,0
2459104.9563426,ZTF_r,-34.1875037998323,35.0323986804051,0
2459105.0201852,ZTF_g,60.8292499140313,53.4649180232388,0
2459108.8714815,ZTF_g,-6.87849915140624,25.3065774911749,0
2459108.872419,ZTF_g,-32.4236100443974,22.9806204020498,0
2459108.8728819,ZTF_g,21.4678713531792,23.0863011648745,0
2459108.9608333,ZTF_r,18.2899559306387,23.604232293481,0
