julian_date,filter,flux,flux_unc,proc_status_code
2458539.6413773,ZTF_g,-38.0421164807986,111.95882357627698,0
2458633.961875,ZTF_r,19.9259865805694,120.46842425833844,0
2458633.9641667,ZTF_r,-37.3751408348431,118.62636575980405,0
2458633.9664583,ZTF_r,36.8113938304145,123.50349128680043,0
2458633.9706829,ZTF_r,-0.531975204125977,148.7024385443364,0
2458643.956875,ZTF_g,16.1797593750211,81.48952710148333,0
2458646.9505093,ZTF_g,2.53215120418563,60.6495705100848,0
2458649.9740394,ZTF_g,27.7924786022641,103.75788109836154,0
2458652.9529514,ZTF_r,-60.6615736701475,195.61604989398597,0
2458655.9463773,ZTF_r,47.1541520841303,208.7791941406437,0
2458655.9748148,ZTF_g,59.8403216072319,150.15413322106866,0
2458658.9107292,ZTF_r,-62.0730525582565,128.76084174991792,0
2458661.9370833,ZTF_r,-65.4356478137253,112.39024627872757,0
2458661.9708681,ZTF_g,-5.59581133385976,90.08146930271172,0
2458666.9244213,ZTF_r,15.7577079439988,79.22651754245233,0
2458668.9685648,ZTF_i,10.719661613394,30.9165822508262,0
2458669.9354861,ZTF_r,-27.2148940740228,80.6966080442261,0
2458669.9657986,ZTF_g,15.7107949784902,57.99778948636434,0
2458672.9333565,ZTF_g,24.3130751611976,54.3587718352585,0
2458672.9479514,ZTF_i,-9.75151826754553,28.6455037236029,0
2458672.9676505,ZTF_r,24.1472435991284,65.22905521053329,0
2458675.953044,ZTF_g,64.4983019992637,75.5848741388754,0
2458678.9475579,ZTF_g,-2.71483798411201,60.96397003060868,0
2458681.944919,ZTF_r,-73.5553849170666,155.93779789015534,0
2458682.9404514,ZTF_i,22.7437910371612,34.7411045313292,0
2458684.9243519,ZTF_g,2.67931274987752,126.26907183615702,0
2458688.935081,ZTF_r,35.3878217240888,112.71780862545378,0
2458688.9791667,ZTF_g,63.2303626144406,85.58264177207585,0
2458688.9861921,ZTF_g,,,56
2458688.9866435,ZTF_g,,,56
2458688.9880093,ZTF_g,-14.7581922838355,94.8556781814243,0
2458691.8426389,ZTF_i,9.07454246265906,22.6235736120016,0
2458691.9330671,ZTF_r,7.45947328801689,74.300926107292,0
2458691.952419,ZTF_g,38.7236547579249,55.51551883081528,0
2458691.9856366,ZTF_g,33.9148338799117,69.1921055570904,0
2458691.9860995,ZTF_g,,,56
2458691.9865509,ZTF_g,,,56
2458694.9125926,ZTF_r,-21.9900223932168,58.19850861344348,0
2458694.9531829,ZTF_g,-0.986628355906604,36.26251795038016,0
2458696.9991204,ZTF_r,,,56
2458696.9995718,ZTF_r,,,56
2458697.9357176,ZTF_r,-15.2847773292982,56.30622288002653,0
2458697.9450694,ZTF_i,-23.3016951352376,21.8638440219931,0
2458697.9647917,ZTF_g,-19.038999770002,43.72760194130794,0
2458700.0020139,ZTF_r,,,56
2458700.9547338,ZTF_r,10.7094884013809,57.766532881380016,0
2458700.9625231,ZTF_g,15.1097776938002,41.14356259734537,0
2458700.9893056,ZTF_g,18.6437029845645,44.408981111353924,0
2458700.9897569,ZTF_g,,,56
2458700.9902083,ZTF_g,,,56
2458701.9233796,ZTF_i,15.841248891088,24.9811708332751,0
2458703.926875,ZTF_r,-12.2205888875234,59.03834389904504,0
2458703.9778472,ZTF_g,-12.8614674853543,42.86251995234893,0
2458704.0025579,ZTF_g,38.1934140019617,86.12872953410927,0
2458704.0030093,ZTF_g,,,56
2458704.0034606,ZTF_g,,,56
2458705.0023958,ZTF_r,,,56
2458705.0028472,ZTF_r,,,56
2458705.927419,ZTF_i,35.072925446593,25.6375470177321,0
2458706.904456,ZTF_r,-41.2638053195409,68.5522673716105,0
2458706.9572338,ZTF_g,-26.4916463015725,41.795482103694184,0
2458707.0059491,ZTF_r,,,56
2458708.9366898,ZTF_g,,,56
2458708.9371412,ZTF_g,,,56
2458709.9140856,ZTF_r,56.2862168084073,122.5771797857894,0
2458709.9342361,ZTF_i,27.5765745784402,34.4013730585802,0
2458709.9570486,ZTF_g,,,56
2458709.9575,ZTF_g,,,56
2458709.9607755,ZTF_g,20.9671618944654,100.23729068463182,0
2458710.9056829,ZTF_r,,,56
2458710.9061343,ZTF_r,,,56
2458712.9237616,ZTF_r,29.0433705923435,143.06014646054598,0
2458713.9233102,ZTF_i,76.69644724496,47.5745560698489,0
2458714.9334838,ZTF_r,,,56
2458714.9339352,ZTF_r,,,56
2458715.9219444,ZTF_r,10.5858845307583,149.07860054790245,0
2458716.0069444,ZTF_g,43.7522340558695,147.8952122848029,0
