julian_date,filter,flux,flux_unc,proc_status_code
2459092.965706,ZTF_g,-207.250283099701,118.87451873857165,0
2459092.967581,ZTF_g,-55.3693580085338,101.74335827267355,0
2459092.968044,ZTF_g,-76.5149187202442,108.7532412476623,0
2459094.9436111,ZTF_r,-153.747939861828,607.7220110204111,0
2459095.0031944,ZTF_g,-5.71430738845113,173.04271424963315,0
2459096.9299884,ZTF_r,55.2312923119166,567.4865736160008,0
2459096.930463,ZTF_r,-488.02071048685,502.9751053609274,0
2459096.9309259,ZTF_r,65.2653893607254,503.57343995301346,0
2459097.9194329,ZTF_g,-148.976583800804,215.8282375314543,0
2459097.9203704,ZTF_g,-535.22831013919,247.77706271701268,0
2459099.9200347,ZTF_g,-373.645732649792,240.20402860116405,0
2459099.9209722,ZTF_g,-11.0471770797227,243.58685162530705,0
2459102.9968981,ZTF_g,-26.8356918461422,212.72802816099264,0
2459102.9978356,ZTF_g,-66.2569605512014,233.48121734636086,0
2459103.0177431,ZTF_r,-4.05966479435169,833.1486103131297,0
2459103.0186806,ZTF_r,38.4516752732314,907.063174761609,0
2459104.9540046,ZTF_r,-48.8034378862425,343.22872730435904,0
2459105.0178356,ZTF_g,-59.3513372603558,109.80967775986869,0
2459108.9715509,ZTF_r,-324.532966938723,203.1486956123742,0
2459109.0039352,ZTF_g,-11.9691119492079,57.85339415490878,0
2459116.9179282,ZTF_r,-148.676433202417,236.7689693401147,0
2459117.0019792,ZTF_g,-137.848534216778,61.122710244211504,0
2459119.9858449,ZTF_g,-27.6964208350956,50.49095368431532,0
2459121.9229861,ZTF_g,126.263828311112,127.01359150568895,0
2459121.935625,ZTF_g,-15.1118943590536,106.02633669491233,0
2459121.936088,ZTF_g,19.0029574388084,103.13259362257511,0
2459121.9841551,ZTF_g,-14.2458831071211,72.09318632530557,0
2459122.9074653,ZTF_g,-270.519598418987,157.45691639225916,0
2459122.9079398,ZTF_g,-93.6939892769982,138.43183659017888,0
2459122.9102778,ZTF_g,-8.92619388338229,132.06320132757043,0
2459123.0177894,ZTF_r,-103.183674000149,271.0309821499987,0
2459123.0182523,ZTF_r,-102.986582656204,266.94142455572654,0
2459123.8585417,ZTF_r,401.737332767896,619.7957651568682,0
2459123.9187731,ZTF_g,-107.533373361323,218.3039952196245,0
2459124.8656829,ZTF_r,-359.753057314355,588.8076672922751,0
2459124.8661458,ZTF_r,-99.231508966071,611.1637580842307,0
2459124.8666088,ZTF_r,-375.083049814021,579.450672669845,0
2459124.9410648,ZTF_r,-87.5986205364442,500.20370246321875,0
2459124.9949537,ZTF_g,100.022046623948,192.77111304709285,0
2459125.938044,ZTF_g,-78.9024519139689,185.412625925785,0
2459125.9389815,ZTF_g,-183.213886541476,181.26288559319482,0
2459125.9659375,ZTF_r,61.9523942563869,472.0913501141421,0
2459125.966875,ZTF_r,-69.4999542499041,478.93713862559207,0
2459126.905544,ZTF_r,-155.248770129154,582.1344900497103,0
2459126.9060185,ZTF_r,-243.815821161475,569.1079061792318,0
2459126.9370023,ZTF_r,-244.785773011498,507.4767376183876,0
2459126.9454514,ZTF_g,-17.1638003627534,216.724953385143,0
2459127.9754514,ZTF_r,-133.367664218347,1154.5344921678538,0
2459127.9763773,ZTF_r,256.035613898952,1177.7308663486954,0
2459128.9390972,ZTF_g,-108.013663820041,236.48994852584008,0
2459128.9793403,ZTF_g,102.702829517577,184.89162686971025,56
2459128.9860532,ZTF_r,-76.3287191680208,689.0422012703381,0
2459129.8919097,ZTF_g,11.779227619678,138.07193243223279,0
2459129.8961227,ZTF_g,-119.915603810862,139.91124369206042,0
2459129.9383218,ZTF_g,3.9129321503443,144.10693423195286,0
2459129.9558218,ZTF_g,22.8116618438385,135.07253106380136,0
2459129.9634028,ZTF_r,-318.000147170285,372.49136393689633,0
2459129.9643403,ZTF_r,-303.979316044693,334.8080234610954,0
2459130.9014815,ZTF_g,-81.7517214977772,102.95114050152534,0
