julian_date,filter,flux,flux_unc,proc_status_code
2458568.6842477,ZTF_g,601.17954501928,45.0715595567566,0
2458574.6585764,ZTF_g,246.356957289861,54.6904528805396,0
2458575.6326273,ZTF_r,282.587453116763,84.2898712630864,0
2458575.637037,ZTF_r,144.762527146601,104.317150933954,0
2458575.6414468,ZTF_r,101.544354486327,102.574983446667,0
2458575.6458681,ZTF_r,285.358611699582,93.9243998566216,0
2458584.6322454,ZTF_r,873.478688958953,121.356934075726,0
2458584.6372801,ZTF_r,897.693827612654,101.102941774587,0
2458584.6416782,ZTF_r,877.212930737214,108.237163305524,0
2458584.6460764,ZTF_r,741.324577204873,95.6695561494949,0
2458654.9597569,ZTF_r,1119.94106288924,83.1656581250295,0
2458654.9602083,ZTF_r,1103.05369574943,80.7380184896359,0
2458654.9606597,ZTF_r,1099.32082735063,85.0341007652857,0
2458654.9642824,ZTF_r,1170.81126293148,85.5914473088108,0
2458657.9578704,ZTF_r,849.334228744461,51.3101629690349,0
2458657.9601968,ZTF_r,1062.31215633823,53.0282146921155,0
2458657.9634722,ZTF_r,1077.66641311,54.1339610930278,0
2458657.9662847,ZTF_r,1013.2907516183,59.2801457902928,0
2458662.9471065,ZTF_g,995.074392981036,36.8224483932147,0
2458662.9635532,ZTF_r,1109.76148363312,37.0002332931095,0
2458667.9512616,ZTF_g,1059.34925184743,31.4221855065693,0
2458670.9483565,ZTF_g,1021.80248521147,30.4873323394963,0
2458670.9716898,ZTF_r,862.295422501936,29.2451855332644,0
2458673.9579745,ZTF_r,1004.40306347884,30.4416104013821,0
2458673.9669676,ZTF_g,1125.74174251875,31.2291160270416,0
2458676.9338542,ZTF_g,898.088287934521,31.2773143519492,0
2458676.9841782,ZTF_r,890.60614229525,40.2666065416862,0
2458679.9855903,ZTF_r,1089.26206033519,46.436784643028,0
2458682.9319329,ZTF_r,1120.53618525503,60.7572924446628,0
2458685.9548495,ZTF_r,1009.46665090153,49.79440313331,0
2458685.9693866,ZTF_g,1232.97501540563,50.49213951409,0
2458688.9295949,ZTF_r,899.272304727965,38.5837746645163,0
2458688.975463,ZTF_g,1246.35648961044,41.1430653365145,0
2458692.9937384,ZTF_r,1006.59744541231,37.0421754017689,0
2458695.9507755,ZTF_g,1295.13331602694,27.6608411936324,0
2458695.9698264,ZTF_r,1157.72321997739,28.8855959073119,0
2458698.9784606,ZTF_g,1396.57190759897,29.4979437512307,0
2458698.9967824,ZTF_r,1136.60514839201,34.771449731194,0
2458701.9660764,ZTF_g,1205.88670610543,25.2240738726855,0
2458701.9938773,ZTF_r,686.162196232049,27.325889078793,0
2458704.9494444,ZTF_g,1170.50818804307,29.7656209593723,0
2458704.9875694,ZTF_r,1004.36777604838,29.1297779732143,0
2458706.0020255,ZTF_g,,,"56,57"
2458706.0024769,ZTF_g,,,"56,57"
2458707.9539699,ZTF_g,1233.15907188935,27.7877513615863,0
