julian_date,filter,flux,flux_unc,proc_status_code
2459340.6780324,ZTF_g,,,56
2459340.76625,ZTF_r,,,"56,57"
2459342.7450579,ZTF_g,,,56
2459342.786875,ZTF_r,,,"56,57"
2459344.7015046,ZTF_r,,,"56,57"
2459344.7639352,ZTF_g,,,56
2459346.6822685,ZTF_g,,,56
2459346.7008681,ZTF_r,,,"56,57"
2459446.9920833,ZTF_r,127.149505570128,36.0888135009089,0
2459446.9945949,ZTF_r,36.2276554673242,30.917034867576,0
2459446.9971065,ZTF_r,16.9558452544486,33.6379017691025,0
2459446.9996181,ZTF_r,79.8203131490782,33.8380489053054,0
2459449.9898264,ZTF_r,38.7413581496199,92.774410036676,0
2459449.9923495,ZTF_r,-39.8649811639129,84.2082894228003,0
2459449.9948843,ZTF_r,108.181391201371,81.4257324540092,0
2459449.997419,ZTF_r,97.364088838184,96.6760365274036,0
2459449.9999537,ZTF_r,30.6067703945016,86.0622635243873,0
2459456.9947338,ZTF_r,,,"56,57"
2459456.9972569,ZTF_r,,,"56,57"
2459456.9997685,ZTF_r,,,"56,57"
2459457.0022917,ZTF_r,,,"56,57"
2459457.0048148,ZTF_r,,,"56,57"
2459471.973206,ZTF_r,-11.4005905792472,27.4586979347237,0
2459471.9949769,ZTF_g,-5.62575393395591,14.0654390659537,56
2459473.9751042,ZTF_r,,,"56,57"
2459473.9950694,ZTF_g,,,56
2459474.9528935,ZTF_g,-22.3680857731086,13.9785169387907,56
2459475.9911921,ZTF_r,,,"56,57"
2459477.9279051,ZTF_r,-26.7450309272934,58.3254854641607,0
2459477.9719444,ZTF_g,-24.2518767443736,64.3710488463108,56
2459478.9460532,ZTF_g,,,56
2459478.9938657,ZTF_r,,,"56,57"
2459479.9361806,ZTF_r,-45.0258974287801,53.0033543682726,0
2459479.9949769,ZTF_g,18.8002789329474,35.3313160482019,56
2459483.9909259,ZTF_r,,,"56,57"
2459484.0053819,ZTF_r,18.734925478229,39.3866006854654,0
2459487.9662384,ZTF_g,-20.8772409373738,30.5499595026465,56
2459487.9681366,ZTF_g,,,56
2459487.993912,ZTF_r,,,"56,57"
2459488.0043981,ZTF_r,-25.9363695955681,42.2474431965582,0
2459489.9548958,ZTF_r,,,"56,57"
2459489.992338,ZTF_g,,,56
2459496.8868519,ZTF_g,-12.3441897001503,13.4924059155717,56
