julian_date,filter,flux,flux_unc,proc_status_code
2458557.637037,ZTF_g,182.637122640452,93.5660717649801,0
2458636.9612269,ZTF_r,14.3205755466873,26.7310847646211,0
2458636.9616782,ZTF_r,46.5720304191375,26.7724522199308,0
2458636.9635417,ZTF_r,-15.346433902985,36.0263774146845,0
2458636.9658912,ZTF_r,0.592038795479332,30.0992681728882,0
2458639.9581944,ZTF_r,42.6375814762099,28.4158429798421,0
2458639.9610069,ZTF_r,-13.4893452692382,28.3162323798409,0
2458639.9652083,ZTF_r,-34.4986814213223,30.3556366204182,0
2458639.9684954,ZTF_r,36.4982588016924,26.4671911087292,0
2458642.9571875,ZTF_r,-0.899484786296237,27.6503693921186,0
2458642.9609838,ZTF_r,15.0420469579771,30.2845280850324,0
2458642.9643519,ZTF_r,57.2696758476501,31.4023736665441,0
2458642.9677199,ZTF_r,22.2702488938034,32.3486626789706,0
2458645.9583796,ZTF_r,20.5306864026321,33.9491216794037,0
2458645.9602315,ZTF_r,-15.3352958695103,33.1985980052569,0
2458645.9635185,ZTF_r,66.552514289761,30.9328023937005,0
2458645.9677894,ZTF_r,79.519286767916,34.2236504948171,0
2458646.9523032,ZTF_g,-4.5434121277436,25.0610826102554,0
2458648.9595833,ZTF_r,52.3356859450046,31.5297109650271,0
2458648.9624537,ZTF_r,74.7436545725552,32.3030271748658,0
2458648.9653241,ZTF_r,14.0699569312135,33.3578262378751,0
2458648.9700231,ZTF_r,18.3537131978311,34.208041757806,0
2458652.9506713,ZTF_r,-37.6659759154766,65.805137169664,0
2458655.9491319,ZTF_r,-43.7291375418641,66.3431117798683,0
2458655.9720602,ZTF_g,38.1317113078066,78.8541047352155,0
2458660.947037,ZTF_g,39.9484887728835,42.2278008144597,0
2458667.949456,ZTF_g,-17.121250522554,20.7689469004021,0
2458667.9758796,ZTF_r,25.3459635487071,33.7412719551986,0
2458668.9671991,ZTF_i,25.5332768801822,26.7475115602433,0
2458670.9528704,ZTF_g,37.6399859112987,19.550411908577,0
2458670.9734954,ZTF_r,-5.64910755020871,20.5405533394379,0
2458672.9465856,ZTF_i,11.4499379437041,23.1695464139158,0
2458673.9525347,ZTF_r,18.839664297121,21.4270755430987,0
2458673.9687963,ZTF_g,5.79399468199345,21.0872519198808,0
2458676.9296644,ZTF_g,8.70466182237063,19.6274454998029,0
2458676.9678472,ZTF_r,22.364952631816,23.0674865125123,0
2458679.9572338,ZTF_g,-38.9732869452952,47.51648472815,0
2458679.973287,ZTF_r,42.5014916688975,31.5625699047654,0
2458682.9292245,ZTF_r,-80.7497306304951,42.6643075004676,0
2458682.9418171,ZTF_i,0.836020775862911,30.1727995609212,0
2458682.9653241,ZTF_g,-59.6709391100931,54.83076464727,0
2458685.9509259,ZTF_r,66.3058981094352,34.8173143248193,0
2458685.9712269,ZTF_g,-23.3387711365137,45.7313391230682,0
2458686.9485764,ZTF_i,-4.7128915850991,24.9348432671495,0
2458688.9247569,ZTF_r,-31.3279407953653,27.1944026700239,0
2458688.9483102,ZTF_g,-0.325780732306976,38.6928651727719,0
2458688.9934838,ZTF_g,-46.6100479185509,35.9712538259322,0
2458688.9939352,ZTF_g,7.25971217314963,35.5882776527595,0
2458691.9022685,ZTF_r,4.12310175756284,30.1807619085908,0
2458691.9673611,ZTF_g,-21.9539606930681,25.1594803361277,0
2458692.9962269,ZTF_r,6.83938416439097,30.2392248396511,0
2458692.9966782,ZTF_r,-37.0105950556167,27.1883748072513,0
2458694.9098495,ZTF_r,29.8732815180771,18.7500407577927,0
2458694.9716319,ZTF_g,12.0343864914595,17.7158773830671,0
2458697.9324306,ZTF_r,-28.2061194749883,21.0149524197847,0
2458697.9474074,ZTF_i,17.0495252873267,16.837116699302,0
2458697.9696065,ZTF_g,27.8563823578259,21.5517633672364,0
2458697.9954282,ZTF_g,20.0030194435453,24.9414022670289,0
2458697.9968056,ZTF_g,-45.2181443678891,24.4005528819497,0
2458697.9972569,ZTF_g,17.1412622320006,27.87725162642,0
2458700.9509491,ZTF_r,-9.28374219195468,18.1225184120654,0
2458700.9671991,ZTF_g,-6.57289731763357,18.0759556428371,0
2458701.9200694,ZTF_i,-13.1350325910596,18.5281344908157,0
2458703.9499306,ZTF_r,39.026329576409,19.3682218986941,0
2458703.9861343,ZTF_g,23.2127380874749,22.0362453012956,0
2458705.9297569,ZTF_i,51.9640349755823,19.7109265426713,0
2458706.0052083,ZTF_g,-16.2037286525309,38.8612806511857,0
2458706.9741204,ZTF_g,0.368991493841623,17.6325048857876,0
2458706.9882755,ZTF_r,-11.73671737015,17.1699512364239,0
2458709.9314005,ZTF_i,33.1199654490997,25.6601788155723,0
2458709.988831,ZTF_g,6.81533669950547,37.4143439345672,0
2458710.8924537,ZTF_r,28.6497501984408,45.2124320239143,0
2458710.8947222,ZTF_r,-20.6405428170464,45.0319977968723,0
2458711.8721065,ZTF_r,-64.2034390420564,37.0595107241319,0
2458711.8725579,ZTF_r,-50.6640216239537,36.3911170235714,0
2458712.9115972,ZTF_r,-2.99795521321739,39.9806599629499,0
2458712.9120486,ZTF_r,8.42210442211864,39.0633473482005,0
2458712.9266551,ZTF_r,32.3449235440146,36.3552609646179,0
2458712.997338,ZTF_g,151.389809588974,50.5782232110405,0
2458713.8871759,ZTF_r,32.2186450308416,41.1070497162553,0
2458713.8876273,ZTF_r,35.7676560267735,38.7707155386049,0
2458713.9251505,ZTF_i,-0.463443899801006,33.0904284809461,0
2458714.905706,ZTF_r,35.4367050844299,41.2775772089544,0
